match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,serve_no,point_victor,game_victor,set_victor,p1_ace,p2_ace,speed_mph,continuous_wins_p1,continuous_wins_p2,Player_socre_difference,Players_run_distance_difference,p1_1st_serve_success_ratio,p1_1st_serve_win_ratio,p1_2nd_serve_win_ratio,p2_1st_serve_success_ratio,p2_1st_serve_win_ratio,p2_2nd_serve_win_ratio
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,02:17:46,4,1,176,1,2,0,0,0.604844211,-1.111634774,1,1,1,0,0,0,0,1.382199881,2,0,1.074677392,0.082789527,0.478637566,0.073295978,-0.049960351,0.468124431,0.033553767,0.575952658
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,02:18:01,4,1,177,1,2,0,0,1.196241082,-1.111634774,1,2,1,1,0,0,0,-1.674288881,3,0,0.913845378,-0.051893932,0.478637566,0.073295978,0.038006335,0.468124431,0.033553767,0.575952658
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,02:19:09,4,2,178,1,2,1,0,-1.1693464,-1.111634774,2,1,2,0,0,0,0,0.91197084,0,0,1.074677392,-0.513697279,0.478637566,0.073295978,0.038006335,0.483938926,0.085796508,0.575952658
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,02:19:35,4,2,179,1,2,1,0,-1.1693464,-0.227242622,2,2,2,0,0,0,0,-2.379632442,0,1,1.235509406,-0.329196372,0.478637566,0.073295978,0.038006335,0.483938926,0.085796508,0.632346203
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,02:20:17,4,2,180,1,2,1,0,-1.1693464,0.657149531,2,1,2,0,0,0,0,0.990342347,0,2,1.396341421,-0.517224178,0.478637566,0.073295978,0.038006335,0.499234914,0.136326372,0.632346203
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,02:20:41,4,2,181,1,2,1,0,-1.1693464,1.246744299,2,2,2,2,0,0,0,-0.26360176,0,3,1.557173435,-0.58599871,0.478637566,0.073295978,0.038006335,0.499234914,0.136326372,0.685691448
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,02:21:24,4,3,182,1,2,1,1,-1.1693464,-1.111634774,1,2,2,0,0,0,0,-1.987774908,0,0,1.718005449,-0.508847793,0.478637566,0.073295978,-0.056040998,0.499234914,0.136326372,0.685691448
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,02:22:36,4,3,183,1,2,1,1,-1.1693464,-0.227242622,1,2,1,0,0,0,0,-1.674288881,0,1,1.557173435,-0.428390408,0.478637566,0.073295978,0.026617791,0.499234914,0.136326372,0.685691448
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,02:23:09,4,3,184,1,2,1,1,-0.282251095,-0.227242622,1,1,2,0,0,0,0,-0.26360176,1,0,1.718005449,3.936808489,0.495377619,0.000495468,0.026617791,0.499234914,0.136326372,0.685691448
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,02:23:47,4,3,185,1,2,1,1,-0.282251095,0.657149531,1,2,2,0,0,0,0,-1.595917374,0,1,1.878837463,0.044214068,0.495377619,0.000495468,-0.061384596,0.499234914,0.136326372,0.685691448
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,02:24:53,4,3,186,1,2,1,1,-0.282251095,1.246744299,1,1,1,0,0,0,0,-0.02848724,0,2,1.718005449,1.252177001,0.511473824,0.053599288,-0.061384596,0.499234914,0.136326372,0.685691448
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,02:25:26,4,3,187,1,2,1,1,0.604844211,1.246744299,1,2,2,2,0,0,0,-1.674288881,1,0,1.878837463,-0.607821398,0.511473824,0.053599288,-0.144210373,0.499234914,0.136326372,0.685691448
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,02:27:37,4,4,188,1,2,1,2,-1.1693464,-1.111634774,2,2,1,0,0,0,0,-0.733830801,0,0,1.718005449,0.060305545,0.511473824,0.053599288,-0.144210373,0.499234914,0.136326372,0.592391262
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,02:28:47,4,4,189,1,2,1,2,-0.282251095,-1.111634774,2,1,2,0,0,0,0,0.363370293,1,0,1.878837463,-0.051012207,0.511473824,0.053599288,-0.144210373,0.514037482,0.185226241,0.592391262
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,02:29:12,4,4,190,1,2,1,2,-0.282251095,-0.227242622,2,1,1,0,0,0,0,0.833599334,0,1,1.718005449,0.357446792,0.511473824,0.053599288,-0.144210373,0.528370128,0.119668175,0.592391262
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,02:29:46,4,4,191,1,2,1,2,0.604844211,-0.227242622,2,1,2,0,0,0,0,0.598484814,1,0,1.878837463,8.69084801,0.511473824,0.053599288,-0.144210373,0.542254878,0.167300207,0.592391262
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,02:30:45,4,4,192,1,2,1,2,0.604844211,0.657149531,2,1,2,0,0,0,0,0.990342347,0,1,2.039669478,0.563549957,0.511473824,0.053599288,-0.144210373,0.555712405,0.213466638,0.592391262
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,02:31:17,4,4,193,1,2,1,2,0.604844211,1.246744299,2,1,2,2,0,0,1,0.4417418,0,2,2.200501492,-0.623031151,0.511473824,0.053599288,-0.144210373,0.474514126,0.1504606,0.592391262
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,02:31:42,4,5,194,1,2,1,3,-1.1693464,-1.111634774,1,2,1,0,0,0,0,-1.752660388,0,0,2.039669478,-0.218099051,0.511473824,0.053599288,-0.066117498,0.474514126,0.1504606,0.592391262
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,02:32:16,4,5,195,1,2,1,3,-0.282251095,-1.111634774,1,2,2,0,0,0,0,-1.752660388,1,0,2.200501492,-0.379454683,0.511473824,0.053599288,-0.144210373,0.474514126,0.1504606,0.592391262
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,02:32:43,4,5,196,1,2,1,3,-0.282251095,-0.227242622,1,1,1,0,0,0,0,1.147085361,0,1,2.039669478,-0.502896151,0.526962625,0.10469919,-0.144210373,0.474514126,0.1504606,0.592391262
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,02:33:00,4,5,197,1,2,1,3,0.604844211,-0.227242622,1,1,1,0,0,0,0,0.91197084,1,0,1.878837463,-0.149324519,0.541877766,0.153906503,-0.144210373,0.474514126,0.1504606,0.592391262
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,02:33:33,4,5,198,1,2,1,3,1.196241082,-0.227242622,1,1,1,1,0,1,0,0.4417418,2,0,1.718005449,-0.677698086,0.445374863,0.084934931,-0.144210373,0.474514126,0.1504606,0.592391262
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,02:35:19,4,6,199,1,2,2,3,-1.1693464,-1.111634774,2,2,2,0,0,0,0,-1.595917374,0,0,1.878837463,0.740776635,0.445374863,0.084934931,-0.144210373,0.474514126,0.1504606,0.644025339
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,02:36:10,4,6,200,1,2,2,3,-1.1693464,-0.227242622,2,1,2,0,0,0,0,0.833599334,0,1,2.039669478,-0.029630381,0.445374863,0.084934931,-0.144210373,0.488580992,0.195500266,0.644025339
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,02:36:32,4,6,201,1,2,2,3,-1.1693464,0.657149531,2,1,2,0,0,0,0,0.833599334,0,2,2.200501492,-0.509729518,0.445374863,0.084934931,-0.144210373,0.502234127,0.239215236,0.644025339
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,02:36:58,4,6,202,1,2,2,3,-1.1693464,1.246744299,2,2,2,2,0,0,0,-1.831031895,0,3,2.361333506,0.303220719,0.445374863,0.084934931,-0.144210373,0.502234127,0.239215236,0.693077713
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,02:37:43,4,7,203,1,2,2,4,-1.1693464,-1.111634774,1,1,2,0,0,0,0,-0.02848724,0,0,2.52216552,0.066257187,0.461214246,0.018426628,-0.144210373,0.502234127,0.239215236,0.693077713
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,02:38:25,4,7,204,1,2,2,4,-1.1693464,-0.227242622,1,1,1,0,0,0,0,1.538942894,0,1,2.361333506,12.57727036,0.47649786,0.066557636,-0.144210373,0.502234127,0.239215236,0.693077713
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,02:39:12,4,7,205,1,2,2,4,-0.282251095,-0.227242622,1,1,1,0,0,0,0,-0.185230254,1,0,2.200501492,1.341892496,0.491254453,0.113028955,-0.144210373,0.502234127,0.239215236,0.693077713
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,02:39:37,4,7,206,1,2,2,4,0.604844211,-0.227242622,1,1,1,0,0,0,0,1.225456867,2,0,2.039669478,-0.21611517,0.505510823,0.157924974,-0.144210373,0.502234127,0.239215236,0.693077713
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,02:39:58,4,7,207,1,2,2,4,1.196241082,-0.227242622,1,1,1,1,0,1,0,1.382199881,3,0,1.878837463,-0.613332178,0.51929198,0.20132446,-0.144210373,0.502234127,0.239215236,0.693077713
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,02:41:50,4,8,208,1,2,3,4,-1.1693464,-1.111634774,2,2,1,0,0,0,0,-2.144517921,0,0,1.718005449,-0.418250573,0.51929198,0.20132446,-0.144210373,0.502234127,0.239215236,0.606424217
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,02:42:37,4,8,209,1,2,3,4,-0.282251095,-1.111634774,2,1,2,0,0,0,0,0.833599334,1,0,1.878837463,0.967159469,0.51929198,0.20132446,-0.144210373,0.515491519,0.281663105,0.606424217
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,02:43:13,4,8,210,1,2,3,4,-0.282251095,-0.227242622,2,1,2,0,0,0,0,-0.420344774,0,1,2.039669478,0.39029104,0.51929198,0.20132446,-0.144210373,0.528370128,0.322898178,0.606424217
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,02:43:51,4,8,211,1,2,3,4,-0.282251095,0.657149531,2,1,2,0,0,0,0,0.91197084,0,2,2.200501492,-0.180846179,0.51929198,0.20132446,-0.144210373,0.540885959,0.3629717,0.606424217
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,02:44:17,4,8,212,1,2,3,4,-0.282251095,1.246744299,2,2,2,2,0,0,0,-2.066146415,0,3,2.361333506,-0.408110738,0.51929198,0.20132446,-0.144210373,0.540885959,0.3629717,0.654036028
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,02:45:00,4,9,213,1,2,3,5,-1.1693464,-1.111634774,1,2,2,0,0,0,0,-1.047316827,0,0,2.52216552,-0.568364215,0.51929198,0.20132446,-0.218082011,0.540885959,0.3629717,0.654036028
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,02:45:29,4,9,214,1,2,3,5,-1.1693464,-0.227242622,1,2,2,0,0,0,0,-1.752660388,0,1,2.682997534,-0.652348499,0.51929198,0.20132446,-0.288065668,0.540885959,0.3629717,0.654036028
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,02:46:03,4,9,215,1,2,3,5,-1.1693464,0.657149531,1,2,2,0,0,0,0,-1.204059841,0,2,2.843829549,-0.447788353,0.51929198,0.20132446,-0.35446042,0.540885959,0.3629717,0.654036028
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,02:47:00,4,9,216,1,2,3,5,-1.1693464,1.246744299,1,2,1,0,0,0,0,-1.204059841,0,3,2.682997534,-0.191867739,0.51929198,0.20132446,-0.280872903,0.540885959,0.3629717,0.654036028
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,02:47:30,4,9,217,1,2,3,5,-0.282251095,1.246744299,1,2,2,2,2,0,0,-1.752660388,1,0,2.843829549,0.976417579,0.51929198,0.20132446,-0.34420432,0.540885959,0.3629717,0.654036028
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:00:00,1,1,1,0,0,0,0,-1.1693464,-1.111634774,1,1,1,0,0,0,0,-0.02848724,0,0,-1.016138793,0.459726865,1.332380269,2.761894105,-2.877460983,-4.803374034,-3.94493188,-2.859715628
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:00:27,1,1,2,0,0,0,0,-0.282251095,-1.111634774,1,2,1,0,0,0,0,-1.831031895,1,0,-0.855306778,-0.074377913,1.332380269,2.761894105,2.589040238,-4.803374034,-3.94493188,-2.859715628
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:01:10,1,1,3,0,0,0,0,0.604844211,-1.111634774,1,1,1,0,0,0,0,-0.341973267,2,0,-0.694474764,-0.235513115,1.332380269,2.761894105,2.589040238,-4.803374034,-3.94493188,-2.859715628
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:01:36,1,1,4,0,0,0,0,1.196241082,-1.111634774,1,1,1,1,0,0,0,-0.655459294,3,0,-0.53364275,-0.464761555,1.332380269,2.761894105,2.589040238,-4.803374034,-3.94493188,-2.859715628
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:02:36,1,2,5,0,0,1,0,-1.1693464,-1.111634774,2,1,2,0,0,0,0,0.67685632,0,0,-0.694474764,0.021068793,1.332380269,2.761894105,2.589040238,1.416994155,3.168118217,-2.859715628
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:03:05,1,2,6,0,0,1,0,-1.1693464,-0.227242622,2,1,2,0,0,0,0,0.91197084,0,1,-0.855306778,0.544152012,1.332380269,2.761894105,2.589040238,1.416994155,3.168118217,-2.859715628
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:03:32,1,2,7,0,0,1,0,-1.1693464,0.657149531,2,2,1,0,0,0,0,-1.439174361,0,2,-0.694474764,-0.142711583,1.332380269,2.761894105,2.589040238,1.416994155,3.168118217,-2.859715628
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:04:00,1,2,8,0,0,1,0,-0.282251095,0.657149531,2,1,2,0,0,0,1,0.833599334,1,0,-0.855306778,-0.673509894,1.332380269,2.761894105,2.589040238,-0.656461908,0.797101518,-2.859715628
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:04:23,1,2,9,0,0,1,0,-0.282251095,1.246744299,2,1,2,2,0,0,0,0.284998787,0,1,-1.016138793,-0.001194758,1.332380269,2.761894105,2.589040238,-0.138097893,1.389855693,-2.859715628
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:05:03,1,3,10,0,0,1,1,-1.1693464,-1.111634774,1,1,1,0,0,0,0,-0.185230254,0,0,-0.855306778,-0.614875197,-0.192160272,1.161538077,2.589040238,-0.138097893,1.389855693,-2.859715628
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:05:26,1,3,11,0,0,1,1,-0.282251095,-1.111634774,1,1,2,0,0,0,0,-0.02848724,1,0,-1.016138793,-0.362922344,0.112747836,0.20132446,2.589040238,-0.138097893,1.389855693,-2.859715628
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:05:50,1,3,12,0,0,1,1,-0.282251095,-0.227242622,1,1,1,0,0,0,0,-0.341973267,0,1,-0.855306778,-0.496062784,-0.700340453,-0.438817951,2.589040238,-0.138097893,1.389855693,-2.859715628
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:06:13,1,3,13,0,0,1,1,0.604844211,-0.227242622,1,2,2,0,0,0,0,-1.595917374,1,0,-1.016138793,0.996256387,-0.700340453,-0.438817951,-0.144210373,-0.138097893,1.389855693,-2.859715628
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:06:53,1,3,14,0,0,1,1,0.604844211,0.657149531,1,1,1,0,0,0,0,-0.655459294,0,1,-0.855306778,-0.104797418,-0.409951778,0.018426628,-0.144210373,-0.138097893,1.389855693,-2.859715628
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:07:34,1,3,15,0,0,1,1,1.196241082,0.657149531,1,1,2,0,0,0,0,-1.125688334,1,0,-1.016138793,2.125304953,-0.192160272,-0.438817951,-0.144210373,-0.138097893,1.389855693,-2.859715628
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:08:28,1,3,16,0,0,1,1,1.196241082,1.246744299,1,2,1,0,0,0,0,-0.812202307,0,1,-0.855306778,1.117493542,-0.192160272,-0.438817951,0.766873164,-0.138097893,1.389855693,-2.859715628
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:09:10,1,3,17,0,0,1,1,2.379034823,1.246744299,1,1,2,0,0,0,0,0.284998787,1,0,-1.016138793,-0.199141968,-0.022766879,-0.794452624,0.766873164,-0.138097893,1.389855693,-2.859715628
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:09:48,1,3,18,0,0,1,1,1.196241082,1.246744299,1,1,1,0,0,0,0,0.520113307,0,0,-0.855306778,0.063612013,0.112747836,-0.438817951,0.766873164,-0.138097893,1.389855693,-2.859715628
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:10:17,1,3,19,0,0,1,1,2.379034823,1.246744299,1,2,1,1,0,0,0,-1.360802854,1,0,-0.694474764,-0.255131491,0.112747836,-0.438817951,1.222414933,-0.138097893,1.389855693,-2.859715628
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:12:36,1,4,20,0,0,2,1,-1.1693464,-1.111634774,2,1,1,0,0,0,0,0.833599334,0,0,-0.53364275,-0.37504606,0.112747836,-0.438817951,1.222414933,0.172920517,0.322898178,-2.859715628
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:13:15,1,4,21,0,0,2,1,-0.282251095,-1.111634774,2,1,2,0,0,0,0,0.755227827,1,0,-0.694474764,1.133585019,0.112747836,-0.438817951,1.222414933,0.380266123,0.797101518,-2.859715628
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:13:40,1,4,22,0,0,2,1,-0.282251095,-0.227242622,2,1,2,0,0,0,0,1.147085361,0,1,-0.855306778,0.196752453,0.112747836,-0.438817951,1.222414933,0.528370128,1.135818189,-2.859715628
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:14:00,1,4,23,0,0,2,1,-0.282251095,0.657149531,2,2,2,0,0,0,0,-1.047316827,0,2,-1.016138793,0.391613627,0.112747836,-0.438817951,1.222414933,0.528370128,1.135818189,-0.126797673
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:14:45,1,4,24,0,0,2,1,-0.282251095,1.246744299,2,1,1,0,0,0,0,0.833599334,0,3,-0.855306778,0.73240025,0.112747836,-0.438817951,1.222414933,0.639448131,0.50072443,-0.126797673
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:15:05,1,4,25,0,0,2,1,0.604844211,1.246744299,2,2,2,2,0,0,0,-0.185230254,1,0,-1.016138793,-0.560869554,0.112747836,-0.438817951,1.222414933,0.639448131,0.50072443,0.784174978
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:15:55,1,5,26,0,0,2,2,-1.1693464,-1.111634774,1,2,2,0,0,0,0,-1.204059841,0,0,-1.176970807,0.058101233,0.112747836,-0.438817951,0.40243975,0.639448131,0.50072443,0.784174978
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:16:50,1,5,27,0,0,2,2,-1.1693464,-0.227242622,1,1,1,0,0,0,0,0.990342347,0,1,-1.016138793,0.95812179,0.223623512,-0.147844128,0.40243975,0.639448131,0.50072443,0.784174978
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:17:19,1,5,28,0,0,2,2,-0.282251095,-0.227242622,1,1,1,0,0,0,0,0.755227827,1,0,-0.855306778,1.828824999,0.316019908,0.094634058,0.40243975,0.639448131,0.50072443,0.784174978
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:17:53,1,5,29,0,0,2,2,0.604844211,-0.227242622,1,2,2,0,0,0,0,-1.439174361,2,0,-1.016138793,-0.619724683,0.316019908,0.094634058,-0.144210373,0.639448131,0.50072443,0.784174978
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:18:52,1,5,30,0,0,2,2,0.604844211,0.657149531,1,1,1,0,0,0,0,-0.26360176,0,1,-0.855306778,1.183402469,0.394201475,0.299807908,-0.144210373,0.639448131,0.50072443,0.784174978
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:19:21,1,5,31,0,0,2,2,1.196241082,0.657149531,1,1,1,1,0,0,0,0.20662728,1,0,-0.694474764,0.321296076,0.025631234,0.018426628,-0.144210373,0.639448131,0.50072443,0.784174978
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:21:13,1,6,32,0,0,3,2,-1.1693464,-1.111634774,2,1,2,0,0,0,0,0.128255773,0,0,-0.855306778,0.578098415,0.025631234,0.018426628,-0.144210373,0.725842134,0.797101518,0.784174978
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:21:40,1,6,33,0,0,3,2,-1.1693464,-0.227242622,2,2,1,0,0,0,0,-1.595917374,0,1,-0.694474764,-0.606939674,0.025631234,0.018426628,-0.144210373,0.725842134,0.797101518,-0.126797673
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:22:27,1,6,34,0,0,3,2,-0.282251095,-0.227242622,2,2,1,0,0,0,0,-0.420344774,1,0,-0.53364275,2.502683154,0.025631234,0.018426628,-0.144210373,0.725842134,0.797101518,-0.673381264
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:23:44,1,6,35,0,0,3,2,0.604844211,-0.227242622,2,1,2,0,0,0,0,0.990342347,2,0,-0.694474764,0.192784691,0.025631234,0.018426628,-0.144210373,0.794957336,1.034203188,-0.673381264
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:24:23,1,6,36,0,0,3,2,0.604844211,0.657149531,2,2,2,0,0,0,0,-1.125688334,0,1,-0.855306778,-0.054318675,0.025631234,0.018426628,-0.144210373,0.794957336,1.034203188,-0.126797673
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:25:08,1,6,37,0,0,3,2,0.604844211,1.246744299,2,1,2,2,0,0,0,0.833599334,0,2,-1.016138793,-0.276733748,0.025631234,0.018426628,-0.144210373,0.851506137,1.228195463,-0.126797673
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:25:50,1,7,38,0,0,3,3,-1.1693464,-1.111634774,1,1,2,0,0,0,0,0.4417418,0,0,-1.176970807,0.036939839,0.112747836,-0.225437148,-0.144210373,0.851506137,1.228195463,-0.126797673
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:26:53,1,7,40,0,0,3,3,-0.282251095,-0.227242622,1,2,1,0,0,0,0,-1.204059841,0,0,-0.855306778,2.870803244,0.112747836,-0.225437148,0.246254,0.851506137,1.228195463,-0.126797673
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:27:51,1,7,41,0,0,3,3,0.604844211,-0.227242622,1,1,1,0,0,0,0,0.833599334,1,0,-0.694474764,-0.25865839,0.188974863,-0.038728944,0.246254,0.851506137,1.228195463,-0.126797673
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:28:40,1,7,42,0,0,3,3,1.196241082,-0.227242622,1,1,1,1,0,0,0,0.833599334,2,0,-0.53364275,0.340694021,0.256234005,0.126013588,0.246254,0.851506137,1.228195463,-0.126797673
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:30:29,1,8,43,0,0,4,3,-1.1693464,-1.111634774,2,2,1,0,0,0,0,-0.341973267,0,0,-0.372810736,1.400968055,0.256234005,0.126013588,0.246254,0.851506137,1.228195463,-0.517214524
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:31:06,1,8,44,0,0,4,3,-0.282251095,-1.111634774,2,1,2,0,0,0,0,0.990342347,1,0,-0.53364275,1.171278753,0.256234005,0.126013588,0.246254,0.898630139,1.389855693,-0.517214524
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:31:33,1,8,45,0,0,4,3,-0.282251095,-0.227242622,2,1,2,0,0,0,1,0.91197084,0,1,-0.694474764,-0.545880233,0.256234005,0.126013588,0.246254,0.460014433,0.979487418,-0.517214524
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:31:50,1,8,46,0,0,4,3,-0.282251095,0.657149531,2,1,1,0,0,0,0,0.755227827,0,2,-0.53364275,-0.594815958,0.256234005,0.126013588,0.246254,0.528370128,0.627743182,-0.517214524
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:32:11,1,8,47,0,0,4,3,0.604844211,0.657149531,2,1,1,0,0,0,0,0.284998787,1,0,-0.372810736,4.331380323,0.256234005,0.126013588,0.246254,0.587611729,0.322898178,-0.517214524
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:32:36,1,8,48,0,0,4,3,1.196241082,0.657149531,2,2,1,1,0,0,0,-1.360802854,2,0,-0.211978722,-0.309357564,0.256234005,0.126013588,0.246254,0.587611729,0.322898178,-0.810027162
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:33:48,1,9,49,0,0,5,3,-1.1693464,-1.111634774,1,2,1,0,0,0,0,-0.26360176,0,0,-0.051146707,-0.675493774,0.256234005,0.126013588,0.53910228,0.587611729,0.322898178,-0.810027162
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:34:24,1,9,50,0,0,5,3,-0.282251095,-1.111634774,1,2,1,0,0,0,0,-1.909403401,1,0,0.109685307,-0.63405271,0.256234005,0.126013588,0.766873164,0.587611729,0.322898178,-0.810027162
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:35:00,1,9,51,0,0,5,3,0.604844211,-1.111634774,1,1,1,0,0,0,0,-0.341973267,2,0,0.270517321,-0.595697683,0.316019908,0.272451394,0.766873164,0.587611729,0.322898178,-0.810027162
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:35:23,1,9,52,0,0,5,3,1.196241082,-1.111634774,1,1,1,1,1,0,0,0.363370293,3,0,0.431349335,-0.603853637,0.369512559,0.403474695,0.766873164,0.587611729,0.322898178,-0.810027162
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:38:54,2,1,53,1,0,0,0,-1.1693464,-1.111634774,2,1,2,0,0,0,0,-0.420344774,0,0,0.270517321,3.274853619,0.369512559,0.403474695,0.766873164,0.639448131,0.50072443,-0.810027162
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:39:21,2,1,54,1,0,0,0,-1.1693464,-0.227242622,2,2,2,0,0,0,0,-1.752660388,0,1,0.109685307,-0.161448234,0.369512559,0.403474695,0.766873164,0.639448131,0.50072443,-0.430455224
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:39:55,2,1,55,1,0,0,0,-1.1693464,0.657149531,2,1,2,0,0,0,0,0.598484814,0,2,-0.051146707,-0.34925561,0.369512559,0.403474695,0.766873164,0.685186132,0.657629947,-0.430455224
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:40:17,2,1,56,1,0,0,0,-1.1693464,1.246744299,2,2,2,2,0,0,0,-0.26360176,0,3,-0.211978722,0.593308167,0.369512559,0.403474695,0.766873164,0.685186132,0.657629947,-0.126797673
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:41:31,2,2,57,1,0,0,1,-1.1693464,-1.111634774,1,1,1,0,0,0,0,-0.185230254,0,0,-0.051146707,0.494554993,0.417655944,0.521395666,0.766873164,0.685186132,0.657629947,-0.126797673
