p1_1st_serve_success_ratio,p1_1st_serve_win_ratio,p1_2nd_serve_win_ratio,p2_1st_serve_success_ratio,p2_1st_serve_win_ratio,p2_2nd_serve_win_ratio,p1_ace_count2r,p2_ace_count2r,p1_unf_err_count2r,p2_unf_err_count2r,speed_mph,serve_width,serve_depth,continuous_wins_p1,continuous_wins_p2,server,serve_no,elapsed_time,p1_Players_run_distance_difference,p2_Players_run_distance_difference,p1_server,p2_server,p1_score,p2_score,point_no,p1_Player_socre_margin,p2_Player_socre_margin
0.852941176,0.588235294,0.421052632,0.810810811,0.513513514,0.636363636,0,0,0,0,123,5,2,0,1,2,1,01:24:20,4.153,4.153,2,2,40,30,115,10,10
0.852941176,0.588235294,0.421052632,0.815789474,0.526315789,0.636363636,0,0,0,0,126,4,2,0,2,2,1,01:24:55,2.887,2.887,2,2,40,40,116,0,0
0.852941176,0.588235294,0.421052632,0.820512821,0.538461538,0.636363636,0,0,0,0,123,5,2,0,3,2,1,01:25:24,5.309,5.309,2,2,40,60,117,-20,-20
0.857142857,0.6,0.421052632,0.820512821,0.538461538,0.636363636,0,0,0,0,123,4,2,0,0,1,1,01:26:05,-10.622,-10.622,1,1,0,0,118,0,0
0.861111111,0.611111111,0.421052632,0.820512821,0.538461538,0.636363636,0,0,0,0,124,3,2,1,0,1,1,01:26:56,-0.891,-0.891,1,1,15,0,119,15,15
0.864864865,0.621621622,0.421052632,0.820512821,0.538461538,0.636363636,0,0,0,0,122,5,1,2,0,1,1,01:27:20,-5.682,-5.682,1,1,30,0,120,30,30
0.868421053,0.631578947,0.421052632,0.820512821,0.538461538,0.636363636,0,0,0,0,127,4,2,3,0,1,1,01:27:43,-2.707,-2.707,1,1,40,0,121,40,40
0.868421053,0.631578947,0.421052632,0.825,0.55,0.636363636,0,0,0,0,120,3,1,0,0,2,1,01:29:42,3.074,3.074,2,2,0,0,122,0,0
0.868421053,0.631578947,0.421052632,0.825,0.55,0.652173913,0,0,0,0,86,3,1,0,1,2,2,01:30:12,5.247,5.247,2,2,0,15,123,-15,-15
0.868421053,0.631578947,0.421052632,0.829268293,0.56097561,0.652173913,0,0,1,0,124,4,2,0,2,2,1,01:30:59,-2.07,-2.07,2,2,0,30,124,-30,-30
0.868421053,0.631578947,0.421052632,0.829268293,0.56097561,0.666666667,0,0,2,0,99,2,2,0,3,2,2,01:31:27,0.564,0.564,2,2,0,40,125,-40,-40
0.846153846,0.615384615,0.421052632,0.829268293,0.56097561,0.666666667,1,0,2,0,127,4,2,0,0,1,1,01:32:14,-0.496,-0.496,1,1,0,0,126,0,0
0.85,0.6,0.421052632,0.829268293,0.56097561,0.666666667,1,0,1,0,125,1,1,1,0,1,1,01:32:31,-63.643,-63.643,1,1,15,0,127,15,15
0.85,0.6,0.4,0.829268293,0.56097561,0.666666667,1,0,0,0,89,4,2,0,1,1,2,01:33:30,9.839,9.839,1,1,15,15,128,0,0
0.853658537,0.609756098,0.4,0.829268293,0.56097561,0.666666667,0,0,0,0,127,5,1,0,2,1,1,01:34:39,-0.954,-0.954,1,1,15,30,129,-15,-15
0.857142857,0.595238095,0.4,0.829268293,0.56097561,0.666666667,0,0,0,0,112,3,2,1,0,1,1,01:35:16,-9.65,-9.65,1,1,30,30,130,0,0
0.860465116,0.581395349,0.4,0.829268293,0.56097561,0.666666667,0,0,0,0,126,4,1,0,1,1,1,01:35:53,-0.678,-0.678,1,1,30,40,131,-10,-10
0.860465116,0.581395349,0.4,0.80952381,0.547619048,0.666666667,0,0,0,0,109,,,0,0,2,1,01:37:57,1.936,1.936,2,2,0,0,132,0,0
0.860465116,0.581395349,0.4,0.80952381,0.547619048,0.68,0,0,0,0,86,3,1,0,1,2,2,01:38:22,0.524,0.524,2,2,0,15,133,-15,-15
0.860465116,0.581395349,0.4,0.80952381,0.547619048,0.653846154,0,0,0,0,96,5,2,0,2,2,2,01:39:14,3.669,3.669,2,2,0,30,134,-30,-30
0.860465116,0.581395349,0.4,0.813953488,0.558139535,0.653846154,0,0,0,0,121,5,2,1,0,2,1,01:40:07,0.593,0.593,2,2,15,30,135,-15,-15
0.860465116,0.581395349,0.4,0.813953488,0.558139535,0.62962963,0,0,0,0,100,3,2,0,1,2,2,01:40:40,5.691,5.691,2,2,15,40,136,-25,-25
0.860465116,0.581395349,0.4,0.818181818,0.568181818,0.62962963,0,0,0,0,125,5,1,1,0,2,1,01:41:31,24.07,24.07,2,2,30,40,137,-10,-10
0.860465116,0.581395349,0.428571429,0.818181818,0.568181818,0.62962963,0,0,0,1,92,4,2,0,0,1,2,01:42:17,0.975,0.975,1,1,0,0,138,0,0
0.860465116,0.581395349,0.409090909,0.818181818,0.568181818,0.62962963,0,0,0,1,102,2,2,1,0,1,2,01:43:12,0.365,0.365,1,1,15,0,139,15,15
0.863636364,0.568181818,0.409090909,0.818181818,0.568181818,0.62962963,0,0,1,1,128,4,2,0,1,1,1,01:43:59,-2.127,-2.127,1,1,15,15,140,0,0
0.863636364,0.568181818,0.434782609,0.818181818,0.568181818,0.62962963,0,0,1,1,89,3,2,0,2,1,2,01:44:21,-1.381,-1.381,1,1,15,30,141,-15,-15
0.866666667,0.555555556,0.434782609,0.818181818,0.568181818,0.62962963,0,0,1,1,125,2,1,1,0,1,1,01:44:52,-13.844,-13.844,1,1,30,30,142,0,0
0.869565217,0.565217391,0.434782609,0.818181818,0.568181818,0.62962963,0,0,0,1,127,2,1,0,1,1,1,01:45:31,-4.916,-4.916,1,1,30,40,143,-10,-10
0.869565217,0.565217391,0.458333333,0.818181818,0.568181818,0.62962963,0,0,0,0,89,2,2,1,0,1,2,01:46:31,-0.03,-0.03,1,1,40,40,144,0,0
0.869565217,0.565217391,0.48,0.818181818,0.568181818,0.62962963,0,0,0,0,99,3,2,2,0,1,2,01:47:15,-4.464,-4.464,1,1,60,40,145,20,20
0.869565217,0.565217391,0.48,0.822222222,0.555555556,0.62962963,0,0,0,0,122,2,2,0,0,2,1,01:49:38,-1.209,-1.209,2,2,0,0,146,0,0
0.869565217,0.565217391,0.48,0.822222222,0.555555556,0.642857143,0,0,0,0,85,3,2,1,0,2,2,01:50:24,7.221,7.221,2,2,15,0,147,15,15
0.869565217,0.565217391,0.48,0.822222222,0.555555556,0.655172414,0,0,0,0,78,2,2,0,1,2,2,01:51:40,7.353,7.353,2,2,15,15,148,0,0
0.869565217,0.565217391,0.48,0.826086957,0.565217391,0.655172414,0,0,0,0,123,3,1,0,2,2,1,01:52:26,0.494,0.494,2,2,15,30,149,-15,-15
0.869565217,0.565217391,0.48,0.829787234,0.574468085,0.655172414,0,0,0,0,108,5,1,0,3,2,1,01:52:50,2.319,2.319,2,2,15,40,150,-25,-25
0.869565217,0.565217391,0.5,0.829787234,0.574468085,0.655172414,0,0,0,0,88,2,2,0,0,1,2,01:53:36,-0.905,-0.905,1,1,0,0,151,0,0
0.869565217,0.565217391,0.481481481,0.829787234,0.574468085,0.655172414,0,0,0,0,93,5,1,1,0,1,2,01:54:03,-2.433,-2.433,1,1,15,0,152,15,15
0.872340426,0.574468085,0.481481481,0.829787234,0.574468085,0.655172414,0,0,0,1,129,4,1,0,1,1,1,01:54:33,-4.691,-4.691,1,1,15,15,153,0,0
0.854166667,0.5625,0.481481481,0.829787234,0.574468085,0.655172414,0,0,0,1,124,5,1,1,0,1,1,01:54:58,-0.158,-0.158,1,1,30,15,154,15,15
0.854166667,0.5625,0.5,0.829787234,0.574468085,0.655172414,0,0,0,2,100,2,2,2,0,1,2,01:55:25,-0.891,-0.891,1,1,40,15,155,25,25
0.854166667,0.5625,0.5,0.833333333,0.583333333,0.655172414,0,0,0,1,121,4,2,0,0,2,1,01:57:15,1.151,1.151,2,2,0,0,156,0,0
0.854166667,0.5625,0.5,0.833333333,0.583333333,0.633333333,0,0,0,2,81,1,2,0,1,2,2,01:57:44,5.346,5.346,2,2,0,15,157,-15,-15
0.854166667,0.5625,0.5,0.836734694,0.591836735,0.633333333,0,0,0,1,113,5,1,1,0,2,1,01:58:53,2.559,2.559,2,2,15,15,158,0,0
0.854166667,0.5625,0.5,0.84,0.6,0.633333333,0,0,0,1,122,4,2,0,1,2,1,01:59:21,1.29,1.29,2,2,15,30,159,-15,-15
0.854166667,0.5625,0.5,0.843137255,0.588235294,0.633333333,0,0,0,0,124,1,1,0,2,2,1,01:59:47,9.131,9.131,2,2,15,40,160,-25,-25
0.854166667,0.5625,0.5,0.843137255,0.588235294,0.612903226,0,0,0,1,83,3,2,1,0,2,2,02:01:10,1.099,1.099,2,2,30,40,161,-10,-10
0.854166667,0.5625,0.5,0.846153846,0.576923077,0.612903226,0,0,0,2,122,4,1,2,0,2,1,02:02:10,6.96,6.96,2,2,40,40,162,0,0
0.854166667,0.5625,0.5,0.830188679,0.566037736,0.612903226,0,0,0,2,124,5,2,3,0,2,1,02:03:02,0.642,0.642,2,2,60,40,163,20,20
0.854166667,0.5625,0.5,0.833333333,0.574074074,0.612903226,0,0,0,1,111,5,1,0,0,2,1,02:03:44,0.004,0.004,2,2,40,40,164,0,0
0.854166667,0.5625,0.5,0.833333333,0.574074074,0.59375,0,0,0,1,82,3,2,0,1,2,2,02:04:20,1.348,1.348,2,2,40,60,165,-20,-20
0.854166667,0.5625,0.5,0.836363636,0.563636364,0.59375,0,0,0,1,108,3,2,0,0,2,1,02:05:33,15.853,15.853,2,2,40,40,166,0,0
0.854166667,0.5625,0.5,0.836363636,0.563636364,0.606060606,0,0,1,1,85,3,2,1,0,2,2,02:06:31,18.29,18.29,2,2,60,40,167,20,20
0.854166667,0.5625,0.5,0.836363636,0.563636364,0.617647059,0,0,2,0,84,4,2,0,0,2,2,02:07:56,0.465,0.465,2,2,40,40,168,0,0
0.854166667,0.5625,0.5,0.839285714,0.553571429,0.617647059,0,0,2,0,122,2,2,0,1,2,1,02:08:54,2.836,2.836,2,2,40,60,169,-20,-20
0.854166667,0.5625,0.5,0.842105263,0.543859649,0.617647059,0,0,1,1,124,4,2,0,0,2,1,02:09:31,-0.256,-0.256,2,2,40,40,170,0,0
0.854166667,0.5625,0.5,0.842105263,0.543859649,0.628571429,0,0,0,1,80,3,2,1,0,2,2,02:10:08,0.248,0.248,2,2,60,40,171,20,20
0.854166667,0.5625,0.5,0.844827586,0.551724138,0.628571429,0,0,0,1,113,5,1,0,0,2,1,02:11:23,4.775,4.775,2,2,40,40,172,0,0
0.854166667,0.5625,0.5,0.847457627,0.559322034,0.628571429,0,0,0,0,97,5,1,0,1,2,1,02:12:02,13.296,13.296,2,2,40,60,173,-20,-20
0.854166667,0.5625,0.517241379,0.847457627,0.559322034,0.628571429,0,0,0,0,83,2,2,0,0,1,2,02:16:54,-1.035,-1.035,1,1,0,0,174,0,0
0.857142857,0.571428571,0.517241379,0.847457627,0.559322034,0.628571429,0,0,0,1,120,4,2,1,0,1,1,02:17:28,1.02,1.02,1,1,15,0,175,15,15
0.86,0.58,0.517241379,0.847457627,0.559322034,0.628571429,0,0,0,1,130,2,1,2,0,1,1,02:17:46,-3.45,-3.45,1,1,30,0,176,30,30
0.86,0.58,0.533333333,0.847457627,0.559322034,0.628571429,0,0,0,2,91,5,2,3,0,1,2,02:18:01,2.839,2.839,1,1,40,0,177,40,40
0.86,0.58,0.533333333,0.85,0.566666667,0.628571429,0,0,0,1,124,4,1,0,0,2,1,02:19:09,0.744,0.744,2,2,0,0,178,0,0
0.86,0.58,0.533333333,0.85,0.566666667,0.638888889,0,0,0,1,82,3,2,0,1,2,2,02:19:35,1.581,1.581,2,2,0,15,179,-15,-15
0.86,0.58,0.533333333,0.852459016,0.573770492,0.638888889,0,0,0,0,125,4,2,0,2,2,1,02:20:17,0.728,0.728,2,2,0,30,180,-30,-30
0.86,0.58,0.533333333,0.852459016,0.573770492,0.648648649,0,0,1,0,109,2,2,0,3,2,2,02:20:41,0.416,0.416,2,2,0,40,181,-40,-40
0.86,0.58,0.516129032,0.852459016,0.573770492,0.648648649,0,0,1,0,87,4,2,0,0,1,2,02:21:24,0.766,0.766,1,1,0,0,182,0,0
0.86,0.58,0.53125,0.852459016,0.573770492,0.648648649,0,0,1,1,91,3,2,0,1,1,2,02:22:36,1.131,1.131,1,1,0,15,183,-15,-15
0.862745098,0.568627451,0.53125,0.852459016,0.573770492,0.648648649,0,0,0,1,109,5,1,1,0,1,1,02:23:09,-20.934,-20.934,1,1,15,15,184,0,0
0.862745098,0.568627451,0.515151515,0.852459016,0.573770492,0.648648649,0,0,1,1,92,3,2,0,1,1,2,02:23:47,3.275,3.275,1,1,15,30,185,-15,-15
0.865384615,0.576923077,0.515151515,0.852459016,0.573770492,0.648648649,0,0,1,0,112,5,1,0,2,1,1,02:24:53,-8.755,-8.755,1,1,15,40,186,-25,-25
0.865384615,0.576923077,0.5,0.852459016,0.573770492,0.648648649,0,0,1,0,91,3,1,1,0,1,2,02:25:26,-0.317,-0.317,1,1,30,40,187,-10,-10
0.865384615,0.576923077,0.5,0.852459016,0.573770492,0.631578947,0,0,0,0,103,5,1,0,0,2,2,02:27:37,3.348,3.348,2,2,0,0,188,0,0
0.865384615,0.576923077,0.5,0.85483871,0.580645161,0.631578947,0,0,0,0,117,4,2,1,0,2,1,02:28:47,2.843,2.843,2,2,15,0,189,15,15
0.865384615,0.576923077,0.5,0.857142857,0.571428571,0.631578947,0,0,0,1,123,4,2,0,1,2,1,02:29:12,4.696,4.696,2,2,15,15,190,0,0
0.865384615,0.576923077,0.5,0.859375,0.578125,0.631578947,0,0,1,1,120,4,2,1,0,2,1,02:29:46,42.501,42.501,2,2,30,15,191,15,15
0.865384615,0.576923077,0.5,0.861538462,0.584615385,0.631578947,0,0,1,1,125,4,2,0,1,2,1,02:30:45,5.631,5.631,2,2,30,30,192,0,0
0.865384615,0.576923077,0.5,0.848484848,0.575757576,0.631578947,0,1,1,0,118,4,1,0,2,2,1,02:31:17,0.248,0.248,2,2,30,40,193,-10,-10
0.865384615,0.576923077,0.514285714,0.848484848,0.575757576,0.631578947,0,1,0,0,90,4,2,0,0,1,2,02:31:42,-2.085,-2.085,1,1,0,0,194,0,0
0.865384615,0.576923077,0.5,0.848484848,0.575757576,0.631578947,0,1,0,0,90,3,2,1,0,1,2,02:32:16,-1.353,-1.353,1,1,15,0,195,15,15
0.867924528,0.58490566,0.5,0.848484848,0.575757576,0.631578947,0,0,0,0,127,4,2,0,1,1,1,02:32:43,0.793,0.793,1,1,15,15,196,0,0
0.87037037,0.592592593,0.5,0.848484848,0.575757576,0.631578947,0,0,0,0,124,5,2,1,0,1,1,02:33:00,-2.397,-2.397,1,1,30,15,197,15,15
0.854545455,0.581818182,0.5,0.848484848,0.575757576,0.631578947,1,0,0,0,118,5,1,2,0,1,1,02:33:33,0,0,1,1,40,15,198,25,25
0.854545455,0.581818182,0.5,0.848484848,0.575757576,0.641025641,1,0,0,0,92,5,2,0,0,2,2,02:35:19,6.435,6.435,2,2,0,0,199,0,0
0.854545455,0.581818182,0.5,0.850746269,0.582089552,0.641025641,1,0,0,0,123,1,2,0,1,2,1,02:36:10,2.94,2.94,2,2,0,15,200,-15,-15
0.854545455,0.581818182,0.5,0.852941176,0.588235294,0.641025641,0,0,0,0,123,4,1,0,2,2,1,02:36:32,0.762,0.762,2,2,0,30,201,-30,-30
0.854545455,0.581818182,0.5,0.852941176,0.588235294,0.65,0,0,0,0,89,5,1,0,3,2,2,02:36:58,4.45,4.45,2,2,0,40,202,-40,-40
0.857142857,0.571428571,0.5,0.852941176,0.588235294,0.65,0,0,1,0,112,5,2,0,0,1,1,02:37:43,-3.375,-3.375,1,1,0,0,203,0,0
0.859649123,0.578947368,0.5,0.852941176,0.588235294,0.65,0,0,1,0,132,1,1,0,1,1,1,02:38:25,-60.132,-60.132,1,1,0,15,204,-15,-15
0.862068966,0.586206897,0.5,0.852941176,0.588235294,0.65,0,0,1,0,110,5,1,1,0,1,1,02:39:12,-9.162,-9.162,1,1,15,15,205,0,0
0.86440678,0.593220339,0.5,0.852941176,0.588235294,0.65,0,0,0,0,128,5,1,2,0,1,1,02:39:37,-2.094,-2.094,1,1,30,15,206,15,15
0.866666667,0.6,0.5,0.852941176,0.588235294,0.65,1,0,0,0,130,4,2,3,0,1,1,02:39:58,0.292,0.292,1,1,40,15,207,25,25
0.866666667,0.6,0.5,0.852941176,0.588235294,0.634146341,1,0,0,1,85,4,2,0,0,2,2,02:41:50,1.177,1.177,2,2,0,0,208,0,0
0.866666667,0.6,0.5,0.855072464,0.594202899,0.634146341,1,0,0,1,123,1,2,1,0,2,1,02:42:37,7.462,7.462,2,2,15,0,209,15,15
0.866666667,0.6,0.5,0.857142857,0.6,0.634146341,0,0,0,1,107,5,2,0,1,2,1,02:43:13,4.845,4.845,2,2,15,15,210,0,0
0.866666667,0.6,0.5,0.85915493,0.605633803,0.634146341,0,0,0,0,124,2,1,0,2,2,1,02:43:51,2.254,2.254,2,2,15,30,211,-15,-15
0.866666667,0.6,0.5,0.85915493,0.605633803,0.642857143,0,0,1,0,86,4,2,0,3,2,2,02:44:17,1.223,1.223,2,2,15,40,212,-25,-25
0.866666667,0.6,0.486486486,0.85915493,0.605633803,0.642857143,0,0,2,0,99,2,2,0,0,1,2,02:45:00,-0.496,-0.496,1,1,0,0,213,0,0
0.866666667,0.6,0.473684211,0.85915493,0.605633803,0.642857143,0,0,2,0,90,1,2,0,1,1,2,02:45:29,0.115,0.115,1,1,0,15,214,-15,-15
0.866666667,0.6,0.461538462,0.85915493,0.605633803,0.642857143,0,0,1,0,97,1,2,0,2,1,2,02:46:03,-1.043,-1.043,1,1,0,30,215,-30,-30
0.866666667,0.6,0.475,0.85915493,0.605633803,0.642857143,0,0,0,0,97,4,2,0,3,1,2,02:47:00,-2.204,-2.204,1,1,0,40,216,-40,-40
0.866666667,0.6,0.463414634,0.85915493,0.605633803,0.642857143,0,0,0,0,90,2,2,1,0,1,2,02:47:30,7.504,7.504,1,1,15,40,217,-25,-25
1,1,0,0,0,0,0,0,0,0,112,5,1,0,0,1,1,00:00:00,5.16,5.16,1,1,0,0,1,0,0
1,1,1,0,0,0,0,0,0,1,89,5,2,1,0,1,2,00:00:27,2.737,2.737,1,1,15,0,2,15,15
1,1,1,0,0,0,0,0,0,1,108,5,1,2,0,1,1,00:01:10,2.006,2.006,1,1,30,0,3,30,30
1,1,1,0,0,0,0,0,0,1,104,4,2,3,0,1,1,00:01:36,0.966,0.966,1,1,40,0,4,40,40
1,1,1,1,1,0,0,0,1,0,121,4,2,0,0,2,1,00:02:36,3.17,3.17,2,2,0,0,5,0,0
1,1,1,1,1,0,0,0,1,0,124,2,2,0,1,2,1,00:03:05,5.543,5.543,2,2,0,15,6,-15,-15
1,1,1,1,1,0,0,0,1,0,94,2,2,0,2,2,2,00:03:32,2.427,2.427,2,2,0,30,7,-30,-30
1,1,1,0.666666667,0.666666667,0,0,1,0,0,123,4,2,1,0,2,1,00:04:00,-0.019,-0.019,2,2,15,30,8,-15,-15
1,1,1,0.75,0.75,0,0,1,0,0,116,5,1,0,1,2,1,00:04:23,3.069,3.069,2,2,15,40,9,-25,-25
0.75,0.75,1,0.75,0.75,0,0,1,0,0,110,3,2,0,0,1,1,00:05:03,-0.285,-0.285,1,1,0,0,10,0,0
0.8,0.6,1,0.75,0.75,0,0,0,1,0,112,4,2,1,0,1,1,00:05:26,1.428,1.428,1,1,15,0,11,15,15
0.666666667,0.5,1,0.75,0.75,0,0,0,1,0,108,5,2,0,1,1,1,00:05:50,0.824,0.824,1,1,15,15,12,0,0
0.666666667,0.5,0.5,0.75,0.75,0,0,0,1,0,92,3,2,1,0,1,2,00:06:13,-7.594,-7.594,1,1,30,15,13,15,15
0.714285714,0.571428571,0.5,0.75,0.75,0,0,0,0,1,104,3,2,0,1,1,1,00:06:53,-2.599,-2.599,1,1,30,30,14,0,0
0.75,0.5,0.5,0.75,0.75,0,0,0,0,1,98,5,1,1,0,1,1,00:07:34,-12.716,-12.716,1,1,40,30,15,10,10
0.75,0.5,0.666666667,0.75,0.75,0,0,0,0,1,102,5,2,0,1,1,2,00:08:28,-8.144,-8.144,1,1,40,40,16,0,0
0.777777778,0.444444444,0.666666667,0.75,0.75,0,0,0,0,0,116,4,2,1,0,1,1,00:09:10,2.171,2.171,1,1,60,40,17,20,20
0.8,0.5,0.666666667,0.75,0.75,0,0,0,0,0,119,4,2,0,0,1,1,00:09:48,3.363,3.363,1,1,40,40,18,0,0
0.8,0.5,0.75,0.75,0.75,0,0,0,0,0,95,3,2,1,0,1,2,00:10:17,-1.917,-1.917,1,1,60,40,19,20,20
0.8,0.5,0.75,0.8,0.6,0,0,0,0,0,123,4,2,0,0,2,1,00:12:36,-1.373,-1.373,2,2,0,0,20,0,0
0.8,0.5,0.75,0.833333333,0.666666667,0,0,0,0,0,122,5,1,1,0,2,1,00:13:15,8.217,8.217,2,2,15,0,21,15,15
0.8,0.5,0.75,0.857142857,0.714285714,0,0,0,0,0,127,4,2,0,1,2,1,00:13:40,3.967,3.967,2,2,15,15,22,0,0
0.8,0.5,0.75,0.857142857,0.714285714,0.5,0,0,0,0,99,5,1,0,2,2,2,00:14:00,4.851,4.851,2,2,15,30,23,-15,-15
0.8,0.5,0.75,0.875,0.625,0.5,0,0,0,0,123,3,2,0,3,2,1,00:14:45,6.397,6.397,2,2,15,40,24,-25,-25
0.8,0.5,0.75,0.875,0.625,0.666666667,0,0,0,0,110,4,2,1,0,2,2,00:15:05,0.53,0.53,2,2,30,40,25,-10,-10
0.8,0.5,0.6,0.875,0.625,0.666666667,0,0,0,0,97,2,2,0,0,1,2,00:15:55,-3.338,-3.338,1,1,0,0,26,0,0
0.818181818,0.545454545,0.6,0.875,0.625,0.666666667,0,0,0,0,125,5,1,0,1,1,1,00:16:50,7.421,7.421,1,1,0,15,27,-15,-15
0.833333333,0.583333333,0.6,0.875,0.625,0.666666667,0,0,0,0,122,4,2,1,0,1,1,00:17:19,-11.371,-11.371,1,1,15,15,28,0,0
0.833333333,0.583333333,0.5,0.875,0.625,0.666666667,0,0,1,0,94,5,1,2,0,1,2,00:17:53,0.263,0.263,1,1,30,15,29,15,15
0.846153846,0.615384615,0.5,0.875,0.625,0.666666667,0,0,1,0,109,3,2,0,1,1,1,00:18:52,-8.443,-8.443,1,1,30,30,30,0,0
0.785714286,0.571428571,0.5,0.875,0.625,0.666666667,0,0,1,0,115,4,2,1,0,1,1,00:19:21,-4.532,-4.532,1,1,40,30,31,10,10
0.785714286,0.571428571,0.5,0.888888889,0.666666667,0.666666667,0,0,0,0,114,5,1,0,0,2,1,00:21:13,5.697,5.697,2,2,0,0,32,0,0
0.785714286,0.571428571,0.5,0.888888889,0.666666667,0.5,0,0,0,0,92,3,2,0,1,2,2,00:21:40,-0.321,-0.321,2,2,0,15,33,-15,-15
0.785714286,0.571428571,0.5,0.888888889,0.666666667,0.4,0,0,0,0,107,3,2,1,0,2,2,00:22:27,14.428,14.428,2,2,15,15,34,0,0
0.785714286,0.571428571,0.5,0.9,0.7,0.4,0,0,0,0,125,5,2,2,0,2,1,00:23:44,3.949,3.949,2,2,30,15,35,15,15
0.785714286,0.571428571,0.5,0.9,0.7,0.5,0,0,1,0,98,1,2,0,1,2,2,00:24:23,2.828,2.828,2,2,30,30,36,0,0
0.785714286,0.571428571,0.5,0.909090909,0.727272727,0.5,0,0,1,0,123,4,2,0,2,2,1,00:25:08,1.819,1.819,2,2,30,40,37,-10,-10
0.8,0.533333333,0.5,0.909090909,0.727272727,0.5,0,0,2,0,118,4,1,0,0,1,1,00:25:50,-3.242,-3.242,1,1,0,0,38,0,0
0.8,0.533333333,0.571428571,0.909090909,0.727272727,0.5,0,0,1,0,97,3,2,0,0,1,2,00:26:53,-16.098,-16.098,1,1,15,15,40,0,0
0.8125,0.5625,0.571428571,0.909090909,0.727272727,0.5,0,0,1,0,123,1,2,1,0,1,1,00:27:51,1.901,1.901,1,1,30,15,41,15,15
0.823529412,0.588235294,0.571428571,0.909090909,0.727272727,0.5,0,0,0,1,123,4,2,2,0,1,1,00:28:40,-4.62,-4.62,1,1,40,15,42,25,25
0.823529412,0.588235294,0.571428571,0.909090909,0.727272727,0.428571429,0,0,0,2,108,1,2,0,0,2,2,00:30:29,9.43,9.43,2,2,0,0,43,0,0
0.823529412,0.588235294,0.571428571,0.916666667,0.75,0.428571429,0,0,0,2,125,4,2,1,0,2,1,00:31:06,8.388,8.388,2,2,15,0,44,15,15
0.823529412,0.588235294,0.571428571,0.846153846,0.692307692,0.428571429,0,1,0,1,124,4,1,0,1,2,1,00:31:33,0.598,0.598,2,2,15,15,45,0,0
0.823529412,0.588235294,0.571428571,0.857142857,0.642857143,0.428571429,0,1,0,0,122,4,2,0,2,2,1,00:31:50,0.376,0.376,2,2,15,30,46,-15,-15
0.823529412,0.588235294,0.571428571,0.866666667,0.6,0.428571429,0,1,0,0,116,5,2,1,0,2,1,00:32:11,22.724,22.724,2,2,30,30,47,0,0
0.823529412,0.588235294,0.571428571,0.866666667,0.6,0.375,0,0,0,0,95,3,2,2,0,2,2,00:32:36,1.671,1.671,2,2,40,30,48,10,10
0.823529412,0.588235294,0.625,0.866666667,0.6,0.375,0,0,0,0,109,2,2,0,0,1,2,00:33:48,0.01,0.01,1,1,0,0,49,0,0
0.823529412,0.588235294,0.666666667,0.866666667,0.6,0.375,0,0,0,0,88,1,2,1,0,1,2,00:34:24,-0.198,-0.198,1,1,15,0,50,15,15
0.833333333,0.611111111,0.666666667,0.866666667,0.6,0.375,0,0,0,0,108,2,2,2,0,1,1,00:35:00,-0.372,-0.372,1,1,30,0,51,30,30
0.842105263,0.631578947,0.666666667,0.866666667,0.6,0.375,0,0,0,0,117,4,2,3,0,1,1,00:35:23,0.335,0.335,1,1,40,0,52,40,40
0.842105263,0.631578947,0.666666667,0.875,0.625,0.375,0,0,0,0,107,5,2,0,0,2,1,00:38:54,17.931,17.931,2,2,0,0,53,0,0
0.842105263,0.631578947,0.666666667,0.875,0.625,0.444444444,0,0,0,0,90,1,2,0,1,2,2,00:39:21,-2.342,-2.342,2,2,0,15,54,-15,-15
0.842105263,0.631578947,0.666666667,0.882352941,0.647058824,0.444444444,0,0,0,0,120,3,1,0,2,2,1,00:39:55,1.49,1.49,2,2,0,30,55,-30,-30
0.842105263,0.631578947,0.666666667,0.882352941,0.647058824,0.5,0,0,0,0,109,4,2,0,3,2,2,00:40:17,5.766,5.766,2,2,0,40,56,-40,-40
0.85,0.65,0.666666667,0.882352941,0.647058824,0.5,0,0,0,0,110,3,2,0,0,1,1,00:41:31,5.318,5.318,1,1,0,0,57,0,0
0.85,0.65,0.6,0.882352941,0.647058824,0.5,0,0,1,0,106,4,1,1,0,1,2,00:42:23,-6.885,-6.885,1,1,15,0,58,15,15
0.80952381,0.619047619,0.6,0.882352941,0.647058824,0.5,1,0,1,0,126,4,2,0,1,1,1,00:43:00,0.368,0.368,1,1,15,15,59,0,0
0.80952381,0.619047619,0.545454545,0.882352941,0.647058824,0.5,1,0,2,0,94,3,2,1,0,1,2,00:43:24,1.19,1.19,1,1,30,15,60,15,15
0.818181818,0.636363636,0.545454545,0.882352941,0.647058824,0.5,1,0,1,0,121,1,2,0,0,1,1,00:45:17,-1.057,-1.057,1,1,40,40,63,0,0
0.826086957,0.608695652,0.545454545,0.882352941,0.647058824,0.5,0,0,1,0,115,4,2,1,0,1,1,00:45:45,23.177,23.177,1,1,60,40,64,20,20
0.791666667,0.583333333,0.545454545,0.882352941,0.647058824,0.5,0,0,0,0,107,5,1,0,0,1,1,00:46:23,-6.365,-6.365,1,1,40,40,65,0,0
0.8,0.6,0.545454545,0.882352941,0.647058824,0.5,0,0,0,0,126,1,2,1,0,1,1,00:46:55,-1.128,-1.128,1,1,60,40,66,20,20
