权重,server,Players_run_distance_difference,p1_1st_serve_success_ratio,p1_1st_serve_win_ratio,p1_2nd_serve_win_ratio,p2_1st_serve_success_ratio,p2_1st_serve_win_ratio,p2_2nd_serve_win_ratio,p1_ace_count2r,p2_ace_count2r,p1_unf_err_count2r,p2_unf_err_count2r,speed_mph,serve_width,serve_no,continuous_wins_p1,continuous_wins_p2,Player_socre_margin,serve_depth,p1_m,p2_m
,1,-0.106340436,-1.716700814,-1.259513351,-0.144210373,-0.72125741,-0.166124016,-0.483265233,-0.379129612,-0.364998198,-0.589470429,1.126979118,1.852428921,0.424327036,1,2,0,-0.855306778,0.660747351,,
,1,-0.496944509,-1.678104851,-1.289640144,-0.144210373,-0.72125741,-0.166124016,-0.483265233,-0.379129612,-0.364998198,-0.589470429,1.126979118,0.755227827,-0.339289088,1,3,0,-1.016138793,0.660747351,,
,1,-0.216776464,-1.678104851,-1.289640144,0.016569075,-0.72125741,-0.166124016,-0.483265233,-0.379129612,-0.364998198,-0.589470429,1.126979118,-2.144517921,-1.866521334,2,0,1,-0.855306778,0.660747351,,
,2,-0.591289059,-1.678104851,-1.289640144,0.016569075,-0.784059204,-0.224259522,-0.483265233,-0.379129612,2.254624283,-0.589470429,-0.637767728,0.755227827,0.424327036,1,0,0,-1.016138793,0.660747351,,
,2,-0.39730961,-1.678104851,-1.289640144,0.016569075,-0.750709911,-0.172859859,-0.483265233,-0.379129612,2.254624283,-0.589470429,-0.637767728,-0.106858747,0.424327036,1,0,1,-1.176970807,0.660747351,,
,2,-0.119566308,-1.678104851,-1.289640144,0.016569075,-0.750709911,-0.172859859,-0.354540836,-0.379129612,2.254624283,1.212948767,-0.637767728,-1.987774908,-1.102905211,2,0,2,-1.016138793,0.660747351,,
,2,-0.615316059,-1.678104851,-1.289640144,0.016569075,-0.811197435,-0.229159441,-0.354540836,-0.379129612,2.254624283,1.212948767,-0.637767728,0.049884267,0.424327036,1,0,3,-0.855306778,0.660747351,,
,1,-0.552052307,-1.716700814,-1.319013767,0.016569075,-0.811197435,-0.229159441,-0.354540836,2.140680382,2.254624283,1.212948767,-0.637767728,0.049884267,1.187943159,1,0,0,-1.016138793,-1.513437773,,
,1,-0.483498206,-1.679057837,-1.268632188,0.016569075,-0.811197435,-0.229159441,-0.354540836,2.140680382,2.254624283,-0.589470429,-0.637767728,1.617314401,1.187943159,1,1,0,-1.176970807,-1.513437773,,
,1,-0.547643683,-1.679057837,-1.268632188,0.15948414,-0.811197435,-0.229159441,-0.354540836,2.140680382,-0.364998198,-0.589470429,-0.637767728,-1.047316827,-1.102905211,2,2,0,-1.016138793,0.660747351,,
,1,-0.621267701,-1.679057837,-1.268632188,-0.000355077,-0.811197435,-0.229159441,-0.354540836,-0.379129612,-0.364998198,-0.589470429,-0.637767728,-1.047316827,-1.866521334,2,0,0,-1.016138793,0.660747351,,
,1,-0.347271729,-1.679057837,-1.268632188,0.129114689,-0.811197435,-0.229159441,-0.354540836,-0.379129612,-0.364998198,-0.589470429,1.126979118,-1.125688334,-1.866521334,2,0,1,-1.176970807,0.660747351,,
,2,-0.536622123,-1.679057837,-1.268632188,0.129114689,-0.869905915,-0.283803154,-0.354540836,-0.379129612,-0.364998198,-0.589470429,1.126979118,-0.26360176,1.187943159,1,0,0,-1.016138793,-1.513437773,,
,2,2.667345254,-1.679057837,-1.268632188,0.129114689,-0.869905915,-0.283803154,-0.236114392,-0.379129612,-0.364998198,-0.589470429,1.126979118,-0.812202307,0.424327036,2,0,1,-0.855306778,0.660747351,,
,2,-0.417148417,-1.679057837,-1.268632188,0.129114689,-0.869905915,-0.283803154,-0.126797673,-0.379129612,-0.364998198,1.212948767,-0.637767728,-1.282431348,-1.102905211,2,0,2,-0.694474764,0.660747351,,
,2,-0.435664637,-1.679057837,-1.268632188,0.129114689,-0.869905915,-0.283803154,-0.02557849,-0.379129612,-0.364998198,1.212948767,-0.637767728,-1.752660388,-0.339289088,2,0,3,-0.53364275,0.660747351,,
,1,-0.317293087,-1.679057837,-1.268632188,-0.014055582,-0.869905915,-0.283803154,-0.02557849,-0.379129612,-0.364998198,3.015367963,-0.637767728,-0.733830801,-1.102905211,2,0,0,-0.372810736,0.660747351,,
,1,-0.56197171,-1.679057837,-1.268632188,0.104266956,-0.869905915,-0.283803154,-0.02557849,-0.379129612,-0.364998198,1.212948767,-0.637767728,-2.536375455,-0.339289088,2,0,1,-0.53364275,0.660747351,,
,1,-0.063356354,-1.716700814,-1.297545576,0.104266956,-0.869905915,-0.283803154,-0.02557849,-0.379129612,-0.364998198,1.212948767,-0.637767728,1.774057414,0.424327036,1,1,0,-0.694474764,0.660747351,,
,1,1.1595959,-1.679964897,-1.248636665,0.104266956,-0.869905915,-0.283803154,-0.02557849,-0.379129612,-0.364998198,-0.589470429,-0.637767728,0.990342347,0.424327036,1,2,0,-0.855306778,0.660747351,,
,1,-0.509068224,-1.679964897,-1.248636665,-0.025373389,-0.869905915,-0.283803154,-0.02557849,-0.379129612,-0.364998198,1.212948767,-0.637767728,-1.125688334,-1.102905211,2,3,0,-0.694474764,0.660747351,,
,1,-0.405465564,-1.644103645,-1.200892251,-0.025373389,-0.869905915,-0.283803154,-0.02557849,-0.379129612,-0.364998198,1.212948767,-0.637767728,1.303828374,0.424327036,1,0,1,-0.855306778,0.660747351,,
,2,-0.021033565,-1.644103645,-1.200892251,-0.025373389,-0.836762435,-0.33686299,-0.02557849,-0.379129612,-0.364998198,1.212948767,1.126979118,0.128255773,-0.339289088,1,0,0,-1.016138793,0.660747351,,
,2,-0.65058505,-1.644103645,-1.200892251,-0.025373389,-0.893428315,-0.388406832,-0.02557849,-0.379129612,2.254624283,-0.589470429,1.126979118,0.598484814,0.424327036,1,1,0,-0.855306778,-1.513437773,,
,2,-0.620826839,-1.644103645,-1.200892251,-0.025373389,-0.948497973,-0.438498734,-0.02557849,-0.379129612,4.874246763,-0.589470429,1.126979118,-0.341973267,1.187943159,1,0,1,-0.694474764,-1.513437773,,
,2,-0.032055125,-1.644103645,-1.200892251,-0.025373389,-0.915643916,-0.388406832,-0.02557849,-0.379129612,4.874246763,-0.589470429,-0.637767728,0.67685632,1.187943159,1,0,2,-0.53364275,0.660747351,,
,2,-0.507084344,-1.644103645,-1.200892251,-0.025373389,-0.968900493,-0.437126353,-0.02557849,-0.379129612,4.874246763,-0.589470429,-0.637767728,-0.26360176,1.187943159,1,0,3,-0.372810736,-1.513437773,,
,1,-0.606498811,-1.609086187,-1.229582107,-0.025373389,-0.968900493,-0.437126353,-0.02557849,-0.379129612,2.254624283,1.212948767,-0.637767728,1.774057414,0.424327036,1,0,0,-0.211978722,-1.513437773,,
,1,0.976638011,-1.609086187,-1.229582107,0.083560512,-0.968900493,-0.437126353,-0.02557849,-0.379129612,2.254624283,1.212948767,-0.637767728,-1.125688334,-1.866521334,2,0,1,-0.372810736,-1.513437773,,
,1,-0.113835097,-1.574883089,-1.257604757,0.083560512,-0.968900493,-0.437126353,-0.02557849,-0.379129612,-0.364998198,1.212948767,-0.637767728,1.695685908,0.424327036,1,1,0,-0.211978722,0.660747351,,
,1,1.457839303,-1.574883089,-1.257604757,-0.034880348,-0.968900493,-0.437126353,-0.02557849,-0.379129612,-0.364998198,-0.589470429,-0.637767728,-1.282431348,-0.339289088,2,0,1,-0.051146707,0.660747351,,
,1,-0.424202215,-1.611560087,-1.284983208,-0.034880348,-0.968900493,-0.437126353,-0.02557849,-0.379129612,-0.364998198,-0.589470429,-0.637767728,1.852428921,0.424327036,1,0,2,-0.211978722,0.660747351,,
,1,-0.609805279,-1.647403516,-1.311739421,-0.034880348,-0.968900493,-0.437126353,-0.02557849,2.140680382,-0.364998198,-0.589470429,-0.637767728,1.774057414,0.424327036,1,1,0,-0.372810736,-1.513437773,,
,1,-0.644192545,-1.682441476,-1.337894372,-0.034880348,-0.968900493,-0.437126353,-0.02557849,4.660490376,-0.364998198,-0.589470429,-0.637767728,-0.185230254,1.187943159,1,2,0,-0.53364275,-1.513437773,,
,1,-0.214131289,-1.682441476,-1.337894372,-0.144210373,-0.968900493,-0.437126353,-0.02557849,4.660490376,-0.364998198,1.212948767,-0.637767728,-0.968945321,-1.102905211,2,3,0,-0.372810736,0.660747351,,
,1,-0.654111949,-1.648943456,-1.363468101,-0.144210373,-0.968900493,-0.437126353,-0.02557849,2.140680382,-0.364998198,1.212948767,-0.637767728,0.990342347,1.187943159,1,0,0,-0.211978722,-1.513437773,,
,1,-0.09046939,-1.616181657,-1.38847977,-0.144210373,-0.968900493,-0.437126353,-0.02557849,-0.379129612,-0.364998198,1.212948767,-0.637767728,1.460571387,-0.339289088,1,0,1,-0.051146707,0.660747351,,
,2,-0.546100665,-1.616181657,-1.38847977,-0.144210373,-0.968900493,-0.437126353,0.068410752,-0.379129612,-0.364998198,1.212948767,-0.637767728,-2.222889428,-1.866521334,2,0,0,0.109685307,0.660747351,,
,2,-0.622590288,-1.616181657,-1.38847977,-0.144210373,-0.936658673,-0.388406832,0.068410752,-0.379129612,-0.364998198,1.212948767,-0.637767728,0.67685632,-1.102905211,1,0,1,0.270517321,0.660747351,,
,2,-0.058286436,-1.616181657,-1.38847977,-0.144210373,-0.905276636,-0.340986498,0.068410752,-0.379129612,-0.364998198,1.212948767,-0.637767728,0.990342347,0.424327036,1,0,2,0.431349335,0.660747351,,
,2,-0.414503243,-1.616181657,-1.38847977,-0.144210373,-0.874720441,-0.294814067,0.068410752,-0.379129612,-0.364998198,-0.589470429,-0.637767728,0.598484814,-1.102905211,1,0,3,0.59218135,-1.513437773,,
,1,-0.555138343,-1.616181657,-1.38847977,-0.042978868,-0.874720441,-0.294814067,0.068410752,-0.379129612,-0.364998198,-0.589470429,-0.637767728,-1.047316827,-1.102905211,2,0,0,0.431349335,0.660747351,,
,1,-0.453519564,-1.616181657,-1.38847977,-0.144210373,-0.874720441,-0.294814067,0.068410752,-0.379129612,-0.364998198,-0.589470429,-0.637767728,-1.125688334,-1.866521334,2,1,0,0.59218135,0.660747351,,
,1,-0.096421033,-1.584132071,-1.412947708,-0.144210373,-0.874720441,-0.294814067,0.068410752,-0.379129612,-0.364998198,1.212948767,-0.637767728,0.520113307,-0.339289088,1,0,1,0.753013364,-1.513437773,,
,1,1.204123001,-1.584132071,-1.412947708,-0.049960351,-0.874720441,-0.294814067,0.068410752,-0.379129612,-0.364998198,1.212948767,-0.637767728,-1.752660388,-0.339289088,2,0,2,0.59218135,0.660747351,,
,1,-0.669542132,-1.552771723,-1.368056936,-0.049960351,-0.874720441,-0.294814067,0.068410752,2.140680382,-0.364998198,1.212948767,-0.637767728,1.617314401,0.424327036,1,1,0,0.431349335,0.660747351,,
,1,-0.65256893,-1.586952682,-1.392221543,-0.049960351,-0.874720441,-0.294814067,0.068410752,4.660490376,-0.364998198,-0.589470429,-0.637767728,0.91197084,0.424327036,1,2,0,0.270517321,0.660747351,,
,2,-0.399073059,-1.586952682,-1.392221543,-0.049960351,-0.925741916,-0.342218195,0.068410752,4.660490376,2.254624283,-0.589470429,-0.637767728,1.225456867,0.424327036,1,0,0,0.431349335,-1.513437773,,
,2,-0.599445013,-1.586952682,-1.392221543,-0.049960351,-0.975455149,-0.388406832,0.068410752,2.140680382,4.874246763,-0.589470429,-0.637767728,0.520113307,1.187943159,1,0,1,0.59218135,-1.513437773,,
,2,-0.396427885,-1.586952682,-1.392221543,-0.049960351,-0.94517098,-0.343387527,0.068410752,-0.379129612,4.874246763,-0.589470429,-0.637767728,0.990342347,0.424327036,1,0,2,0.753013364,0.660747351,,
,2,-0.577622325,-1.586952682,-1.392221543,-0.049960351,-0.915643916,-0.299493705,0.068410752,-0.379129612,2.254624283,-0.589470429,-0.637767728,0.520113307,0.424327036,1,0,3,0.913845378,0.660747351,,
,1,-0.654773242,-4.765781896,-3.639530008,2.589040238,-4.803374034,-3.94493188,-2.859715628,-0.379129612,-0.364998198,-0.589470429,1.126979118,-0.812202307,-1.866521334,2,0,0,-1.016138793,0.660747351,,
,1,0.426441755,1.332380269,-3.639530008,2.589040238,-4.803374034,-3.94493188,-2.859715628,-0.379129612,-0.364998198,-0.589470429,1.126979118,1.147085361,-1.866521334,1,1,0,-1.176970807,0.660747351,,
,1,-0.476223977,1.332380269,-3.639530008,-0.144210373,-4.803374034,-3.94493188,-2.859715628,-0.379129612,-0.364998198,1.212948767,1.126979118,-0.812202307,-1.866521334,2,0,1,-1.016138793,0.660747351,,
,1,1.289209441,1.332380269,-0.438817951,-0.144210373,-4.803374034,-3.94493188,-2.859715628,-0.379129612,-0.364998198,1.212948767,-0.637767728,0.67685632,-1.102905211,1,0,2,-1.176970807,0.660747351,,
,1,1.836099229,1.332380269,-0.438817951,-1.055293909,-4.803374034,-3.94493188,-2.859715628,-0.379129612,-0.364998198,3.015367963,-0.637767728,-0.577087787,-1.102905211,2,1,0,-1.016138793,-1.513437773,,
,1,0.051708728,1.332380269,0.628086067,-1.055293909,-4.803374034,-3.94493188,-2.859715628,-0.379129612,-0.364998198,1.212948767,-0.637767728,1.538942894,1.187943159,1,0,1,-1.176970807,0.660747351,,
,1,0.375301718,1.332380269,1.161538077,-1.055293909,-4.803374034,-3.94493188,-2.859715628,-0.379129612,-0.364998198,1.212948767,-0.637767728,0.049884267,-1.866521334,1,1,0,-1.016138793,-1.513437773,,
,1,-0.569907233,1.332380269,1.481609283,-1.055293909,-4.803374034,-3.94493188,-2.859715628,-0.379129612,-0.364998198,-0.589470429,1.126979118,0.4417418,-1.102905211,1,2,0,-0.855306778,0.660747351,,
,2,-0.119786739,1.332380269,1.481609283,-1.055293909,-4.803374034,-3.94493188,2.606120281,-0.379129612,-0.364998198,1.212948767,1.126979118,-0.577087787,-1.102905211,2,0,0,-1.016138793,0.660747351,,
,2,0.921309781,1.332380269,1.481609283,-1.055293909,1.416994155,3.168118217,2.606120281,-0.379129612,-0.364998198,1.212948767,1.126979118,0.363370293,1.187943159,1,0,0,-1.016138793,0.660747351,,
,2,0.282500187,1.332380269,1.481609283,-1.055293909,1.416994155,3.168118217,2.606120281,-0.379129612,-0.364998198,1.212948767,-0.637767728,1.382199881,1.187943159,1,0,1,-1.176970807,-1.513437773,,
,2,-0.316852225,1.332380269,1.481609283,-1.055293909,1.416994155,3.168118217,2.606120281,-0.379129612,-0.364998198,-0.589470429,-0.637767728,-0.02848724,1.187943159,2,0,2,-1.016138793,-1.513437773,,
,1,-0.448449646,1.332380269,1.481609283,-0.144210373,1.416994155,3.168118217,2.606120281,-0.379129612,-0.364998198,-0.589470429,-0.637767728,-0.420344774,-1.102905211,2,0,0,-1.176970807,0.660747351,,
,1,-0.347933023,1.332380269,1.694990086,-0.144210373,1.416994155,3.168118217,2.606120281,-0.379129612,-0.364998198,-0.589470429,-0.637767728,0.990342347,0.424327036,1,1,0,-1.016138793,0.660747351,,
,1,1.792233421,1.332380269,1.847404946,-0.144210373,1.416994155,3.168118217,2.606120281,-0.379129612,-0.364998198,-0.589470429,-0.637767728,-0.106858747,-0.339289088,1,2,0,-0.855306778,0.660747351,,
,1,-0.667778683,1.332380269,1.847404946,-0.690860495,1.416994155,3.168118217,2.606120281,-0.379129612,-0.364998198,-0.589470429,-0.637767728,-1.517545868,-0.339289088,2,3,0,-1.016138793,0.660747351,,
,1,-0.194292482,1.332380269,1.161538077,-0.690860495,1.416994155,3.168118217,2.606120281,-0.379129612,-0.364998198,1.212948767,-0.637767728,0.990342347,-1.102905211,1,0,1,-1.176970807,0.660747351,,
,1,-0.024780895,1.332380269,1.339355413,-0.690860495,1.416994155,3.168118217,2.606120281,-0.379129612,-0.364998198,1.212948767,-0.637767728,0.284998787,0.424327036,1,0,2,-1.016138793,-1.513437773,,
,2,-0.031614262,1.332380269,1.339355413,-0.690860495,1.416994155,3.168118217,0.784174978,-0.379129612,-0.364998198,1.212948767,1.126979118,0.363370293,-0.339289088,2,0,0,-0.855306778,0.660747351,,
,2,-0.561751279,1.332380269,1.339355413,-0.690860495,1.416994155,3.168118217,-0.126797673,-0.379129612,-0.364998198,-0.589470429,2.891725963,-0.106858747,1.187943159,2,1,0,-0.694474764,0.660747351,,
,2,-0.175996693,1.332380269,1.339355413,-0.690860495,1.416994155,3.168118217,0.419785917,-0.379129612,-0.364998198,-0.589470429,2.891725963,-0.577087787,-1.866521334,2,2,0,-0.855306778,0.660747351,,
,2,0.148918884,1.332380269,1.339355413,-0.690860495,1.416994155,3.168118217,0.419785917,-0.379129612,-0.364998198,-0.589470429,1.126979118,1.382199881,0.424327036,1,0,1,-1.016138793,0.660747351,,
,2,0.727771195,1.332380269,1.339355413,-0.690860495,1.416994155,3.168118217,0.784174978,-0.379129612,-0.364998198,-0.589470429,-0.637767728,-0.49871628,-1.102905211,2,0,2,-1.176970807,0.660747351,,
,2,-0.353223371,1.332380269,1.339355413,-0.690860495,1.416994155,3.168118217,0.263619177,-0.379129612,-0.364998198,-0.589470429,1.126979118,-1.360802854,1.187943159,2,0,3,-1.016138793,-1.513437773,,
,2,-0.550950151,1.332380269,1.339355413,-0.690860495,1.416994155,3.168118217,0.556431815,-0.379129612,-0.364998198,-0.589470429,1.126979118,0.049884267,-0.339289088,2,1,0,-1.176970807,0.660747351,,
,2,-0.628321499,1.332380269,1.339355413,-0.690860495,1.416994155,3.168118217,0.176859877,-0.379129612,-0.364998198,-0.589470429,1.126979118,-0.890573814,1.187943159,2,0,1,-1.016138793,-1.513437773,,
,1,1.659313412,1.332380269,0.841466871,-0.690860495,1.416994155,3.168118217,0.176859877,-0.379129612,-0.364998198,-0.589470429,-0.637767728,-0.185230254,-1.866521334,1,0,0,-0.855306778,0.660747351,,
,1,0.195429866,1.332380269,0.841466871,-0.144210373,1.416994155,3.168118217,0.176859877,-0.379129612,-0.364998198,-0.589470429,-0.637767728,-0.890573814,-0.339289088,2,0,1,-1.016138793,0.660747351,,
,1,-0.562412573,1.332380269,0.434103519,-0.144210373,1.416994155,3.168118217,0.176859877,-0.379129612,-0.364998198,-0.589470429,-0.637767728,0.20662728,-0.339289088,1,1,0,-0.855306778,0.660747351,,
,1,-0.550288857,1.332380269,0.434103519,0.246254,1.416994155,3.168118217,0.176859877,-0.379129612,-0.364998198,-0.589470429,-0.637767728,0.20662728,0.424327036,2,0,1,-1.016138793,0.660747351,,
,1,-0.121991051,1.332380269,0.434103519,0.53910228,1.416994155,3.168118217,0.176859877,-0.379129612,-0.364998198,-0.589470429,-0.637767728,-1.360802854,-1.102905211,2,1,0,-1.176970807,0.660747351,,
,1,6.593224786,1.332380269,0.628086067,0.53910228,1.416994155,3.168118217,0.176859877,-0.379129612,-0.364998198,-0.589470429,-0.637767728,-0.733830801,1.187943159,1,2,0,-1.016138793,-1.513437773,,
,2,-0.064238079,1.332380269,0.628086067,0.53910228,1.416994155,1.389855693,0.176859877,-0.379129612,-0.364998198,-0.589470429,1.126979118,0.284998787,-0.339289088,1,0,0,-0.855306778,0.660747351,,
,2,-0.266153051,1.332380269,0.628086067,0.53910228,1.416994155,1.389855693,-0.126797673,-0.379129612,-0.364998198,-0.589470429,1.126979118,0.20662728,0.424327036,2,1,0,-0.694474764,0.660747351,,
,2,-0.14954495,1.332380269,0.628086067,0.53910228,1.416994155,1.389855693,0.121649413,-0.379129612,-0.364998198,-0.589470429,1.126979118,0.520113307,-1.866521334,2,2,0,-0.855306778,-1.513437773,,
,2,1.152321671,1.332380269,0.628086067,0.53910228,1.416994155,1.745508197,0.121649413,-0.379129612,-0.364998198,-0.589470429,-0.637767728,0.520113307,1.187943159,1,0,1,-1.016138793,-1.513437773,,
,2,-0.213910858,1.332380269,0.628086067,0.53910228,1.416994155,1.982609867,0.121649413,-0.379129612,-0.364998198,-0.589470429,-0.637767728,0.990342347,1.187943159,1,0,2,-1.176970807,-1.513437773,,
,2,-0.545439371,1.332380269,0.628086067,0.53910228,1.416994155,2.151968203,0.121649413,-0.379129612,-0.364998198,1.212948767,-0.637767728,0.990342347,0.424327036,1,0,3,-1.016138793,0.660747351,,
,1,-0.224491555,1.332380269,0.628086067,0.15948414,1.416994155,2.151968203,0.121649413,-0.379129612,-0.364998198,1.212948767,-0.637767728,0.049884267,-1.102905211,2,0,0,-0.855306778,0.660747351,,
,1,-0.293266087,1.332380269,0.792225147,0.15948414,1.416994155,2.151968203,0.121649413,-0.379129612,-0.364998198,1.212948767,-0.637767728,-1.125688334,1.187943159,1,0,1,-1.016138793,-1.513437773,,
,1,-0.416266692,1.332380269,0.932915787,0.15948414,1.416994155,2.151968203,0.121649413,-0.379129612,-0.364998198,-0.589470429,-0.637767728,1.382199881,0.424327036,1,1,0,-1.176970807,-1.513437773,,
,1,-0.576079307,1.332380269,0.932915787,0.40243975,1.416994155,2.151968203,0.121649413,-0.379129612,-0.364998198,-0.589470429,1.126979118,-1.360802854,-1.866521334,2,2,0,-1.016138793,-1.513437773,,
,1,-0.108103886,1.332380269,1.054847675,0.40243975,1.416994155,2.151968203,0.121649413,-0.379129612,-0.364998198,-0.589470429,1.126979118,1.068713854,0.424327036,1,3,0,-0.855306778,0.660747351,,
,2,-0.614434334,1.332380269,1.054847675,0.40243975,0.639448131,1.389855693,0.121649413,-0.379129612,2.254624283,-0.589470429,1.126979118,1.225456867,0.424327036,1,0,0,-1.016138793,0.660747351,,
,2,-0.064238079,1.332380269,1.054847675,0.40243975,0.639448131,1.389855693,0.328688652,-0.379129612,2.254624283,1.212948767,-0.637767728,0.363370293,0.424327036,2,0,1,-1.176970807,0.660747351,,
,2,-0.642208664,1.332380269,1.054847675,0.40243975,0.725842134,1.587440417,0.328688652,-0.379129612,2.254624283,1.212948767,-0.637767728,0.520113307,-0.339289088,1,0,2,-1.016138793,0.660747351,,
,2,-0.647058151,1.332380269,1.054847675,0.40243975,0.725842134,1.587440417,0.083426785,-0.379129612,-0.364998198,1.212948767,-0.637767728,-0.968945321,-0.339289088,2,0,3,-1.176970807,0.660747351,,
,2,0.123789728,1.332380269,1.054847675,0.40243975,0.794957336,1.034203188,0.083426785,-0.379129612,-0.364998198,-0.589470429,1.126979118,1.225456867,1.187943159,1,1,0,-1.016138793,0.660747351,,
,2,-0.633832279,1.332380269,1.054847675,0.40243975,0.794957336,1.034203188,0.263619177,-0.379129612,-0.364998198,1.212948767,1.126979118,-0.420344774,-0.339289088,2,2,0,-1.176970807,0.660747351,,
,1,0.230698856,1.332380269,0.76144907,0.40243975,0.794957336,1.034203188,0.263619177,-0.379129612,-0.364998198,3.015367963,1.126979118,-0.106858747,1.187943159,1,0,0,-1.016138793,-1.513437773,,
,1,-0.367992261,1.332380269,0.76144907,0.104266956,0.794957336,1.034203188,0.263619177,-0.379129612,-0.364998198,3.015367963,-0.637767728,-1.439174361,-0.339289088,2,0,1,-0.855306778,0.660747351,,
,1,-0.531772637,1.332380269,0.879122307,0.104266956,0.794957336,1.034203188,0.263619177,-0.379129612,-0.364998198,1.212948767,-0.637767728,0.284998787,-0.339289088,1,0,2,-1.016138793,0.660747351,,
,1,-0.63956349,1.332380269,0.98372074,0.104266956,0.794957336,1.034203188,0.263619177,-0.379129612,-0.364998198,-0.589470429,-0.637767728,1.382199881,1.187943159,1,1,0,-1.176970807,-1.513437773,,
,1,-0.580487931,1.332380269,1.077308812,0.104266956,0.794957336,1.034203188,0.263619177,-0.379129612,-0.364998198,-0.589470429,-0.637767728,1.538942894,-1.102905211,1,2,0,-1.016138793,-1.513437773,,
,1,-0.643972114,1.332380269,1.077308812,0.311331396,0.794957336,1.034203188,0.263619177,-0.379129612,-0.364998198,-0.589470429,1.126979118,-1.047316827,-1.102905211,2,3,0,-0.855306778,0.660747351,,
,2,1.015213469,1.332380269,1.077308812,0.311331396,0.851506137,1.228195463,0.263619177,-0.379129612,-0.364998198,-0.589470429,1.126979118,0.91197084,1.187943159,1,0,0,-1.016138793,0.660747351,,
,2,-0.546761958,1.332380269,1.077308812,0.311331396,0.898630139,1.389855693,0.263619177,-0.379129612,-0.364998198,1.212948767,1.126979118,0.67685632,0.424327036,1,0,1,-1.176970807,0.660747351,,
,2,0.286027086,1.332380269,1.077308812,0.311331396,0.938504294,1.526645117,0.263619177,-0.379129612,-0.364998198,3.015367963,-0.637767728,1.225456867,0.424327036,1,0,2,-1.016138793,-1.513437773,,
,2,-0.489229417,1.332380269,1.077308812,0.311331396,0.972682141,1.135818189,0.263619177,-0.379129612,-0.364998198,3.015367963,-0.637767728,1.382199881,-0.339289088,1,0,3,-1.176970807,0.660747351,,
,2,-0.233970097,1.332380269,1.077308812,0.311331396,1.002302942,0.797101518,0.263619177,-0.379129612,-0.364998198,1.212948767,-0.637767728,0.284998787,1.187943159,1,1,0,-1.016138793,0.660747351,,
,2,2.935389584,1.332380269,1.077308812,0.311331396,1.002302942,0.797101518,0.055396857,-0.379129612,-0.364998198,-0.589470429,1.126979118,-0.185230254,-1.866521334,2,2,0,-0.855306778,0.660747351,,
,2,0.32019392,1.332380269,1.077308812,0.311331396,1.028221143,0.945290061,0.055396857,-0.379129612,-0.364998198,-0.589470429,1.126979118,0.91197084,1.187943159,1,3,0,-1.016138793,-1.513437773,,
,2,0.54944236,1.332380269,1.077308812,0.311331396,1.051090143,1.076044659,0.055396857,-0.379129612,-0.364998198,-0.589470429,1.126979118,0.755227827,0.424327036,1,0,1,-1.176970807,0.660747351,,
,1,-0.091571546,1.332380269,1.077308812,0.066039674,1.051090143,1.076044659,0.055396857,-0.379129612,-0.364998198,-0.589470429,-0.637767728,-1.595917374,-1.866521334,2,0,0,-0.855306778,0.660747351,,
,1,0.064052875,1.332380269,1.077308812,0.246254,1.051090143,1.076044659,0.055396857,-0.379129612,-0.364998198,-0.589470429,-0.637767728,-0.655459294,-0.339289088,2,0,1,-1.016138793,-1.513437773,,
,1,-0.433901188,1.332380269,1.161538077,0.246254,1.051090143,1.076044659,0.055396857,-0.379129612,-0.364998198,-0.589470429,-0.637767728,0.128255773,-0.339289088,1,1,0,-1.176970807,-1.513437773,,
,1,-0.570568527,1.041991595,0.932915787,0.246254,1.051090143,1.076044659,0.055396857,-0.379129612,-0.364998198,-0.589470429,-0.637767728,0.91197084,0.424327036,1,2,0,-1.016138793,0.660747351,,
,1,-0.111851216,1.041991595,0.932915787,0.40243975,1.051090143,1.076044659,0.055396857,-0.379129612,-0.364998198,-0.589470429,-0.637767728,-0.420344774,-1.102905211,2,3,0,-0.855306778,0.660747351,,
,2,-0.538385573,1.041991595,0.932915787,0.40243975,1.071418144,1.192270968,0.055396857,-0.379129612,-0.364998198,-0.589470429,-0.637767728,1.225456867,0.424327036,1,0,0,-1.016138793,0.660747351,,
,2,-0.209722665,1.041991595,0.932915787,0.40243975,1.089606355,0.92189187,0.055396857,-0.379129612,-0.364998198,-0.589470429,-0.637767728,0.520113307,-1.102905211,1,0,1,-0.855306778,0.660747351,,
,2,0.45509781,1.041991595,0.932915787,0.40243975,1.105975745,0.678550683,0.055396857,-0.379129612,-0.364998198,-0.589470429,1.126979118,0.128255773,1.187943159,1,1,0,-0.694474764,-1.513437773,,
,2,-0.56748249,1.041991595,0.932915787,0.40243975,1.120786146,0.797101518,0.055396857,-0.379129612,-0.364998198,1.212948767,1.126979118,1.147085361,-0.339289088,1,2,0,-0.855306778,0.660747351,,
,2,0.006961196,1.041991595,0.932915787,0.40243975,1.120786146,0.797101518,0.214817071,-0.379129612,-0.364998198,1.212948767,1.126979118,0.049884267,-1.102905211,2,0,1,-1.016138793,0.660747351,,
,2,0.076176591,1.041991595,0.932915787,0.40243975,1.120786146,0.797101518,0.355481966,-0.379129612,-0.364998198,1.212948767,-0.637767728,-0.49871628,-1.102905211,2,0,2,-1.176970807,0.660747351,,
