,Indicator,Index_p2,Value,Indicator.1,Index_p1,Value.1,continuous_wins_p1,continuous_wins_p2,p2_winning_streak_count,p1_Turning_point_count,p2_Turning_point_count,p1_winning_streak_count
4020,,,,,,,0,0,0,,,0
4021,,,,,,,0,1,0,,,0
4022,,,,,,,1,0,0,,,0
4023,,,,,,,1,0,0,,,0
4024,,,,,,,1,0,0,,,0
4025,,,,,,,0,0,0,,,0
4026,,,,,,,0,1,0,,,0
4027,,,,,,,0,1,0,,,0
4028,,,,,,,0,1,0,,,0
4029,,,,,,,0,0,0,,,0
4030,,,,,,,1,0,0,,,0
4031,,,,,,,1,0,0,,,0
4032,,,,,,,1,0,0,,,0
4033,,,,,,,0,1,0,,,0
4034,,,,,,,0,1,0,,,0
4035,,,,,,,0,0,0,,,0
4036,,,,,,,1,0,0,,,0
4037,,,,,,,0,1,0,,,0
4038,,,,,,,0,1,0,,,0
4039,,,,,,,0,1,0,,,0
4040,,,,,,,1,0,0,,,0
4041,,,,,,,0,0,0,,,0
4042,,,,,,,0,1,0,,,0
4043,,,,,,,0,1,0,,,0
4044,,,,,,,1,0,0,,,0
4045,,,,,,,1,0,0,,,0
4046,,,,,,,1,0,0,,,0
4047,,,,,,,0,0,0,,,0
4048,,,,,,,0,1,0,,,0
4049,,,,,,,0,1,0,,,0
4050,,,,,,,0,1,0,,,0
4051,,,,,,,1,0,0,,,0
4052,,,,,,,0,0,0,,,0
4053,,,,,,,0,1,0,,,0
4054,,,,,,,0,1,0,,,0
4055,,,,,,,1,0,0,,,0
4056,,,,,,,1,0,0,,,0
4057,,,,,,,1,0,0,,,0
4058,,,,,,,0,1,0,,,0
4059,,,,,,,0,1,0,,,0
4060,,,,,,,0,0,0,,,0
4061,,,,,,,0,1,0,,,0
4062,,,,,,,0,1,0,,,0
4063,,,,,,,0,1,0,,,0
4064,,,,,,,0,0,0,,,0
4065,,,,,,,1,0,0,,,0
4066,,,,,,,0,1,0,,,0
4067,,,,,,,1,0,0,,,0
4068,,,,,,,1,0,0,,,0
4069,,,,,,,0,0,0,,,0
4070,,,,,,,0,0,0,,,0
4071,,,,,,,0,1,0,,,0
4072,,,,,,,1,0,0,,,0
4073,,,,,,,0,1,0,,,0
4074,,,,,,,0,0,0,,,0
4075,,,,,,,0,1,0,,,0
4076,,,,,,,1,0,0,,,0
4077,,,,,,,1,0,0,,,0
4078,,,,,,,1,0,0,,,0
4079,,,,,,,0,0,0,,,0
4080,,,,,,,0,1,0,,,0
4081,,,,,,,0,1,0,,,0
4082,,,,,,,1,0,0,,,0
4083,,,,,,,1,0,0,,,0
4084,,,,,,,0,1,0,,,0
4085,,,,,,,0,0,0,,,0
4086,,,,,,,1,0,0,,,0
4087,,,,,,,1,0,0,,,0
4088,,,,,,,0,1,0,,,0
4089,,,,,,,1,0,0,,,0
4090,,,,,,,0,0,0,,,0
4091,,,,,,,1,0,0,,,0
4092,,,,,,,0,1,0,,,0
4093,,,,,,,0,1,0,,,0
4094,,,,,,,0,1,0,,,0
4095,,,,,,,0,0,0,,,0
4096,,,,,,,0,1,0,,,0
4097,,,,,,,0,1,0,,,0
4098,,,,,,,1,0,0,,,0
4099,,,,,,,1,0,0,,,0
4100,,,,,,,1,0,0,,,0
4101,,,,,,,0,0,0,,,0
4102,,,,,,,1,0,0,,,0
4103,,,,,,,0,0,0,,,0
4104,,,,,,,0,0,0,,,0
4105,,,,,,,1,0,0,,,0
4106,,,,,,,1,0,0,,,0
4107,,,,,,,1,0,0,,,0
4108,,,,,,,0,0,0,,,0
4109,,,,,,,0,1,0,,,0
4110,,,,,,,1,0,0,,,0
4111,,,,,,,0,1,0,,,0
4112,,,,,,,0,1,0,,,0
4113,,,,,,,0,0,0,,,0
4114,,,,,,,0,1,0,,,0
4115,,,,,,,1,0,0,,,0
4116,,,,,,,1,0,0,,,0
4117,,,,,,,1,0,0,,,0
4118,,,,,,,0,1,0,,,0
4119,,,,,,,0,1,0,,,0
4120,,,,,,,0,0,0,,,0
4121,,,,,,,1,0,0,,,0
4122,,,,,,,0,0,0,,,0
4123,,,,,,,1,0,0,,,0
4124,,,,,,,0,0,0,,,0
4125,,,,,,,0,1,0,,,0
4126,,,,,,,0,0,0,,,0
4127,,,,,,,1,0,0,,,0
4128,,,,,,,0,0,0,,,0
4129,,,,,,,0,0,0,,,0
4130,,,,,,,1,0,0,,,0
4131,,,,,,,0,0,0,,,0
4132,,,,,,,1,0,0,,,0
4133,,,,,,,1,0,0,,,0
4134,,,,,,,1,0,0,,,0
4135,,,,,,,0,0,0,,,0
4136,,,,,,,0,1,0,,,0
4137,,,,,,,0,1,0,,,0
4138,,,,,,,0,0,0,,,0
4139,,,,,,,1,0,0,,,0
4140,,,,,,,1,0,0,,,0
4141,,,,,,,1,0,0,,,0
4142,,,,,,,0,0,0,,,0
4143,,,,,,,1,0,0,,,0
4144,,,,,,,1,0,0,,,0
4145,,,,,,,0,1,0,,,0
4146,,,,,,,0,1,0,,,0
4147,,,,,,,1,0,0,,,0
4148,,,,,,,0,1,0,,,0
4149,,,,,,,1,0,0,,,0
4150,,,,,,,0,0,0,,,0
4151,,,,,,,0,0,0,,,0
4152,,,,,,,0,0,0,,,0
4153,,,,,,,1,0,0,,,0
4154,,,,,,,1,0,0,,,0
4155,,,,,,,1,0,0,,,0
4156,,,,,,,0,0,0,,,0
4157,,,,,,,0,1,0,,,0
4158,,,,,,,1,0,0,,,0
4159,,,,,,,1,0,0,,,0
4160,,,,,,,0,0,0,,,0
4161,,,,,,,1,0,0,,,0
4162,,,,,,,0,1,0,,,0
4163,,,,,,,1,0,0,,,0
4164,,,,,,,1,0,0,,,0
4165,,,,,,,0,0,0,,,0
4166,,,,,,,0,1,0,,,0
4167,,,,,,,0,1,0,,,0
4168,,,,,,,0,1,0,,,0
4169,,,,,,,0,0,0,,,0
4170,,,,,,,1,0,0,,,0
4171,,,,,,,1,0,0,,,0
4172,,,,,,,1,0,0,,,0
4173,,,,,,,0,0,0,,,0
4174,,,,,,,0,1,0,,,0
4175,,,,,,,1,0,0,,,0
4176,,,,,,,0,1,0,,,0
4177,,,,,,,0,0,0,,,0
4178,,,,,,,0,0,0,,,0
4179,,,,,,,0,1,0,,,0
4180,,,,,,,1,0,0,,,0
4181,,,,,,,1,0,0,,,0
4182,,,,,,,1,0,0,,,0
4183,,,,,,,0,0,0,,,0
4184,,,,,,,1,0,0,,,0
4185,,,,,,,0,1,0,,,0
4186,,,,,,,1,0,0,,,0
4187,,,,,,,1,0,0,,,0
4188,,,,,,,0,1,0,,,0
4189,,,,,,,0,0,0,,,0
4190,,,,,,,1,0,0,,,0
4191,,,,,,,0,1,0,,,0
4192,,,,,,,1,0,0,,,0
4193,,,,,,,1,0,0,,,0
4194,,,,,,,0,0,0,,,0
4195,,,,,,,0,1,0,,,0
4196,,,,,,,1,0,0,,,0
4197,,,,,,,0,1,0,,,0
4198,,,,,,,0,1,0,,,0
4199,,,,,,,0,0,0,,,0
4200,,,,,,,1,0,0,,,0
4201,,,,,,,1,0,0,,,0
4202,,,,,,,0,1,0,,,0
4203,,,,,,,1,0,0,,,0
4204,,,,,,,0,0,0,,,0
4205,,,,,,,0,1,0,,,0
4206,,,,,,,1,0,0,,,0
4207,,,,,,,1,0,0,,,0
4208,,,,,,,1,0,0,,,0
4209,,,,,,,0,1,0,,,0
4210,,,,,,,0,0,0,,,0
4211,,,,,,,0,1,0,,,0
4212,,,,,,,1,0,0,,,0
4213,,,,,,,0,1,0,,,0
4214,,,,,,,0,1,0,,,0
4215,,,,,,,1,0,0,,,0
4216,,,,,,,0,0,0,,,0
4217,,,,,,,1,0,0,,,0
4218,,,,,,,1,0,0,,,0
4219,,,,,,,0,1,0,,,0
4220,,,,,,,1,0,0,,,0
4221,,,,,,,0,0,0,,,0
4222,,,,,,,1,0,0,,,0
4223,,,,,,,0,1,0,,,0
4224,,,,,,,0,1,0,,,0
4225,,,,,,,0,1,0,,,0
4226,,,,,,,0,0,0,,,0
4227,,,,,,,1,0,0,,,0
4228,,,,,,,1,0,0,,,0
4229,,,,,,,1,0,0,,,0
4230,,,,,,,0,0,0,,,0
4231,,,,,,,0,1,0,,,0
4232,,,,,,,0,1,0,,,0
4233,,,,,,,0,1,0,,,0
4234,,,,,,,1,0,0,,,0
4235,,,,,,,0,0,0,,,0
4236,,,,,,,0,1,0,,,0
4237,,,,,,,0,0,0,,,0
4238,,,,,,,1,0,0,,,0
4239,,,,,,,0,1,0,,,0
4240,,,,,,,1,0,0,,,0
4241,,,,,,,1,0,0,,,0
4242,,,,,,,0,0,0,,,0
4243,,,,,,,1,0,0,,,0
4244,,,,,,,0,0,0,,,0
4245,,,,,,,1,0,0,,,0
4246,,,,,,,0,0,0,,,0
4247,,,,,,,1,0,0,,,0
4248,,,,,,,0,0,0,,,0
4249,,,,,,,0,1,0,,,0
4250,,,,,,,0,1,0,,,0
4251,,,,,,,0,0,0,,,0
4252,,,,,,,1,0,0,,,0
4253,,,,,,,0,1,0,,,0
4254,,,,,,,1,0,0,,,0
4255,,,,,,,1,0,0,,,0
4256,,,,,,,0,1,0,,,0
4257,,,,,,,0,0,0,,,0
4258,,,,,,,1,0,0,,,0
4259,,,,,,,0,1,0,,,0
4260,,,,,,,0,1,0,,,0
4261,,,,,,,0,1,0,,,0
4262,,,,,,,0,0,0,,,0
4263,,,,,,,1,0,0,,,0
4264,,,,,,,0,1,0,,,0
4265,,,,,,,1,0,0,,,0
4266,,,,,,,1,0,0,,,0
4267,,,,,,,0,0,0,,,0
4268,,,,,,,1,0,0,,,0
4269,,,,,,,1,0,0,,,0
4270,,,,,,,0,1,0,,,0
4271,,,,,,,0,0,0,,,0
4272,,,,,,,0,1,0,,,0
4273,,,,,,,1,0,0,,,0
4274,,,,,,,1,0,0,,,0
4275,,,,,,,1,0,0,,,0
4276,,,,,,,0,0,0,,,0
4277,,,,,,,1,0,0,,,0
4278,,,,,,,0,0,0,,,0
4279,,,,,,,0,0,0,,,0
4280,,,,,,,0,1,0,,,0
4281,,,,,,,0,1,0,,,0
4282,,,,,,,0,0,0,,,0
4283,,,,,,,1,0,0,,,0
4284,,,,,,,1,0,0,,,0
4285,,,,,,,1,0,0,,,0
4286,,,,,,,0,0,0,,,0
4287,,,,,,,0,0,0,,,0
4288,,,,,,,1,0,0,,,0
4289,,,,,,,0,1,0,,,0
4290,,,,,,,0,1,0,,,0
4291,,,,,,,0,0,0,,,0
4292,,,,,,,1,0,0,,,0
4293,,,,,,,0,1,0,,,0
4294,,,,,,,0,1,0,,,0
4295,,,,,,,1,0,0,,,0
4296,,,,,,,0,1,0,,,0
4297,,,,,,,1,0,0,,,0
4298,,,,,,,1,0,0,,,0
4299,,,,,,,0,0,0,,,0
4300,,,,,,,1,0,0,,,0
4301,,,,,,,1,0,0,,,0
4302,,,,,,,0,1,0,,,0
4303,,,,,,,0,0,0,,,0
4304,,,,,,,0,0,0,,,0
4305,,,,,,,1,0,0,,,0
4306,,,,,,,1,0,0,,,0
4307,,,,,,,1,0,0,,,0
4308,,,,,,,0,0,0,,,0
4309,,,,,,,0,1,0,,,0
4310,,,,,,,0,1,0,,,0
4311,,,,,,,0,0,0,,,0
4312,,,,,,,1,0,0,,,0
4313,,,,,,,1,0,0,,,0
4314,,,,,,,0,1,0,,,0
4315,,,,,,,0,1,0,,,0
4316,,,,,,,1,0,0,,,0
4317,,,,,,,0,0,0,,,0
4318,,,,,,,1,0,0,,,0
4319,,,,,,,0,1,0,,,0
4320,,,,,,,0,1,0,,,0
4321,,,,,,,0,1,0,,,0
4322,,,,,,,0,0,0,,,0
4323,,,,,,,1,0,0,,,0
4324,,,,,,,0,1,0,,,0
4325,,,,,,,1,0,0,,,0
4326,,,,,,,1,0,0,,,0
4327,,,,,,,0,1,0,,,0
4328,,,,,,,0,1,0,,,0
4329,,,,,,,1,0,0,,,0
4330,,,,,,,0,0,0,,,0
4331,,,,,,,0,1,0,,,0
4332,,,,,,,0,1,0,,,0
4333,,,,,,,0,1,0,,,0
4334,,,,,,,0,0,0,,,0
4335,,,,,,,1,0,0,,,0
4336,,,,,,,0,1,0,,,0
4337,,,,,,,1,0,0,,,0
4338,,,,,,,1,0,0,,,0
4339,,,,,,,0,0,0,,,0
4340,,,,,,,0,1,0,,,0
4341,,,,,,,0,1,0,,,0
4342,,,,,,,0,1,0,,,0
4343,,,,,,,0,0,0,,,0
4344,,,,,,,0,1,0,,,0
4345,,,,,,,0,1,0,,,0
4346,,,,,,,0,1,0,,,0
4347,,,,,,,1,0,0,,,0
4348,,,,,,,1,0,0,,,0
4349,,,,,,,1,0,0,,,0
4350,,,,,,,4,0,0,,,0
4351,,,,,,,0,0,0,,,0
4352,,,,,,,0,1,0,,,0
4353,,,,,,,1,0,0,,,0
4354,,,,,,,0,1,0,,,0
4355,,,,,,,0,1,0,,,0
4356,,,,,,,0,0,0,,,0
4357,,,,,,,1,0,0,,,0
4358,,,,,,,1,0,0,,,0
4359,,,,,,,0,1,0,,,0
4360,,,,,,,1,0,0,,,0
4361,,,,,,,0,0,0,,,0
4362,,,,,,,1,0,0,,,0
4363,,,,,,,0,1,0,,,0
4364,,,,,,,0,1,0,,,0
4365,,,,,,,1,0,0,,,0
4366,,,,,,,0,1,0,,,0
4367,,,,,,,0,1,0,,,0
4368,,,,,,,0,0,0,,,0
4369,,,,,,,0,1,0,,,0
4370,,,,,,,0,0,0,,,0
4371,,,,,,,1,0,0,,,0
4372,,,,,,,1,0,0,,,0
4373,,,,,,,1,0,0,,,0
4374,,,,,,,0,1,0,,,0
4375,,,,,,,0,0,0,,,0
4376,,,,,,,0,1,0,,,0
4377,,,,,,,0,1,0,,,0
4378,,,,,,,1,0,0,,,0
4379,,,,,,,0,1,0,,,0
4380,,,,,,,0,0,0,,,0
4381,,,,,,,0,1,0,,,0
4382,,,,,,,1,0,0,,,0
4383,,,,,,,1,0,0,,,0
4384,,,,,,,1,0,0,,,0
4385,,,,,,,0,0,0,,,0
4386,,,,,,,0,0,0,,,0
4387,,,,,,,1,0,0,,,0
4388,,,,,,,1,0,0,,,0
4389,,,,,,,1,0,0,,,0
4390,,,,,,,0,0,0,,,0
4391,,,,,,,1,0,0,,,0
4392,,,,,,,0,1,0,,,0
4393,,,,,,,1,0,0,,,0
4394,,,,,,,0,1,0,,,0
4395,,,,,,,0,1,0,,,0
4396,,,,,,,0,0,0,,,0
4397,,,,,,,1,0,0,,,0
4398,,,,,,,1,0,0,,,0
4399,,,,,,,0,1,0,,,0
4400,,,,,,,0,1,0,,,0
4401,,,,,,,1,0,0,,,0
4402,,,,,,,0,0,0,,,0
4403,,,,,,,0,1,0,,,0
4404,,,,,,,0,1,0,,,0
4405,,,,,,,0,1,0,,,0
4406,,,,,,,0,0,0,,,0
4407,,,,,,,1,0,0,,,0
4408,,,,,,,1,0,0,,,0
4409,,,,,,,1,0,0,,,0
4410,,,,,,,0,0,0,,,0
4411,,,,,,,0,1,0,,,0
4412,,,,,,,0,1,0,,,0
4413,,,,,,,0,1,0,,,0
4414,,,,,,,0,0,0,,,0
4415,,,,,,,0,1,0,,,0
4416,,,,,,,1,0,0,,,0
4417,,,,,,,1,0,0,,,0
4418,,,,,,,1,0,0,,,0
4419,,,,,,,0,0,0,,,0
4420,,,,,,,0,1,0,,,0
4421,,,,,,,0,1,0,,,0
4422,,,,,,,0,1,0,,,0
4423,,,,,,,0,0,0,,,0
4424,,,,,,,0,1,0,,,0
4425,,,,,,,1,0,0,,,0
4426,,,,,,,1,0,0,,,0
4427,,,,,,,1,0,0,,,0
4428,,,,,,,0,0,0,,,0
4429,,,,,,,0,1,0,,,0
4430,,,,,,,1,0,0,,,0
4431,,,,,,,1,0,0,,,0
4432,,,,,,,1,0,0,,,0
4433,,,,,,,0,1,0,,,0
4434,,,,,,,0,1,0,,,0
4435,,,,,,,0,1,0,,,0
4436,,,,,,,0,0,0,,,0
4437,,,,,,,1,0,0,,,0
4438,,,,,,,1,0,0,,,0
4439,,,,,,,1,0,0,,,0
4440,,,,,,,0,0,0,,,0
4441,,,,,,,0,1,0,,,0
4442,,,,,,,0,1,0,,,0
4443,,,,,,,0,1,0,,,0
4444,,,,,,,0,0,0,,,0
4445,,,,,,,0,0,0,,,0
4446,,,,,,,0,1,0,,,0
4447,,,,,,,1,0,0,,,0
4448,,,,,,,0,1,0,,,0
4449,,,,,,,0,1,0,,,0
4450,,,,,,,1,0,0,,,0
4451,,,,,,,0,0,0,,,0
4452,,,,,,,0,0,0,,,0
4453,,,,,,,1,0,0,,,0
4454,,,,,,,0,1,0,,,0
4455,,,,,,,1,0,0,,,0
4456,,,,,,,0,0,0,,,0
4457,,,,,,,1,0,0,,,0
4458,,,,,,,0,1,0,,,0
4459,,,,,,,0,1,0,,,0
4460,,,,,,,0,0,0,,,0
4461,,,,,,,0,0,0,,,0
4462,,,,,,,1,0,0,,,0
4463,,,,,,,1,0,0,,,0
4464,,,,,,,1,0,0,,,0
4465,,,,,,,0,0,0,,,0
4466,,,,,,,0,1,0,,,0
4467,,,,,,,0,1,0,,,0
4468,,,,,,,0,0,0,,,0
4469,,,,,,,0,0,0,,,0
4470,,,,,,,1,0,0,,,0
4471,,,,,,,1,0,0,,,0
4472,,,,,,,0,1,0,,,0
4473,,,,,,,1,0,0,,,0
4474,,,,,,,0,0,0,,,0
4475,,,,,,,1,0,0,,,0
4476,,,,,,,0,1,0,,,0
4477,,,,,,,0,1,0,,,0
4478,,,,,,,1,0,0,,,0
4479,,,,,,,0,0,0,,,0
4480,,,,,,,1,0,0,,,0
4481,,,,,,,1,0,0,,,0
4482,,,,,,,0,1,0,,,0
4483,,,,,,,1,0,0,,,0
4484,,,,,,,0,0,0,,,0
4485,,,,,,,0,1,0,,,0
4486,,,,,,,0,1,0,,,0
4487,,,,,,,1,0,0,,,0
4488,,,,,,,0,1,0,,,0
4489,,,,,,,0,0,0,,,0
4490,,,,,,,0,1,0,,,0
4491,,,,,,,1,0,0,,,0
4492,,,,,,,1,0,0,,,0
4493,,,,,,,1,0,0,,,0
4494,,,,,,,0,0,0,,,0
4495,,,,,,,1,0,0,,,0
4496,,,,,,,1,0,0,,,0
4497,,,,,,,0,0,0,,,0
4498,,,,,,,0,0,0,,,0
4499,,,,,,,0,1,0,,,0
4500,,,,,,,0,1,0,,,0
4501,,,,,,,0,1,0,,,0
4502,,,,,,,0,0,0,,,0
4503,,,,,,,0,1,0,,,0
4504,,,,,,,1,0,0,,,0
4505,,,,,,,1,0,0,,,0
4506,,,,,,,0,1,0,,,0
4507,,,,,,,0,0,0,,,0
4508,,,,,,,0,1,0,,,0
4509,,,,,,,0,1,0,,,0
4510,,,,,,,0,1,0,,,0
4511,,,,,,,0,0,0,,,0
4512,,,,,,,0,1,0,,,0
4513,,,,,,,1,0,0,,,0
4514,,,,,,,1,0,0,,,0
4515,,,,,,,1,0,0,,,0
4516,,,,,,,0,0,0,,,0
4517,,,,,,,0,1,0,,,0
4518,,,,,,,0,1,0,,,0
4519,,,,,,,0,1,0,,,0
4520,,,,,,,0,0,0,,,0
4521,,,,,,,1,0,0,,,0
4522,,,,,,,1,0,0,,,0
4523,,,,,,,1,0,0,,,0
4524,,,,,,,0,0,0,,,0
4525,,,,,,,1,0,0,,,0
4526,,,,,,,0,1,0,,,0
4527,,,,,,,0,1,0,,,0
4528,,,,,,,0,1,0,,,0
4529,,,,,,,0,0,0,,,0
4530,,,,,,,0,1,0,,,0
4531,,,,,,,0,1,0,,,0
4532,,,,,,,1,0,0,,,0
4533,,,,,,,1,0,0,,,0
4534,,,,,,,1,0,0,,,0
4535,,,,,,,0,1,0,,,0
4536,,,,,,,1,0,0,,,0
4537,,,,,,,0,0,0,,,0
4538,,,,,,,0,1,0,,,0
4539,,,,,,,0,1,0,,,0
4540,,,,,,,1,0,0,,,0
4541,,,,,,,0,1,0,,,0
4542,,,,,,,1,0,0,,,0
4543,,,,,,,0,1,0,,,0
4544,,,,,,,0,0,0,,,0
4545,,,,,,,1,0,0,,,0
4546,,,,,,,1,0,0,,,0
4547,,,,,,,1,0,0,,,0
4548,,,,,,,0,0,0,,,0
4549,,,,,,,0,1,0,,,0
4550,,,,,,,0,1,0,,,0
4551,,,,,,,0,1,0,,,0
4552,,,,,,,0,0,0,,,0
4553,,,,,,,0,0,0,,,0
4554,,,,,,,1,0,0,,,0
4555,,,,,,,0,1,0,,,0
4556,,,,,,,0,1,0,,,0
4557,,,,,,,0,1,0,,,0
4558,,,,,,,0,0,0,,,0
4559,,,,,,,1,0,0,,,0
4560,,,,,,,1,0,0,,,0
4561,,,,,,,1,0,0,,,0
4562,,,,,,,0,0,0,,,0
4563,,,,,,,0,1,0,,,0
4564,,,,,,,1,0,0,,,0
4565,,,,,,,0,1,0,,,0
4566,,,,,,,1,0,0,,,0
4567,,,,,,,0,1,0,,,0
4568,,,,,,,0,0,0,,,0
4569,,,,,,,0,1,0,,,0
4570,,,,,,,0,1,0,,,0
4571,,,,,,,1,0,0,,,0
4572,,,,,,,1,0,0,,,0
4573,,,,,,,0,1,0,,,0
4574,,,,,,,1,0,0,,,0
4575,,,,,,,0,0,0,,,0
4576,,,,,,,0,0,0,,,0
4577,,,,,,,0,1,0,,,0
4578,,,,,,,0,1,0,,,0
4579,,,,,,,0,0,0,,,0
4580,,,,,,,0,1,0,,,0
4581,,,,,,,0,0,0,,,0
4582,,,,,,,1,0,0,,,0
4583,,,,,,,0,0,0,,,0
4584,,,,,,,0,1,0,,,0
4585,,,,,,,0,1,0,,,0
4586,,,,,,,0,1,0,,,0
4587,,,,,,,0,0,0,,,0
4588,,,,,,,0,1,0,,,0
4589,,,,,,,0,1,0,,,0
4590,,,,,,,0,0,0,,,0
4591,,,,,,,1,0,0,,,0
4592,,,,,,,1,0,0,,,0
4593,,,,,,,0,1,0,,,0
4594,,,,,,,0,0,0,,,0
4595,,,,,,,1,0,0,,,0
4596,,,,,,,0,0,0,,,0
4597,,,,,,,0,1,0,,,0
4598,,,,,,,0,1,0,,,0
4599,,,,,,,0,0,0,,,0
4600,,,,,,,1,0,0,,,0
4601,,,,,,,1,0,0,,,0
4602,,,,,,,1,0,0,,,0
4603,,,,,,,0,0,0,,,0
4604,,,,,,,0,1,0,,,0
4605,,,,,,,0,1,0,,,0
4606,,,,,,,0,1,0,,,0
4607,,,,,,,0,0,0,,,0
4608,,,,,,,1,0,0,,,0
4609,,,,,,,0,0,0,,,0
4610,,,,,,,1,0,0,,,0
4611,,,,,,,0,1,0,,,0
4612,,,,,,,0,0,0,,,0
4613,,,,,,,0,0,0,,,0
4614,,,,,,,1,0,0,,,0
4615,,,,,,,1,0,0,,,0
4616,,,,,,,1,0,0,,,0
4617,,,,,,,0,0,0,,,0
4618,,,,,,,1,0,0,,,0
4619,,,,,,,1,0,0,,,0
4620,,,,,,,0,1,0,,,0
4621,,,,,,,0,1,0,,,0
4622,,,,,,,0,1,0,,,0
4623,,,,,,,0,0,0,,,0
4624,,,,,,,1,0,0,,,0
4625,,,,,,,0,1,0,,,0
4626,,,,,,,1,0,0,,,0
4627,,,,,,,1,0,0,,,0
4628,,,,,,,0,1,0,,,0
4629,,,,,,,0,0,0,,,0
4630,,,,,,,0,1,0,,,0
4631,,,,,,,1,0,0,,,0
4632,,,,,,,1,0,0,,,0
4633,,,,,,,0,1,0,,,0
4634,,,,,,,0,1,0,,,0
4635,,,,,,,0,0,0,,,0
4636,,,,,,,1,0,0,,,0
4637,,,,,,,1,0,0,,,0
4638,,,,,,,1,0,0,,,0
4639,,,,,,,0,0,0,,,0
4640,,,,,,,0,1,0,,,0
4641,,,,,,,0,1,0,,,0
4642,,,,,,,0,1,0,,,0
4643,,,,,,,0,0,0,,,0
4644,,,,,,,1,0,0,,,0
4645,,,,,,,0,1,0,,,0
4646,,,,,,,1,0,0,,,0
4647,,,,,,,1,0,0,,,0
4648,,,,,,,0,0,0,,,0
4649,,,,,,,0,1,0,,,0
4650,,,,,,,1,0,0,,,0
4651,,,,,,,0,1,0,,,0
4652,,,,,,,0,1,0,,,0
4653,,,,,,,0,0,0,,,0
4654,,,,,,,1,0,0,,,0
4655,,,,,,,1,0,0,,,0
4656,,,,,,,1,0,0,,,0
4657,,,,,,,0,0,0,,,0
4658,,,,,,,1,0,0,,,0
4659,,,,,,,0,1,0,,,0
4660,,,,,,,0,1,0,,,0
4661,,,,,,,0,1,0,,,0
4662,,,,,,,0,0,0,,,0
4663,,,,,,,1,0,0,,,0
4664,,,,,,,1,0,0,,,0
4665,,,,,,,1,0,0,,,0
4666,,,,,,,0,0,0,,,0
4667,,,,,,,1,0,0,,,0
4668,,,,,,,0,1,0,,,0
4669,,,,,,,1,0,0,,,0
4670,,,,,,,1,0,0,,,0
4671,,,,,,,0,1,0,,,0
4672,,,,,,,0,0,0,,,0
4673,,,,,,,1,0,0,,,0
4674,,,,,,,1,0,0,,,0
4675,,,,,,,1,0,0,,,0
4676,,,,,,,0,1,0,,,0
4677,,,,,,,0,0,0,,,0
4678,,,,,,,0,1,0,,,0
4679,,,,,,,0,1,0,,,0
4680,,,,,,,0,1,0,,,0
4681,,,,,,,0,0,0,,,0
4682,,,,,,,1,0,0,,,0
4683,,,,,,,1,0,0,,,0
4684,,,,,,,0,0,0,,,0
4685,,,,,,,0,1,0,,,0
4686,,,,,,,0,0,0,,,0
4687,,,,,,,0,1,0,,,0
4688,,,,,,,0,1,0,,,0
4689,,,,,,,0,1,0,,,0
4690,,,,,,,0,0,0,,,0
4691,,,,,,,0,1,0,,,0
4692,,,,,,,1,0,0,,,0
4693,,,,,,,1,0,0,,,0
4694,,,,,,,1,0,0,,,0
4695,,,,,,,0,1,0,,,0
4696,,,,,,,0,0,0,,,0
4697,,,,,,,1,0,0,,,0
4698,,,,,,,0,1,0,,,0
4699,,,,,,,0,1,0,,,0
4700,,,,,,,0,1,0,,,0
4701,,,,,,,0,0,0,,,0
4702,,,,,,,0,1,0,,,0
4703,,,,,,,1,0,0,,,0
4704,,,,,,,0,1,0,,,0
4705,,,,,,,0,1,0,,,0
4706,,,,,,,1,0,0,,,0
4707,,,,,,,1,0,0,,,0
4708,,,,,,,1,0,0,,,0
4709,,,,,,,0,0,0,,,0
4710,,,,,,,0,1,0,,,0
4711,,,,,,,0,0,0,,,0
4712,,,,,,,0,1,0,,,0
4713,,,,,,,0,1,0,,,0
4714,,,,,,,0,1,0,,,0
4715,,,,,,,0,0,0,,,0
4716,,,,,,,1,0,0,,,0
4717,,,,,,,0,1,0,,,0
4718,,,,,,,0,1,0,,,0
4719,,,,,,,1,0,0,,,0
4720,,,,,,,1,0,0,,,0
4721,,,,,,,0,0,0,,,0
4722,,,,,,,0,1,0,,,0
4723,,,,,,,0,1,0,,,0
4724,,,,,,,0,1,0,,,0
4725,,,,,,,0,0,0,,,0
4726,,,,,,,1,0,0,,,0
4727,,,,,,,0,1,0,,,0
4728,,,,,,,0,1,0,,,0
4729,,,,,,,1,0,0,,,0
4730,,,,,,,0,1,0,,,0
4731,,,,,,,1,0,0,,,0
4732,,,,,,,1,0,0,,,0
4733,,,,,,,0,0,0,,,0
4734,,,,,,,0,0,0,,,0
4735,,,,,,,0,1,0,,,0
4736,,,,,,,0,1,0,,,0
4737,,,,,,,0,0,0,,,0
4738,,,,,,,1,0,0,,,0
4739,,,,,,,1,0,0,,,0
4740,,,,,,,1,0,0,,,0
4741,,,,,,,0,1,0,,,0
4742,,,,,,,0,1,0,,,0
4743,,,,,,,0,0,0,,,0
4744,,,,,,,1,0,0,,,0
4745,,,,,,,1,0,0,,,0
4746,,,,,,,0,1,0,,,0
4747,,,,,,,0,1,0,,,0
4748,,,,,,,0,1,0,,,0
4749,,,,,,,1,0,0,,,0
4750,,,,,,,0,1,0,,,0
