elapsed_time_seconds,p1_1st_serve_success_ratio,p1_1st_serve_win_ratio,p1_2nd_serve_win_ratio,value_1
669,-0.192160272,-0.438817951,-0.144210373,9.279160579
710,-0.192160272,-0.438817951,-0.144210373,7.969117683
732,-0.192160272,-0.438817951,-0.144210373,6.484970648
852,-0.192160272,-0.438817951,0.766873164,11.41419552
890,0.112747836,0.20132446,0.766873164,16.51443669
912,0.316019908,0.628086067,0.766873164,20.51501183
933,0.316019908,0.628086067,-0.144210373,19.64326766
997,0.316019908,0.628086067,0.40243975,14.62819426
1052,0.316019908,0.628086067,0.40243975,8.711237521
1092,0.316019908,0.628086067,0.40243975,13.16561625
1119,0.316019908,0.628086067,0.40243975,10.6021473
1153,0.316019908,0.628086067,0.40243975,5.637973964
1192,0.316019908,0.628086067,0.40243975,7.749402169
1293,0.461214246,0.018426628,0.40243975,10.99003542
1322,0.570109999,-0.438817951,0.40243975,11.12630236
1368,0.654806695,-0.083183278,0.40243975,7.801145008
1390,0.722564053,-0.438817951,0.40243975,10.86830062
1428,0.778001891,-0.147844128,0.40243975,8.670771661
1453,0.824200089,0.094634058,0.40243975,12.63844213
1478,0.824200089,0.094634058,-0.144210373,13.49987907
1514,0.863290872,0.299807908,-0.144210373,11.39635163
1537,0.896797257,0.475671208,-0.144210373,14.89777706
1567,0.896797257,0.475671208,-0.534674746,11.56598575
1664,0.925836125,0.628086067,-0.534674746,14.94704485
1687,0.925836125,0.628086067,-0.144210373,15.89243532
1740,0.925836125,0.628086067,-0.144210373,10.99134246
1790,0.925836125,0.628086067,-0.144210373,7.843976461
1831,0.925836125,0.628086067,-0.144210373,7.624203242
1858,0.925836125,0.628086067,-0.144210373,5.439490495
1971,0.951245134,0.76144907,-0.144210373,12.94714884
2003,0.951245134,0.76144907,0.15948414,15.39872414
2032,0.973664848,0.879122307,0.15948414,21.12961461
2063,0.973664848,0.879122307,-0.144210373,20.75874651
2091,0.993593482,0.98372074,-0.144210373,17.79818801
2132,0.993593482,0.98372074,-0.144210373,8.331389011
2173,0.993593482,0.98372074,-0.144210373,14.13899155
2201,0.993593482,0.98372074,-0.144210373,12.11256315
2233,0.993593482,0.98372074,-0.144210373,14.02236494
2284,0.993593482,0.98372074,-0.144210373,10.50881821
2343,0.993593482,0.98372074,-0.144210373,10.58189329
2386,0.993593482,0.98372074,-0.144210373,8.655276994
2440,0.993593482,0.98372074,-0.144210373,15.5284723
2543,0.690468462,0.740391754,-0.144210373,13.23311589
2560,0.722564053,0.521395666,-0.144210373,16.28303724
2585,0.75160292,0.628086067,-0.144210373,14.0098831
2606,0.75160292,0.628086067,-0.392687701,14.795737
2660,0.778001891,0.725077342,-0.392687701,9.714119038
2685,0.778001891,0.725077342,-0.144210373,13.09635503
2830,0.778001891,0.725077342,-0.144210373,8.167832316
2878,0.778001891,0.725077342,-0.144210373,6.38257817
2918,0.778001891,0.725077342,-0.144210373,5.299032273
2946,0.778001891,0.725077342,-0.144210373,4.102632437
3022,0.802105298,0.535311805,-0.144210373,13.50989328
3110,0.802105298,0.535311805,0.066039674,8.038114407
3177,0.824200089,0.628086067,0.066039674,11.26816834
3205,0.844527296,0.457381424,0.066039674,13.67841534
3283,0.844527296,0.457381424,0.066039674,8.141860614
3328,0.844527296,0.457381424,0.066039674,14.38215531
3379,0.844527296,0.457381424,0.066039674,9.147879513
3412,0.844527296,0.457381424,0.066039674,13.65605198
3459,0.844527296,0.457381424,0.066039674,11.23675667
3501,0.844527296,0.457381424,0.066039674,13.04256849
3528,0.844527296,0.457381424,0.066039674,11.79870608
3563,0.844527296,0.457381424,0.066039674,10.695886
3611,0.844527296,0.457381424,0.066039674,11.81454353
3645,0.844527296,0.457381424,0.066039674,8.688595219
3742,0.844527296,0.457381424,-0.144210373,11.81810189
3775,0.844527296,0.457381424,-0.32642708,9.571676522
3815,0.863290872,0.299807908,-0.32642708,10.77969843
3836,0.863290872,0.299807908,-0.485866699,6.26301636
3884,0.863290872,0.299807908,-0.485866699,9.240839709
3901,0.863290872,0.299807908,-0.485866699,5.60296256
3932,0.863290872,0.299807908,-0.485866699,5.600623417
3949,0.863290872,0.299807908,-0.485866699,3.68468629
4052,0.880664553,0.390996285,-0.485866699,14.14678533
4068,0.679005752,0.247048918,-0.485866699,16.87400897
4083,0.701535907,0.113028955,-0.485866699,19.01290301
4103,0.722564053,0.20132446,-0.485866699,14.92439882
4125,0.722564053,0.20132446,-0.30498982,16.02794186
4190,0.722564053,0.20132446,-0.30498982,8.341039259
4225,0.722564053,0.20132446,-0.30498982,7.782867472
4249,0.722564053,0.20132446,-0.30498982,9.473960606
4274,0.722564053,0.20132446,-0.30498982,7.846379574
4295,0.722564053,0.20132446,-0.30498982,5.783987252
4323,0.722564053,0.20132446,-0.30498982,9.673939834
4350,0.722564053,0.20132446,-0.30498982,12.27043113
4395,0.722564053,0.20132446,-0.30498982,7.815120323
4646,0.742235544,0.283923481,-0.30498982,10.92421361
4663,0.742235544,0.283923481,-0.447904885,14.46970374
4707,0.760677566,0.361360063,-0.447904885,12.15541567
4725,0.593209098,0.24012097,-0.447904885,14.91980117
4743,0.593209098,0.24012097,-0.575776258,14.80472947
4784,0.435591715,0.126013588,-0.575776258,12.95582818
4847,0.435591715,0.126013588,-0.575776258,5.265156677
4911,0.435591715,0.126013588,-0.575776258,11.06359409
4946,0.435591715,0.126013588,-0.575776258,16.58200784
4983,0.435591715,0.126013588,-0.575776258,12.60348881
5026,0.435591715,0.126013588,-0.575776258,15.45720865
5060,0.435591715,0.126013588,-0.575776258,12.73403238
5095,0.435591715,0.126013588,-0.575776258,11.24960111
5124,0.435591715,0.126013588,-0.575776258,8.602585925
5165,0.461214246,0.20132446,-0.575776258,13.13201827
5216,0.485413302,0.272451394,-0.575776258,16.33986495
5240,0.508304301,0.33973363,-0.575776258,18.58120456
5263,0.529990511,0.403474695,-0.575776258,21.83814303
5382,0.529990511,0.403474695,-0.575776258,9.719496832
5412,0.529990511,0.403474695,-0.575776258,5.26474777
5459,0.529990511,0.403474695,-0.575776258,6.723586108
5487,0.529990511,0.403474695,-0.575776258,3.347194099
5534,0.394201475,0.299807908,-0.575776258,13.19230491
5551,0.417655944,0.20132446,-0.575776258,9.814420955
5610,0.417655944,0.20132446,-0.690860495,10.78762756
5679,0.439966294,0.263777378,-0.690860495,11.70285213
5716,0.461214246,0.170841488,-0.690860495,12.13089141
5753,0.481473921,0.082228197,-0.690860495,11.86484402
5877,0.481473921,0.082228197,-0.690860495,
5902,0.481473921,0.082228197,-0.690860495,4.661482523
5954,0.481473921,0.082228197,-0.690860495,5.351390315
6007,0.481473921,0.082228197,-0.690860495,9.35145681
6040,0.481473921,0.082228197,-0.690860495,5.948649108
6091,0.481473921,0.082228197,-0.690860495,11.30590194
6137,0.481473921,0.082228197,-0.534674746,11.69718655
6192,0.481473921,0.082228197,-0.641165029,14.81505344
6239,0.500812701,-0.002357216,-0.641165029,14.11887698
6261,0.500812701,-0.002357216,-0.500721322,8.720346165
6292,0.51929198,-0.083183278,-0.500721322,12.27785251
6331,0.536967813,-0.02133377,-0.500721322,11.083589
6391,0.536967813,-0.02133377,-0.371981257,11.29429408
6435,0.536967813,-0.02133377,-0.253540397,16.0439361
6578,0.536967813,-0.02133377,-0.253540397,9.970389637
6624,0.536967813,-0.02133377,-0.253540397,10.77694962
6700,0.536967813,-0.02133377,-0.253540397,6.867243946
6746,0.536967813,-0.02133377,-0.253540397,7.716710865
6770,0.536967813,-0.02133377,-0.253540397,5.386664338
6816,0.536967813,-0.02133377,-0.144210373,10.60026155
6843,0.536967813,-0.02133377,-0.245441877,14.10248661
6873,0.553891482,0.037883844,-0.245441877,13.62549138
6898,0.443064953,-0.038728944,-0.245441877,16.32510476
6925,0.443064953,-0.038728944,-0.144210373,16.73721474
7035,0.443064953,-0.038728944,-0.144210373,10.70115805
7064,0.443064953,-0.038728944,-0.144210373,4.629209603
7133,0.443064953,-0.038728944,-0.144210373,10.13503981
7161,0.443064953,-0.038728944,-0.144210373,8.72347343
7187,0.443064953,-0.038728944,-0.144210373,6.283872494
7270,0.443064953,-0.038728944,-0.144210373,6.639422599
7330,0.443064953,-0.038728944,-0.144210373,11.76726657
7382,0.443064953,-0.038728944,-0.144210373,16.12377781
7424,0.443064953,-0.038728944,-0.144210373,9.086626365
7460,0.443064953,-0.038728944,-0.144210373,4.486273564
7533,0.443064953,-0.038728944,-0.144210373,9.787179858
7591,0.443064953,-0.038728944,-0.144210373,12.18732959
7676,0.443064953,-0.038728944,-0.144210373,7.815875993
7734,0.443064953,-0.038728944,-0.144210373,7.422560498
7771,0.443064953,-0.038728944,-0.144210373,10.95946713
7808,0.443064953,-0.038728944,-0.144210373,10.44145971
7883,0.443064953,-0.038728944,-0.144210373,9.62717304
7922,0.443064953,-0.038728944,-0.144210373,5.511120219
8214,0.443064953,-0.038728944,-0.049960351,9.996689874
8248,0.461214246,0.018426628,-0.049960351,16.47094464
8266,0.478637566,0.073295978,-0.049960351,18.71889071
8281,0.478637566,0.073295978,0.038006335,19.93003131
8349,0.478637566,0.073295978,0.038006335,10.49334074
8375,0.478637566,0.073295978,0.038006335,5.398395639
8417,0.478637566,0.073295978,0.038006335,7.129369894
8441,0.478637566,0.073295978,0.038006335,4.610167225
8484,0.478637566,0.073295978,-0.056040998,11.36691671
8556,0.478637566,0.073295978,0.026617791,9.450115529
8589,0.495377619,0.000495468,0.026617791,11.34712669
8627,0.495377619,0.000495468,-0.061384596,9.618439172
8693,0.511473824,0.053599288,-0.061384596,8.319381143
8726,0.511473824,0.053599288,-0.144210373,9.891639816
8857,0.511473824,0.053599288,-0.144210373,9.935305559
8927,0.511473824,0.053599288,-0.144210373,13.19816515
8952,0.511473824,0.053599288,-0.144210373,11.26203795
8986,0.511473824,0.053599288,-0.144210373,16.10595883
9045,0.511473824,0.053599288,-0.144210373,11.55508863
9077,0.511473824,0.053599288,-0.144210373,8.2645034
9102,0.511473824,0.053599288,-0.066117498,11.533376
9136,0.511473824,0.053599288,-0.144210373,13.94019052
9163,0.526962625,0.10469919,-0.144210373,14.55734204
9180,0.541877766,0.153906503,-0.144210373,17.14627839
9213,0.445374863,0.084934931,-0.144210373,16.7464103
9319,0.445374863,0.084934931,-0.144210373,8.480607691
9370,0.445374863,0.084934931,-0.144210373,6.895634527
9392,0.445374863,0.084934931,-0.144210373,6.055982985
9418,0.445374863,0.084934931,-0.144210373,2.749813083
9463,0.461214246,0.018426628,-0.144210373,12.79881389
9505,0.47649786,0.066557636,-0.144210373,7.27478186
9552,0.491254453,0.113028955,-0.144210373,12.19484288
9577,0.505510823,0.157924974,-0.144210373,17.53627267
9598,0.51929198,0.20132446,-0.144210373,19.3073505
9710,0.51929198,0.20132446,-0.144210373,7.095005788
9757,0.51929198,0.20132446,-0.144210373,12.16226886
9793,0.51929198,0.20132446,-0.144210373,9.858207605
9831,0.51929198,0.20132446,-0.144210373,7.789974932
9857,0.51929198,0.20132446,-0.144210373,4.790445161
9900,0.51929198,0.20132446,-0.218082011,11.99555181
9929,0.51929198,0.20132446,-0.288065668,8.495039081
9963,0.51929198,0.20132446,-0.35446042,7.09406269
10020,0.51929198,0.20132446,-0.280872903,6.708506636
10050,0.51929198,0.20132446,-0.34420432,8.538481801
0,1.332380269,2.761894105,-2.877460983,16.44071358
27,1.332380269,2.761894105,2.589040238,18.55302408
70,1.332380269,2.761894105,2.589040238,21.27948322
96,1.332380269,2.761894105,2.589040238,23.17668695
156,1.332380269,2.761894105,2.589040238,14.69651398
185,1.332380269,2.761894105,2.589040238,12.39603597
212,1.332380269,2.761894105,2.589040238,8.065494686
240,1.332380269,2.761894105,2.589040238,13.27131326
263,1.332380269,2.761894105,2.589040238,10.22625672
303,-0.192160272,1.161538077,2.589040238,13.95835519
326,0.112747836,0.20132446,2.589040238,16.97681433
350,-0.700340453,-0.438817951,2.589040238,13.17707641
373,-0.700340453,-0.438817951,-0.144210373,12.7352363
413,-0.409951778,0.018426628,-0.144210373,10.69920514
454,-0.192160272,-0.438817951,-0.144210373,11.21329069
508,-0.192160272,-0.438817951,0.766873164,12.6304982
550,-0.022766879,-0.794452624,0.766873164,16.44068544
588,0.112747836,-0.438817951,0.766873164,13.71855686
617,0.112747836,-0.438817951,1.222414933,15.41387321
756,0.112747836,-0.438817951,1.222414933,11.09772397
795,0.112747836,-0.438817951,1.222414933,13.97705594
820,0.112747836,-0.438817951,1.222414933,11.90770727
840,0.112747836,-0.438817951,1.222414933,7.691065962
885,0.112747836,-0.438817951,1.222414933,7.744185905
905,0.112747836,-0.438817951,1.222414933,10.42101539
955,0.112747836,-0.438817951,0.40243975,11.28357376
1010,0.223623512,-0.147844128,0.40243975,12.24220042
1039,0.316019908,0.094634058,0.40243975,14.02056546
1073,0.316019908,0.094634058,-0.144210373,15.04327653
1132,0.394201475,0.299807908,-0.144210373,11.56195805
1161,0.025631234,0.018426628,-0.144210373,14.516717
1273,0.025631234,0.018426628,-0.144210373,9.590596442
1300,0.025631234,0.018426628,-0.144210373,6.030795779
1347,0.025631234,0.018426628,-0.144210373,11.48168627
1424,0.025631234,0.018426628,-0.144210373,14.88923308
1463,0.025631234,0.018426628,-0.144210373,8.335503208
1508,0.025631234,0.018426628,-0.144210373,9.362545877
1550,0.112747836,-0.225437148,-0.144210373,12.06640298
1613,0.112747836,-0.225437148,0.246254,10.85684057
1671,0.188974863,-0.038728944,0.246254,15.79742505
1720,0.256234005,0.126013588,0.246254,18.62379262
1829,0.256234005,0.126013588,0.246254,10.35308113
1866,0.256234005,0.126013588,0.246254,14.60296121
1893,0.256234005,0.126013588,0.246254,10.50340685
1910,0.256234005,0.126013588,0.246254,8.880072686
1931,0.256234005,0.126013588,0.246254,12.72745851
1956,0.256234005,0.126013588,0.246254,11.74311042
2028,0.256234005,0.126013588,0.53910228,13.41813294
2064,0.256234005,0.126013588,0.766873164,13.49475438
2100,0.316019908,0.272451394,0.766873164,17.57874954
2123,0.369512559,0.403474695,0.766873164,21.53926828
2334,0.369512559,0.403474695,0.766873164,11.26021402
2361,0.369512559,0.403474695,0.766873164,5.936119504
2395,0.369512559,0.403474695,0.766873164,6.079750845
2417,0.369512559,0.403474695,0.766873164,6.21458712
2491,0.417655944,0.521395666,0.766873164,13.23945768
2543,0.417655944,0.521395666,0.40243975,15.62062498
2580,0.170825571,0.323256348,0.40243975,13.57018868
2604,0.170825571,0.323256348,0.104266956,13.59835202
2717,0.223623512,0.434103519,0.104266956,11.77916099
2745,0.271830327,0.256989017,0.104266956,18.14620381
2783,0.061929818,0.094634058,0.104266956,11.2492643
2815,0.112747836,0.20132446,0.104266956,16.67840113
2866,0.112747836,0.20132446,0.104266956,9.817534356
2894,0.112747836,0.20132446,0.104266956,13.87738941
2940,0.112747836,0.20132446,0.104266956,10.64439128
2974,0.112747836,0.20132446,0.104266956,13.5895321
2996,0.112747836,0.20132446,0.104266956,16.53118393
3032,0.112747836,0.20132446,0.104266956,11.60014375
3060,0.112747836,0.20132446,0.104266956,9.171690842
3104,0.112747836,0.20132446,0.104266956,12.34537406
3228,0.112747836,0.20132446,0.311331396,12.3888437
3272,0.159656776,0.299807908,0.311331396,15.60156682
3301,0.159656776,0.299807908,0.066039674,17.48097646
3353,0.203090979,0.153906503,0.066039674,14.55017383
3386,0.24342274,0.247048918,0.066039674,12.57981515
3427,0.280972999,0.333767717,0.066039674,15.84418986
3480,0.280972999,0.333767717,0.066039674,11.04308832
3514,0.280972999,0.333767717,0.066039674,8.49690932
3537,0.280972999,0.333767717,0.066039674,5.714295985
3565,0.280972999,0.333767717,0.066039674,5.507183966
3680,0.112747836,0.20132446,0.066039674,11.14828894
3709,0.152090818,0.283923481,0.066039674,16.44597427
3737,0.188974863,0.361360063,0.066039674,17.98702865
3764,0.188974863,0.361360063,0.246254,21.88291677
3810,0.188974863,0.361360063,0.246254,10.36185079
3839,0.188974863,0.361360063,0.246254,12.98406218
3856,0.188974863,0.361360063,0.246254,10.66036659
3873,0.188974863,0.361360063,0.246254,7.472774646
3901,0.188974863,0.361360063,0.246254,12.48175914
3930,0.188974863,0.361360063,0.246254,10.0813114
4040,0.038830719,0.24012097,0.246254,12.65983817
4057,0.076876294,0.314290768,0.246254,16.53569827
4076,0.076876294,0.314290768,0.038006335,16.17749968
4120,0.112747836,0.384222292,0.038006335,21.07029542
4153,0.112747836,0.384222292,0.038006335,10.70478055
4173,0.112747836,0.384222292,0.038006335,12.12622687
4195,0.112747836,0.384222292,0.038006335,16.02264103
4240,0.112747836,0.384222292,0.038006335,16.66148997
4261,0.112747836,0.384222292,0.038006335,14.29981058
4278,0.112747836,0.384222292,0.038006335,10.28209752
4420,0.146626515,0.450268731,0.038006335,13.79142866
4451,0.01385872,0.33973363,0.038006335,14.32203548
4480,-0.111921296,0.235016166,0.038006335,15.78129505
4504,-0.111921296,0.235016166,0.197445954,18.14740263
4592,-0.111921296,0.235016166,0.197445954,11.9073684
4615,-0.111921296,0.235016166,0.197445954,10.43211494
4685,-0.111921296,0.235016166,0.197445954,15.04864131
4769,-0.074887923,0.299807908,0.197445954,16.53632949
4790,-0.039706218,0.20132446,0.197445954,16.54922827
4864,-0.154976357,0.107645083,0.197445954,10.97290289
4895,-0.119563104,0.170841488,0.197445954,15.54134198
4997,-0.119563104,0.170841488,0.197445954,9.640402549
5020,-0.119563104,0.170841488,0.197445954,13.42128528
5048,-0.119563104,0.170841488,0.197445954,9.653946841
5067,-0.119563104,0.170841488,0.197445954,7.836790629
5085,-0.119563104,0.170841488,0.197445954,8.638478926
5116,-0.119563104,0.170841488,0.197445954,10.01149556
5162,-0.085796979,0.082228197,0.197445954,13.66879057
5223,-0.053565677,-0.002357216,0.197445954,9.736806025
5253,-0.022766879,-0.083183278,0.197445954,8.945746108
5290,-0.125875901,-0.160495164,0.197445954,7.47193379
5439,-0.125875901,-0.160495164,0.197445954,9.079209839
5473,-0.125875901,-0.160495164,0.197445954,11.43348994
5503,-0.125875901,-0.160495164,0.197445954,15.22660247
5537,-0.125875901,-0.160495164,0.197445954,12.56088816
5559,-0.125875901,-0.160495164,0.197445954,15.9385868
5596,-0.125875901,-0.160495164,0.197445954,9.256115613
5679,-0.125875901,-0.160495164,0.197445954,13.40786308
5700,-0.125875901,-0.160495164,0.197445954,10.47996589
5740,-0.125875901,-0.160495164,0.197445954,16.26591129
5779,-0.125875901,-0.160495164,0.197445954,9.982643548
5830,-0.125875901,-0.160495164,0.197445954,11.66910929
5898,-0.094849174,-0.098316669,0.197445954,11.65659561
5935,-0.065115227,-0.172091947,0.197445954,15.44116583
5967,-0.1610472,-0.242855989,0.197445954,11.53940609
6012,-0.1610472,-0.242855989,0.016569075,8.370216654
6071,-0.131178651,-0.310789469,0.016569075,8.276636393
6179,-0.131178651,-0.310789469,0.016569075,9.110651486
6211,-0.131178651,-0.310789469,0.016569075,14.34907776
6233,-0.131178651,-0.310789469,0.016569075,10.68259773
6287,-0.131178651,-0.310789469,0.016569075,10.32836917
6316,-0.131178651,-0.310789469,0.016569075,11.18582658
6360,-0.102481417,-0.376058891,0.016569075,10.73930465
6387,-0.102481417,-0.376058891,0.15948414,8.683835262
6437,-0.102481417,-0.376058891,0.287355513,12.53642826
6485,-0.074887923,-0.438817951,0.287355513,16.05734519
6522,-0.048335693,-0.378427158,0.287355513,12.24267743
6553,-0.048335693,-0.378427158,0.40243975,14.05374091
0,-4.765781896,-3.639530008,-2.877460983,13.24793304
35,-4.765781896,-3.639530008,-2.877460983,12.44381875
88,-4.765781896,-3.639530008,-2.877460983,8.99369925
120,-4.765781896,-3.639530008,-2.877460983,13.606203
153,-4.765781896,-3.639530008,-2.877460983,13.33789371
202,-4.765781896,-3.639530008,-2.877460983,17.16998493
238,-4.765781896,-3.639530008,-2.877460983,15.08934578
293,-4.765781896,-3.639530008,-2.877460983,15.18438264
350,-4.765781896,-3.639530008,-2.877460983,11.63222181
397,-4.765781896,-3.639530008,-2.877460983,9.292429466
484,1.332380269,-3.639530008,-2.877460983,16.3332095
511,1.332380269,-0.438817951,-2.877460983,13.82577346
535,1.332380269,0.628086067,-2.877460983,14.85070093
580,1.332380269,-0.438817951,-2.877460983,18.99121207
614,1.332380269,-1.078960363,-2.877460983,15.26548862
653,1.332380269,-1.078960363,-2.877460983,11.11877298
711,1.332380269,-1.078960363,-2.877460983,10.44476962
744,1.332380269,-1.078960363,-2.877460983,15.31363568
777,1.332380269,-1.078960363,-2.877460983,11.1158488
816,1.332380269,-1.078960363,-2.877460983,8.857990534
869,1.332380269,-1.078960363,-2.877460983,6.724090791
915,1.332380269,-1.078960363,-2.877460983,10.66415163
1015,1.332380269,-0.438817951,-2.877460983,16.47569236
1041,1.332380269,-0.438817951,-0.144210373,14.65671997
1076,0.461214246,-0.896062531,-0.144210373,17.87217193
1103,0.461214246,-0.896062531,-1.055293909,15.75616512
1142,0.461214246,-0.896062531,-0.144210373,14.45474979
1196,0.461214246,-0.896062531,-0.144210373,8.80221277
1224,0.461214246,-0.896062531,-0.144210373,4.738179275
1276,0.461214246,-0.896062531,-0.144210373,11.29563143
1355,0.461214246,-0.896062531,-0.144210373,3.917162162
1416,0.461214246,-0.896062531,-0.144210373,10.92067962
1463,0.461214246,-0.896062531,-0.144210373,8.366460105
1517,0.461214246,-0.896062531,-0.144210373,10.62550272
1550,0.461214246,-0.896062531,-0.144210373,7.415329228
1650,0.570109999,-0.438817951,-0.144210373,13.88840426
1687,-0.022766879,-0.794452624,-0.144210373,14.69356524
1710,-0.022766879,-0.794452624,0.40243975,16.46718963
1756,-0.022766879,-0.794452624,0.766873164,18.19973183
1855,-0.022766879,-0.794452624,0.766873164,10.17786479
1882,-0.022766879,-0.794452624,0.766873164,8.330504721
1920,-0.022766879,-0.794452624,0.766873164,10.69321817
1959,-0.022766879,-0.794452624,0.766873164,4.604505092
2024,-0.022766879,-0.794452624,0.766873164,6.393660134
2126,-0.49706838,-1.078960363,0.766873164,10.79655639
2156,-0.330754867,-1.311739421,0.766873164,13.43395007
2203,-0.330754867,-1.311739421,1.027182746,11.14923227
2245,-0.330754867,-1.311739421,1.222414933,13.8431524
2278,-0.192160272,-0.972269961,1.222414933,17.6739763
2318,-0.192160272,-0.972269961,1.222414933,10.99910681
2351,-0.192160272,-0.972269961,1.222414933,12.8217748
2377,-0.192160272,-0.972269961,1.222414933,10.78974171
2403,-0.192160272,-0.972269961,1.222414933,7.418925731
2429,-0.192160272,-0.972269961,1.222414933,7.024471431
2565,-0.074887923,-0.685026571,1.222414933,12.98779305
2595,-0.074887923,-0.685026571,0.766873164,13.41166082
2635,0.025631234,-0.438817951,0.766873164,11.97505502
2674,0.025631234,-0.438817951,0.40243975,14.09943386
2721,-0.293796308,-0.652198755,0.40243975,12.86387585
2746,-0.192160272,-0.438817951,0.40243975,13.71944157
2806,-0.192160272,-0.438817951,0.40243975,8.951174578
2850,-0.192160272,-0.438817951,0.40243975,8.29189738
2917,-0.192160272,-0.438817951,0.40243975,9.6214105
2969,-0.192160272,-0.438817951,0.40243975,5.513922641
3019,-0.192160272,-0.438817951,0.40243975,11.64067236
3068,-0.192160272,-0.438817951,0.40243975,5.533232593
3157,-0.192160272,-0.438817951,0.104266956,12.13177893
3266,-0.102481417,-0.627095131,0.104266956,7.155082541
3304,-0.102481417,-0.627095131,0.311331396,4.98353832
3346,-0.102481417,-0.627095131,0.486539768,9.28596924
3390,-0.102481417,-0.627095131,0.246254,10.67735811
3533,-0.102481417,-0.627095131,0.246254,8.331257673
3555,-0.102481417,-0.627095131,0.246254,10.28595509
3600,-0.102481417,-0.627095131,0.246254,7.964719793
3704,-0.102481417,-0.627095131,0.246254,10.46175086
3771,-0.102481417,-0.627095131,0.246254,9.174455636
3853,-0.102481417,-0.627095131,0.246254,9.253567475
3914,-0.102481417,-0.627095131,0.246254,8.600272128
3977,-0.102481417,-0.627095131,0.246254,14.28811839
4079,-0.102481417,-0.627095131,0.246254,10.35977804
4114,-0.102481417,-0.627095131,0.246254,3.77396809
4172,-0.022766879,-0.794452624,0.246254,13.01531383
4209,0.048556655,-0.607276481,0.246254,11.25732748
4242,0.112747836,-0.438817951,0.246254,12.68756186
4285,0.112747836,-0.438817951,0.40243975,14.43934894
4329,0.170825571,-0.286403092,0.40243975,17.28379488
4451,0.170825571,-0.286403092,0.40243975,8.641319711
4515,0.170825571,-0.286403092,0.40243975,13.4187584
4544,0.170825571,-0.286403092,0.40243975,11.36123883
4576,0.170825571,-0.286403092,0.40243975,8.462950557
4610,0.170825571,-0.286403092,0.40243975,9.725742586
4638,0.170825571,-0.286403092,0.40243975,8.154181434
4692,0.170825571,-0.286403092,0.40243975,9.08615521
4737,0.170825571,-0.286403092,0.40243975,8.197492731
4781,0.170825571,-0.286403092,0.197445954,12.10477473
4822,0.170825571,-0.286403092,0.016569075,9.819458311
4876,0.170825571,-0.286403092,0.15948414,8.265226566
4927,0.170825571,-0.286403092,-0.000355077,10.01731709
4986,0.223623512,-0.147844128,-0.000355077,9.220311581
5027,0.271830327,-0.02133377,-0.000355077,12.52894249
5063,0.316019908,0.094634058,-0.000355077,15.47161736
5089,0.112747836,-0.054732505,-0.000355077,16.9447982
5203,0.112747836,-0.054732505,-0.000355077,8.039964849
5259,0.112747836,-0.054732505,-0.000355077,9.832005206
5316,0.112747836,-0.054732505,-0.000355077,11.06837931
5342,0.112747836,-0.054732505,-0.000355077,4.228423476
5398,0.112747836,-0.054732505,-0.000355077,3.685301802
5467,0.112747836,-0.054732505,-0.000355077,9.693395652
5508,0.112747836,-0.054732505,0.129114689,11.01504695
5553,-0.074887923,-0.192609332,0.129114689,13.99286223
5597,-0.022766879,-0.32027306,0.129114689,17.57579469
5633,-0.022766879,-0.32027306,0.246254,13.57910653
5670,0.025631234,-0.438817951,0.246254,17.14273027
5704,0.070691545,-0.32844857,0.246254,14.43211297
5816,0.070691545,-0.32844857,0.246254,9.951564119
5840,0.070691545,-0.32844857,0.246254,8.210800772
5866,0.070691545,-0.32844857,0.246254,4.775749384
5894,0.070691545,-0.32844857,0.246254,2.43901778
5943,0.070691545,-0.32844857,0.246254,5.586825568
6090,0.112747836,-0.225437148,0.246254,12.72562295
6138,0.152090818,-0.335569175,0.246254,15.77770188
6186,0.188974863,-0.238773448,0.246254,13.63317235
6213,0.223623512,-0.147844128,0.246254,16.70023566
6241,0.256234005,-0.250540772,0.246254,17.36577177
6271,0.286981041,-0.164471204,0.246254,14.39603764
6334,0.286981041,-0.164471204,0.246254,8.505724338
6359,0.286981041,-0.164471204,0.246254,7.64308685
6381,0.286981041,-0.164471204,0.246254,5.118208709
6419,0.286981041,-0.164471204,0.246254,9.21016012
6458,0.286981041,-0.164471204,0.246254,5.638226027
6493,0.286981041,-0.164471204,0.104266956,10.86293971
6541,0.316019908,-0.261000615,0.104266956,13.1596013
6580,0.316019908,-0.261000615,-0.025373389,7.456542867
6641,0.316019908,-0.261000615,0.083560512,5.194049188
6711,0.343489107,-0.179300758,0.083560512,8.382162768
6740,0.369512559,-0.101900893,0.083560512,12.66725812
6768,0.369512559,-0.101900893,0.183779701,14.62021143
6813,0.237838342,-0.192609332,0.183779701,17.8059799
6927,0.237838342,-0.192609332,0.183779701,8.739514922
6960,0.237838342,-0.192609332,0.183779701,8.027529629
6988,0.237838342,-0.192609332,0.183779701,10.19593453
7028,0.237838342,-0.192609332,0.183779701,8.516339409
7059,0.237838342,-0.192609332,0.183779701,11.95117497
7089,0.237838342,-0.192609332,0.183779701,6.411073141
7134,0.237838342,-0.192609332,0.183779701,10.19050303
7164,0.237838342,-0.192609332,0.183779701,6.38985104
7235,0.237838342,-0.192609332,0.066039674,13.6039861
7352,0.26520189,-0.118746746,0.066039674,11.73559489
7384,0.26520189,-0.118746746,0.15948414,13.86171798
