elapsed_time_seconds,p1_1st_serve_success_ratio,p1_1st_serve_win_ratio,p1_2nd_serve_win_ratio,y_value_p1_normalized_0_5
973,1.332380269,1.481609283,1.222414933,20.42310261
995,1.332380269,1.481609283,1.495739994,21.32485252
1047,1.332380269,1.481609283,1.495739994,9.188266743
1072,1.332380269,1.481609283,1.495739994,13.54600649
1130,1.332380269,1.481609283,1.495739994,11.69356405
1164,1.332380269,1.481609283,1.495739994,10.23483931
1182,1.332380269,1.481609283,1.495739994,8.476515181
1291,0.316019908,0.628086067,1.495739994,13.58058236
1346,0.461214246,0.018426628,1.495739994,14.85386926
1378,0.570109999,-0.438817951,1.495739994,12.32570048
1420,0.654806695,-0.083183278,1.495739994,10.14945337
1444,0.112747836,-0.438817951,1.495739994,12.96375048
1467,0.223623512,-0.729791775,1.495739994,12.7981676
1506,0.316019908,-0.438817951,1.495739994,10.60687087
1532,0.316019908,-0.438817951,1.677956701,13.80799926
1569,0.316019908,-0.438817951,1.808111492,15.34735874
1621,0.316019908,-0.438817951,1.808111492,10.52304301
1656,0.316019908,-0.438817951,1.808111492,15.65817815
1717,0.316019908,-0.438817951,1.808111492,10.82076218
1742,0.316019908,-0.438817951,1.808111492,8.642709854
1769,0.316019908,-0.438817951,1.808111492,7.405194585
1870,0.394201475,-0.192609332,1.808111492,13.52752727
1892,0.394201475,-0.192609332,1.905727586,14.97414658
1938,0.025631234,-0.438817951,1.905727586,18.4665964
1968,0.025631234,-0.438817951,1.981651214,20.90733936
2020,0.025631234,-0.438817951,1.981651214,10.15213648
2053,0.025631234,-0.438817951,1.981651214,8.578111222
2076,0.025631234,-0.438817951,1.981651214,6.568937117
2102,0.025631234,-0.438817951,1.981651214,5.331523719
2213,0.025631234,-0.438817951,2.042390116,14.18877246
2250,0.112747836,-0.225437148,2.042390116,18.12058106
2278,0.188974863,-0.438817951,2.042390116,17.87253424
2316,0.188974863,-0.438817951,1.595130925,13.3418541
2368,0.188974863,-0.438817951,1.677956701,12.70063076
2406,0.188974863,-0.438817951,1.74804005,14.06734276
2459,0.188974863,-0.438817951,1.74804005,10.19910203
2486,0.188974863,-0.438817951,1.74804005,12.1592878
2511,0.188974863,-0.438817951,1.74804005,10.49976328
2545,0.188974863,-0.438817951,1.74804005,11.16133789
2595,0.188974863,-0.438817951,1.74804005,15.0633062
2625,0.188974863,-0.438817951,1.74804005,11.53727282
2672,0.188974863,-0.438817951,1.74804005,10.3063117
2698,0.188974863,-0.438817951,1.74804005,7.888753926
2806,-0.102481417,-0.627095131,1.74804005,13.5330251
2827,-0.102481417,-0.627095131,1.417647119,10.94455779
2876,-0.361553666,-0.794452624,1.417647119,11.25188915
2906,-0.593355151,-0.944193539,1.417647119,13.68865025
2941,-0.49706838,-0.758889157,1.417647119,14.48619402
2986,-0.49706838,-0.758889157,1.417647119,8.794707577
3643,-0.409951778,-0.591232811,1.417647119,11.27150012
3671,-0.330754867,-0.729791775,1.417647119,16.53796797
3699,-0.330754867,-0.729791775,1.131306579,10.04904183
3741,-0.330754867,-0.729791775,0.880758606,8.653601466
3837,-0.330754867,-0.729791775,0.981245761,8.852588841
3874,-0.330754867,-0.729791775,0.766873164,10.59000276
3951,-0.330754867,-0.729791775,0.766873164,8.460501648
4012,-0.330754867,-0.729791775,0.766873164,10.12228503
4052,-0.330754867,-0.729791775,0.766873164,15.86019791
4078,-0.330754867,-0.729791775,0.766873164,11.79370208
4110,-0.330754867,-0.729791775,0.766873164,8.349842579
4156,-0.330754867,-0.729791775,0.766873164,12.07394582
4184,-0.330754867,-0.729791775,0.766873164,9.695833644
4226,-0.330754867,-0.729791775,0.766873164,12.65033398
4253,-0.330754867,-0.729791775,0.766873164,8.192381218
4293,-0.330754867,-0.729791775,0.766873164,12.88244585
4320,-0.330754867,-0.729791775,0.766873164,10.54310841
4350,-0.330754867,-0.729791775,0.766873164,11.07756475
4390,-0.330754867,-0.729791775,0.766873164,9.571743361
4426,-0.330754867,-0.729791775,0.766873164,12.20421617
4501,-0.330754867,-0.729791775,0.766873164,8.522478534
4567,-0.330754867,-0.729791775,0.766873164,5.131956993
4611,-0.330754867,-0.729791775,0.766873164,11.06259564
4637,-0.330754867,-0.729791775,0.766873164,4.976523582
4682,-0.330754867,-0.729791775,0.766873164,10.53980333
4830,-0.330754867,-0.729791775,0.766873164,6.238999658
4873,-0.258444644,-0.577979345,0.766873164,12.62715323
4900,-0.192160272,-0.438817951,0.766873164,16.39722118
4934,-0.375105137,-0.566846434,0.766873164,17.98702754
4951,-0.375105137,-0.566846434,0.862776695,17.1403739
5078,-0.375105137,-0.566846434,0.862776695,8.788029453
5146,-0.375105137,-0.566846434,0.862776695,15.33463311
5184,-0.375105137,-0.566846434,0.862776695,16.67281593
5210,-0.375105137,-0.566846434,0.862776695,11.27574609
5247,-0.375105137,-0.566846434,0.862776695,8.22250422
5287,-0.375105137,-0.566846434,0.862776695,8.83124404
5328,-0.375105137,-0.566846434,0.862776695,5.321654188
5372,-0.375105137,-0.566846434,0.862776695,8.353819649
5433,-0.375105137,-0.566846434,0.862776695,4.686518505
5513,-0.375105137,-0.566846434,0.862776695,13.80694187
5553,-0.375105137,-0.566846434,0.862776695,9.252711065
5575,-0.375105137,-0.566846434,0.862776695,8.110153238
5603,-0.309432622,-0.438817951,0.862776695,12.33965599
5624,-0.248624737,-0.32027306,0.862776695,15.67479304
5649,-0.248624737,-0.32027306,0.675764811,16.51733877
5684,-0.248624737,-0.32027306,0.766873164,14.32587189
5719,-0.248624737,-0.32027306,0.84969894,16.35340961
5865,-0.248624737,-0.32027306,0.84969894,9.006665796
5884,-0.248624737,-0.32027306,0.84969894,7.422989941
5930,-0.248624737,-0.32027306,0.84969894,8.770813634
5959,-0.248624737,-0.32027306,0.84969894,11.40967658
5996,-0.248624737,-0.32027306,0.84969894,11.1236214
6032,-0.248624737,-0.32027306,0.84969894,8.628855102
6069,-0.248624737,-0.32027306,0.925322475,11.83336108
6118,-0.248624737,-0.32027306,0.766873164,13.8026403
6149,-0.192160272,-0.210195662,0.766873164,13.28998916
6169,-0.192160272,-0.210195662,0.839759847,13.20164064
6202,-0.349871363,-0.32844857,0.839759847,18.32818016
6305,-0.349871363,-0.32844857,0.839759847,8.357670863
6350,-0.349871363,-0.32844857,0.839759847,8.975346205
6409,-0.349871363,-0.32844857,0.839759847,14.98466264
6453,-0.349871363,-0.32844857,0.839759847,13.20806229
6484,-0.349871363,-0.32844857,0.839759847,11.13299225
6524,-0.349871363,-0.32844857,0.839759847,5.768861827
6575,-0.349871363,-0.32844857,0.839759847,10.31782141
6613,-0.349871363,-0.32844857,0.839759847,13.68105177
6658,-0.49706838,-0.438817951,0.839759847,13.72961478
6679,-0.49706838,-0.438817951,0.696789815,13.85678979
6713,-0.49706838,-0.438817951,0.564410156,12.26496604
6750,-0.49706838,-0.438817951,0.636718373,13.72552667
6799,-0.634768816,-0.542066727,0.636718373,15.69441487
6924,-0.634768816,-0.542066727,0.636718373,7.09173194
6975,-0.634768816,-0.542066727,0.636718373,9.464077785
7039,-0.634768816,-0.542066727,0.636718373,15.14738096
7066,-0.634768816,-0.542066727,0.636718373,10.76671152
7094,-0.634768816,-0.542066727,0.636718373,9.732192263
7132,-0.634768816,-0.542066727,0.636718373,6.011942325
7175,-0.634768816,-0.542066727,0.636718373,7.960272841
7235,-0.634768816,-0.542066727,0.636718373,10.86177499
7513,-0.634768816,-0.542066727,0.704039817,10.07035353
7545,-0.634768816,-0.542066727,0.766873164,13.31433418
7579,-0.763862975,-0.638862455,0.766873164,17.9612677
7602,-0.700340453,-0.535809226,0.766873164,17.10837903
7665,-0.700340453,-0.535809226,0.766873164,7.303879553
7762,-0.700340453,-0.535809226,0.766873164,12.12944351
7781,-0.700340453,-0.535809226,0.766873164,7.809260502
7833,-0.700340453,-0.535809226,0.766873164,11.13256991
7862,-0.700340453,-0.535809226,0.766873164,9.173056161
7904,-0.700340453,-0.535809226,0.766873164,8.326053683
7939,-0.700340453,-0.535809226,0.766873164,7.693807299
7981,-0.700340453,-0.535809226,0.766873164,10.5705045
8043,-0.700340453,-0.535809226,0.825652747,10.48793704
8096,-0.700340453,-0.535809226,0.880758606,14.52131701
8124,-0.700340453,-0.535809226,0.932524717,17.46061583
8147,-0.640554549,-0.438817951,0.932524717,20.15298559
8260,-0.640554549,-0.438817951,0.932524717,10.06121518
8278,-0.640554549,-0.438817951,0.932524717,7.954264129
8295,-0.640554549,-0.438817951,0.932524717,4.490100758
8333,-0.640554549,-0.438817951,0.932524717,2.127678796
8376,-0.758418188,-0.530266867,0.932524717,10.95154369
8395,-0.700340453,-0.438817951,0.932524717,15.37481296
8415,-0.700340453,-0.438817951,0.820466314,16.55073879
8460,-0.700340453,-0.438817951,0.870996997,13.67625296
8489,-0.810217248,-0.525323683,0.870996997,16.01126361
8594,-0.810217248,-0.525323683,0.870996997,7.781080073
8615,-0.810217248,-0.525323683,0.870996997,4.751572275
8651,-0.810217248,-0.525323683,0.870996997,9.87053159
8697,-0.810217248,-0.525323683,0.870996997,5.633885083
8726,-0.810217248,-0.525323683,0.870996997,5.621594702
8768,-0.810217248,-0.525323683,0.870996997,8.206217154
8814,-0.753833103,-0.438817951,0.870996997,12.28487749
8836,-0.856703585,-0.520887491,0.870996997,14.55829135
8856,-0.954430543,-0.598853554,0.870996997,15.97080977
8873,-1.047390332,-0.673016395,0.870996997,18.56567069
9027,-1.047390332,-0.673016395,0.870996997,9.4009115
9043,-1.047390332,-0.673016395,0.870996997,8.541426625
9060,-1.047390332,-0.673016395,0.870996997,4.862049087
9103,-1.047390332,-0.673016395,0.870996997,11.86137314
9141,-1.047390332,-0.673016395,0.870996997,12.20604414
9165,-1.047390332,-0.673016395,0.870996997,8.521067839
9193,-1.047390332,-0.673016395,0.870996997,9.803249752
9232,-1.047390332,-0.673016395,0.870996997,10.14691757
9252,-1.047390332,-0.673016395,0.870996997,6.498927396
9289,-0.990729127,-0.743647671,0.870996997,12.94538467
9335,-0.936703327,-0.662123444,0.870996997,10.6305947
9363,-0.885133246,-0.584304863,0.870996997,12.41900825
9393,-0.885133246,-0.584304863,0.918720421,15.27607932
9423,-0.835855167,-0.509944886,0.918720421,17.86166652
0,-4.765781896,-3.639530008,-2.877460983,14.21419156
33,-4.765781896,-3.639530008,-2.877460983,12.73815948
62,-4.765781896,-3.639530008,-2.877460983,10.46128587
83,-4.765781896,-3.639530008,-2.877460983,8.664741203
151,1.332380269,2.761894105,-2.877460983,15.94364542
177,1.332380269,2.761894105,-2.877460983,19.67194188
192,-0.700340453,0.628086067,-2.877460983,19.35884794
209,-0.192160272,-0.438817951,-2.877460983,20.33032617
235,0.112747836,-1.078960363,-2.877460983,15.58567602
277,0.316019908,-0.438817951,-2.877460983,15.06224449
308,0.316019908,-0.438817951,-2.877460983,10.09164632
354,0.316019908,-0.438817951,-2.877460983,14.55355729
389,0.316019908,-0.438817951,-2.877460983,10.61007373
420,0.316019908,-0.438817951,-2.877460983,8.969719914
441,0.316019908,-0.438817951,-2.877460983,7.435342234
486,0.316019908,-0.438817951,-2.877460983,10.49386498
585,0.316019908,-0.438817951,-2.877460983,12.66775658
616,0.316019908,-0.438817951,-2.877460983,10.35992303
678,0.461214246,0.018426628,-2.877460983,9.963117556
705,-0.192160272,-0.438817951,-2.877460983,12.75080714
730,-0.700340453,-0.794452624,-2.877460983,14.70083641
753,-1.106884597,-1.078960363,-2.877460983,14.80176597
814,-1.106884597,-1.078960363,-2.877460983,9.699034446
843,-1.106884597,-1.078960363,-2.877460983,8.770187709
863,-1.106884597,-1.078960363,-2.877460983,8.328502342
885,-1.106884597,-1.078960363,-2.877460983,4.434217057
935,-1.106884597,-1.078960363,-2.877460983,10.89295165
1044,-1.106884597,-1.078960363,-2.877460983,12.74287697
1086,-0.885133246,-1.311739421,-2.877460983,10.71834434
1132,-0.885133246,-1.311739421,-1.510835678,5.996729127
1172,-0.700340453,-0.972269961,-1.510835678,9.803446352
1195,-0.700340453,-0.972269961,-0.690860495,12.21341859
1262,-0.54397732,-1.177443811,-0.690860495,15.44161168
1304,-0.409951778,-1.35330711,-0.690860495,10.30449097
1351,-0.293796308,-1.50572197,-0.690860495,8.912895445
1389,-0.293796308,-1.50572197,-0.690860495,8.828534349
1409,-0.293796308,-1.50572197,-0.690860495,6.099658796
1435,-0.293796308,-1.50572197,-0.690860495,4.612344193
1456,-0.293796308,-1.50572197,-0.690860495,2.90178743
1555,-0.293796308,-1.50572197,-0.144210373,10.10852061
1584,-0.293796308,-1.50572197,-0.534674746,13.88533531
1615,-0.192160272,-1.238995966,-0.534674746,11.74690298
1639,-0.461196838,-1.38020385,-0.534674746,14.88494091
1652,-0.461196838,-1.38020385,-0.144210373,15.87310088
1690,-0.461196838,-1.38020385,-0.144210373,8.187329927
1795,-0.461196838,-1.38020385,-0.144210373,8.859305301
1825,-0.461196838,-1.38020385,-0.144210373,7.357003893
1855,-0.461196838,-1.38020385,-0.144210373,9.728704888
1901,-0.461196838,-1.38020385,-0.144210373,7.835834272
2059,-0.361553666,-1.50572197,-0.144210373,11.95409178
2124,-0.272399248,-1.281110598,-0.144210373,8.138411233
2156,-0.192160272,-1.078960363,-0.144210373,11.8863323
2202,-0.409951778,-1.200892251,-0.144210373,13.54526025
2223,-0.409951778,-1.200892251,0.15948414,12.12716867
2283,-0.409951778,-1.200892251,0.15948414,8.890150081
2308,-0.409951778,-1.200892251,0.15948414,8.626121639
2330,-0.409951778,-1.200892251,0.15948414,6.582022908
2356,-0.409951778,-1.200892251,0.15948414,7.455065791
2390,-0.409951778,-1.200892251,0.15948414,9.355435868
2430,-0.409951778,-1.200892251,0.15948414,6.965617042
2488,-0.330754867,-1.020765598,0.15948414,13.35260014
2510,-0.258444644,-0.856302133,0.15948414,16.40812546
2525,-0.192160272,-0.972269961,0.15948414,17.97390876
2553,-0.192160272,-0.972269961,0.40243975,14.13551703
2588,-0.131178651,-0.822903398,0.40243975,17.16956531
2686,-0.131178651,-0.822903398,0.40243975,9.34849076
2710,-0.131178651,-0.822903398,0.40243975,12.52851942
2750,-0.131178651,-0.822903398,0.40243975,9.154550536
2775,-0.131178651,-0.822903398,0.40243975,6.359791614
2803,-0.131178651,-0.822903398,0.40243975,4.848557338
2838,-0.131178651,-0.822903398,0.104266956,12.1000981
2884,-0.074887923,-0.931235191,0.104266956,8.183752303
2947,-0.248624737,-1.031542406,0.104266956,6.17871057
2971,-0.192160272,-0.896062531,0.104266956,9.705001465
3014,-0.349871363,-0.990664858,0.104266956,11.62487497
3042,-0.293796308,-0.865579559,0.104266956,16.05681449
3152,-0.293796308,-0.865579559,0.104266956,9.103885745
3175,-0.293796308,-0.865579559,0.104266956,13.80451551
3255,-0.293796308,-0.865579559,0.104266956,10.78751773
3342,-0.293796308,-0.865579559,0.311331396,11.54378914
3383,-0.241338999,-0.748564279,0.311331396,15.7825292
3409,-0.38272784,-0.838906959,0.311331396,18.46608647
3433,-0.330754867,-0.729791775,0.311331396,19.59760547
3521,-0.330754867,-0.729791775,0.311331396,8.034583548
3556,-0.330754867,-0.729791775,0.311331396,7.701653493
3585,-0.330754867,-0.729791775,0.311331396,10.04989853
3603,-0.330754867,-0.729791775,0.311331396,8.129230487
3618,-0.330754867,-0.729791775,0.311331396,5.674536767
3687,-0.281839128,-0.815372311,0.311331396,10.82755064
3731,-0.235718573,-0.713164699,0.311331396,8.672191724
3772,-0.192160272,-0.616635288,0.311331396,10.58795934
3808,-0.192160272,-0.616635288,0.486539768,12.65935178
3879,-0.150956474,-0.698335145,0.486539768,16.69719206
3935,-0.111921296,-0.77573501,0.486539768,10.91716207
3978,-0.074887923,-0.685026571,0.486539768,10.94161151
4032,-0.039706218,-0.598853554,0.486539768,13.24066694
4080,-0.039706218,-0.598853554,0.246254,15.49919926
4127,-0.006240694,-0.516884099,0.246254,11.82349912
4162,0.025631234,-0.591232811,0.246254,17.78092503
4197,0.056020746,-0.662123444,0.246254,12.44770875
4231,0.085028917,-0.584304863,0.246254,7.871558901
4264,-0.022766879,-0.652198755,0.246254,11.10485636
4299,-0.125875901,-0.717140739,0.246254,15.4073351
4614,-0.125875901,-0.717140739,0.246254,11.99421732
4680,-0.125875901,-0.717140739,0.246254,11.13554098
4704,-0.125875901,-0.717140739,0.246254,13.72043862
4765,-0.125875901,-0.717140739,0.40243975,11.60494297
4816,-0.125875901,-0.717140739,0.53910228,16.37802736
4847,-0.094849174,-0.643118721,0.53910228,17.84453731
4871,-0.065115227,-0.572180954,0.53910228,20.59939228
5006,-0.065115227,-0.572180954,0.53910228,10.8700668
5030,-0.065115227,-0.572180954,0.53910228,10.17102645
5051,-0.065115227,-0.572180954,0.53910228,7.545410962
5138,-0.036594911,-0.504138606,0.53910228,11.84897435
5166,-0.036594911,-0.504138606,0.659686866,13.79630842
5213,-0.009215407,-0.438817951,0.659686866,18.80925653
5235,0.01709039,-0.376058891,0.659686866,20.67004104
5270,0.01709039,-0.376058891,0.659686866,10.16496701
5324,0.01709039,-0.376058891,0.659686866,12.27509935
5364,0.01709039,-0.376058891,0.659686866,16.34823156
5384,0.01709039,-0.376058891,0.659686866,13.07969432
5411,0.01709039,-0.376058891,0.659686866,11.16531161
5446,0.01709039,-0.376058891,0.659686866,11.15898683
5472,0.01709039,-0.376058891,0.659686866,10.01556276
5510,0.01709039,-0.376058891,0.659686866,12.64377533
5532,0.01709039,-0.376058891,0.659686866,10.2527688
5596,0.01709039,-0.376058891,0.659686866,9.305061284
5851,0.01709039,-0.376058891,0.766873164,12.96820506
5878,0.042384427,-0.315713642,0.766873164,16.36873565
5902,0.066723971,-0.257645571,0.766873164,18.8345584
5922,0.066723971,-0.257645571,0.862776695,21.78543671
5962,0.066723971,-0.257645571,0.862776695,9.837636425
5989,0.066723971,-0.257645571,0.862776695,8.206315935
6018,0.066723971,-0.257645571,0.862776695,8.773172553
6054,0.066723971,-0.257645571,0.862776695,13.158492
6194,0.09016205,-0.201728169,0.862776695,12.30348546
6222,0.112747836,-0.264233657,0.862776695,15.72542516
6247,0.134526987,-0.210195662,0.862776695,14.05291952
6266,0.134526987,-0.210195662,0.949089872,14.37455134
6313,0.155541957,-0.158053736,0.949089872,17.74391305
6362,0.155541957,-0.158053736,0.949089872,9.291927008
6385,0.155541957,-0.158053736,0.949089872,6.862304135
6403,0.155541957,-0.158053736,0.949089872,7.032216682
6420,0.155541957,-0.158053736,0.949089872,3.19700648
6466,0.175832272,-0.107709808,0.949089872,12.92281633
6485,0.175832272,-0.107709808,1.027182746,15.94356512
6523,0.175832272,-0.107709808,1.098176269,17.74640963
6554,0.195434781,-0.059072453,1.098176269,21.23290044
6656,0.195434781,-0.059072453,1.098176269,11.22749183
6680,0.195434781,-0.059072453,1.098176269,8.150318066
6699,0.195434781,-0.059072453,1.098176269,10.99391653
6722,0.195434781,-0.059072453,1.098176269,7.750645194
6771,0.195434781,-0.059072453,1.098176269,8.651795596
6853,0.214383872,-0.118746746,1.098176269,11.14837831
6894,0.232711682,-0.071523125,1.098176269,9.809914234
6926,0.232711682,-0.071523125,1.162996441,11.11850034
6977,0.250448272,-0.025822847,1.162996441,14.19482865
7025,0.250448272,-0.025822847,1.222414933,16.02270847
7129,0.250448272,-0.025822847,1.222414933,9.905117941
7159,0.250448272,-0.025822847,1.222414933,13.57651144
7188,0.250448272,-0.025822847,1.222414933,8.411433598
7210,0.250448272,-0.025822847,1.222414933,11.63426572
7243,0.250448272,-0.025822847,1.222414933,14.52100211
7278,0.250448272,-0.025822847,1.222414933,10.86635938
7337,0.170825571,-0.083183278,1.222414933,11.49851124
7351,0.170825571,-0.083183278,1.058419896,15.13798638
7414,0.188974863,-0.038728944,1.058419896,12.07473862
7433,0.188974863,-0.038728944,1.117289909,14.91175209
7461,0.206565716,0.004357564,1.117289909,18.24409704
7545,0.206565716,0.004357564,1.117289909,10.50435503
7562,0.206565716,0.004357564,1.117289909,7.898560198
7584,0.206565716,0.004357564,1.117289909,11.29842665
7601,0.206565716,0.004357564,1.117289909,10.06090309
7615,0.206565716,0.004357564,1.117289909,7.776132947
7663,0.206565716,0.004357564,1.171799181,11.79697683
7716,0.131227115,-0.050852854,1.171799181,16.02002152
7733,0.149154774,-0.104415199,1.171799181,19.25220494
7768,0.166555149,-0.062263592,1.171799181,14.9469832
7788,0.166555149,-0.062263592,1.222414933,16.33118769
0,1.332380269,-3.639530008,-2.877460983,16.67261322
32,1.332380269,-0.438817951,-2.877460983,12.77663993
71,1.332380269,-0.438817951,2.589040238,12.73973925
111,1.332380269,0.628086067,2.589040238,19.21651859
135,1.332380269,-0.438817951,2.589040238,20.40692467
157,1.332380269,-0.438817951,2.589040238,13.29169484
255,1.332380269,-0.438817951,2.589040238,13.55998446
274,1.332380269,-0.438817951,2.589040238,8.236678107
324,1.332380269,-0.438817951,2.589040238,12.93593945
345,1.332380269,-0.438817951,2.589040238,11.53135746
368,1.332380269,-0.438817951,2.589040238,7.660389446
400,1.332380269,-0.438817951,2.589040238,12.8818261
426,1.332380269,-0.438817951,2.589040238,12.84530387
462,1.332380269,0.20132446,2.589040238,19.67371243
491,1.332380269,0.20132446,1.222414933,17.64010205
532,1.332380269,0.628086067,1.222414933,17.23922213
557,1.332380269,0.628086067,1.495739994,18.69232094
679,1.332380269,0.628086067,1.495739994,16.34414141
731,1.332380269,0.628086067,1.495739994,19.32144455
763,1.332380269,0.628086067,1.495739994,15.55887002
789,1.332380269,0.628086067,1.495739994,12.55498982
815,1.332380269,0.628086067,1.495739994,11.97435698
845,1.332380269,0.932915787,1.495739994,14.5079361
866,1.332380269,0.932915787,0.766873164,13.8806689
894,1.332380269,0.932915787,1.027182746,17.46860142
927,1.332380269,0.932915787,1.222414933,19.96053917
1036,1.332380269,0.932915787,1.222414933,11.98092222
1066,1.332380269,0.932915787,1.222414933,10.84854656
1102,1.332380269,0.932915787,1.222414933,9.162485933
1123,1.332380269,0.932915787,1.222414933,8.057682094
1147,1.332380269,0.932915787,1.222414933,9.359488243
1175,1.332380269,0.932915787,0.766873164,12.70099173
1211,1.332380269,0.932915787,0.949089872,10.73871152
1270,1.332380269,1.161538077,0.949089872,13.19006577
1307,1.332380269,1.161538077,0.601221612,13.58675192
1375,1.332380269,1.339355413,0.601221612,12.03677387
1417,1.332380269,1.481609283,0.601221612,14.98417513
1454,1.332380269,1.016051165,0.601221612,18.99394599
1484,1.332380269,1.016051165,0.766873164,11.87481306
1523,1.332380269,0.628086067,0.766873164,16.34528466
1565,1.332380269,0.792225147,0.766873164,12.94628172
1589,1.332380269,0.932915787,0.766873164,19.1503904
1774,1.332380269,0.932915787,0.766873164,14.14520518
1794,1.332380269,0.932915787,0.766873164,16.0632972
1848,1.332380269,0.932915787,0.766873164,15.33030206
2032,1.332380269,0.932915787,0.766873164,13.03084161
2051,1.332380269,0.932915787,0.766873164,11.24273776
2077,1.332380269,1.054847675,0.766873164,14.21706813
2093,1.332380269,0.76144907,0.766873164,18.3637902
2120,1.332380269,0.879122307,0.766873164,14.3637499
2149,1.332380269,0.98372074,0.766873164,18.22626336
2167,1.332380269,0.98372074,0.486539768,17.21721588
2202,1.011424366,0.740391754,0.486539768,15.38196864
2289,1.011424366,0.740391754,0.486539768,12.17903175
2315,1.011424366,0.740391754,0.486539768,14.60186597
2343,1.011424366,0.740391754,0.486539768,11.90837173
2364,1.011424366,0.740391754,0.486539768,9.459464721
2382,1.011424366,0.740391754,0.486539768,9.377704848
2408,0.722564053,0.521395666,0.486539768,14.40904662
2424,0.75160292,0.323256348,0.486539768,16.6327921
2448,0.778001891,0.434103519,0.486539768,13.19475953
2475,0.536967813,0.256989017,0.486539768,14.85389559
2491,0.570109999,0.361360063,0.486539768,17.80393512
2585,0.570109999,0.361360063,0.486539768,10.9210799
2610,0.570109999,0.361360063,0.486539768,15.29370783
2633,0.570109999,0.361360063,0.486539768,16.48609777
2654,0.570109999,0.361360063,0.486539768,13.50201554
2890,0.600600809,0.20132446,0.486539768,13.14284342
2929,0.628746173,0.299807908,0.486539768,11.3169145
2948,0.428948837,0.153906503,0.486539768,14.41809996
2966,0.428948837,0.153906503,0.636718373,13.91521311
3008,0.24342274,0.018426628,0.636718373,18.14402176
3051,0.24342274,0.018426628,0.636718373,10.35650164
3082,0.24342274,0.018426628,0.636718373,13.4793554
3129,0.24342274,0.018426628,0.636718373,14.01289048
3175,0.24342274,0.018426628,0.636718373,13.22472504
3207,0.24342274,0.018426628,0.636718373,10.44241276
3224,0.24342274,0.018426628,0.636718373,9.095243222
3251,0.070691545,-0.107709808,0.636718373,13.58271763
3267,0.112747836,-0.012056344,0.636718373,15.05562625
3282,0.152090818,0.077425929,0.636718373,16.7880367
3301,0.188974863,0.161315559,0.636718373,22.28254981
3460,0.188974863,0.161315559,0.636718373,12.80234587
3507,0.188974863,0.161315559,0.636718373,10.84642919
3553,0.188974863,0.161315559,0.636718373,15.69386587
3569,0.188974863,0.161315559,0.636718373,13.09857478
3610,0.188974863,0.161315559,0.636718373,12.75050224
3691,0.223623512,0.24012097,0.636718373,13.63072923
3716,0.223623512,0.24012097,0.40243975,15.49769792
3752,0.256234005,0.126013588,0.40243975,12.22124471
3789,0.286981041,0.20132446,0.40243975,11.80579427
3822,0.286981041,0.20132446,0.197445954,11.49019583
3863,0.316019908,0.272451394,0.197445954,12.28425393
3891,0.343489107,0.33973363,0.197445954,15.01349243
3909,0.369512559,0.403474695,0.197445954,17.86857583
3992,0.369512559,0.403474695,0.197445954,10.83814088
4012,0.369512559,0.403474695,0.197445954,13.17741414
4031,0.369512559,0.403474695,0.197445954,17.29417013
4050,0.369512559,0.403474695,0.197445954,13.83733791
4111,0.369512559,0.403474695,0.197445954,14.10203731
4138,0.237838342,0.299807908,0.197445954,13.47494439
4155,0.237838342,0.299807908,0.338127971,13.97198232
4189,0.237838342,0.299807908,0.463178652,18.14489073
4215,0.237838342,0.299807908,0.575066104,20.03769922
4326,0.237838342,0.299807908,0.575066104,11.16149381
4338,0.237838342,0.299807908,0.575066104,9.828843837
4349,0.237838342,0.299807908,0.575066104,8.21715778
4387,0.26520189,0.361360063,0.575066104,13.06054015
4404,0.26520189,0.361360063,0.675764811,14.11244617
4434,0.291230631,0.263777378,0.675764811,20.55468401
4456,0.291230631,0.263777378,0.506563582,14.82281114
4492,0.316019908,0.323256348,0.506563582,14.37742904
4522,0.339656196,0.379968854,0.506563582,15.94375147
4752,0.339656196,0.379968854,0.506563582,9.563502122
4784,0.339656196,0.379968854,0.506563582,14.15788703
4802,0.339656196,0.379968854,0.506563582,11.30609223
4818,0.339656196,0.379968854,0.506563582,7.593495299
4853,0.339656196,0.379968854,0.506563582,7.254435769
4893,0.362218107,0.434103519,0.506563582,12.97413665
4909,0.362218107,0.434103519,0.352744284,16.60699581
4947,0.362218107,0.434103519,0.449974543,13.74411246
4979,0.383777266,0.485832198,0.449974543,16.36852146
4999,0.383777266,0.485832198,0.311331396,16.46192897
5047,0.383777266,0.485832198,0.183779701,13.0993859
5093,0.40439907,0.535311805,0.183779701,11.33030269
5122,0.424143351,0.582685896,0.183779701,18.05153162
5150,0.424143351,0.582685896,0.183779701,11.61785982
5168,0.424143351,0.582685896,0.183779701,10.23831348
5188,0.424143351,0.582685896,0.183779701,7.325405475
5199,0.424143351,0.582685896,0.183779701,6.543468033
5298,0.424143351,0.582685896,0.276289721,12.80716955
5322,0.424143351,0.582685896,0.15948414,14.72050623
5351,0.316019908,0.494723065,0.15948414,12.87905535
5367,0.316019908,0.494723065,0.246254,14.22517275
5402,0.336761956,0.540991862,0.246254,17.43440191
5444,0.336761956,0.540991862,0.246254,11.21202701
5459,0.336761956,0.540991862,0.246254,9.988644859
5473,0.336761956,0.540991862,0.246254,6.706155438
