,p1_1st_serve_success_ratio,p1_1st_serve_win_ratio,p1_2nd_serve_win_ratio,p2_1st_serve_success_ratio,p2_1st_serve_win_ratio,p2_2nd_serve_win_ratio,p1_ace_count2r,p2_ace_count2r,p1_unf_err_count2r,p2_unf_err_count2r,speed_mph,serve_width,serve_depth,continuous_wins_p1,continuous_wins_p2,server,serve_no,elapsed_time,p1_Players_run_distance_difference,p2_Players_run_distance_difference,p1_server,p2_server,p1_score,p2_score,point_no,p1_Player_socre_margin,p2_Player_socre_margin,Players_run_distance_difference,y_value_p1,y_value_p2,y_value_p1_normalized_0_5,y_value_p2_normalized_0_5
5810,0.777777778,0.518518519,0.55,0.777777778,0.558823529,0.566666667,0,0,0,0,0.424242424,0,1,0.5,0,1,0,0 days 01:33:17,-0.216054723,0.216054723,0.25,0,30,0,112,0.75,-0.75,0.424242424,25.38089093,9.774777564,17.57579469,6.053022416
5811,0.777777778,0.518518519,0.571428571,0.777777778,0.558823529,0.566666667,0,0,0,0,-0.181818182,0,1,0,0.25,1,1,0 days 01:33:53,-0.173268264,0.173268264,0.25,0,30,15,113,0.375,-0.375,-0.181818182,19.24009003,12.42065938,13.57910653,7.712652154
5812,0.785714286,0.5,0.571428571,0.785714286,0.558823529,0.566666667,0,0,0,0,0.575757576,0.25,1,0.25,0,1,0,0 days 01:34:30,-0.222976261,0.222976261,0.25,0,40,15,114,0.625,-0.625,0.575757576,24.71549942,12.38246029,17.14273027,7.688691772
5813,0.793103448,0.517241379,0.571428571,0.793103448,0.558823529,0.566666667,0,0,0,0,0.454545455,0.75,1,0,0.25,1,0,0 days 01:35:04,-0.283309901,0.283309901,0.25,0,40,30,115,0.25,-0.25,0.454545455,20.55071085,17.51520175,14.43211297,10.90820457
5814,0.793103448,0.517241379,0.571428571,0.793103448,0.542857143,0.566666667,0,0,0,0,0.454545455,0.75,0,0,0,2,0,0 days 01:36:56,-0.139120208,0.139120208,0,0.25,0,0,116,0,0,0.454545455,13.66647137,21.01739306,9.951564119,13.10495455
5815,0.793103448,0.517241379,0.571428571,0.793103448,0.555555556,0.566666667,0,0,0,0,0.333333333,0.75,1,0,0.25,2,0,0 days 01:37:20,-0.117963554,0.117963554,0,0.25,0,15,117,-0.375,0.375,0.333333333,10.9918366,25.62439389,8.210800772,15.99469647
5816,0.793103448,0.517241379,0.571428571,0.793103448,0.567567568,0.566666667,0,0,0,0,0,1,0,0,0.5,2,0,0 days 01:37:46,-0.049897258,0.049897258,0,0.25,0,30,118,-0.75,0.75,0,5.713975073,26.93612081,4.775749384,16.81747736
5817,0.793103448,0.517241379,0.571428571,0.793103448,0.567567568,0.548387097,0,0,0,0,-0.575757576,0.5,1,0,0.75,2,1,0 days 01:38:14,-0.095008922,0.095008922,0,0.25,0,40,119,-1,1,-0.575757576,2.123651545,29.2739047,2.43901778,18.28385263
5818,0.793103448,0.517241379,0.571428571,0.793103448,0.552631579,0.548387097,0,0,0,0,-0.03030303,1,0,0.25,0,2,0,0 days 01:39:03,-0.138822798,0.138822798,0,0.25,15,40,120,-0.625,0.625,-0.03030303,6.960171214,24.03947575,5.586825568,15.00055635
5819,0.8,0.533333333,0.571428571,0.8,0.552631579,0.548387097,0,0,0,0,0.333333333,0.5,1,0,0,1,0,0 days 01:41:30,-0.195249554,0.195249554,0.25,0,0,0,121,0,0,0.333333333,17.92873609,16.62616917,12.72562295,10.35055876
5820,0.806451613,0.516129032,0.571428571,0.806451613,0.552631579,0.548387097,0,0,0,0,0.363636364,0.5,1,0.25,0,1,0,0 days 01:42:18,-0.147393608,0.147393608,0.25,0,15,0,122,0.375,-0.375,0.363636364,22.61817103,13.26215924,15.77770188,8.240483057
5821,0.8125,0.53125,0.571428571,0.8125,0.552631579,0.548387097,0,0,0,0,0.424242424,0.75,1,0,0.25,1,0,0 days 01:43:06,-0.159276483,0.159276483,0.25,0,15,15,123,0,0,0.424242424,19.32316067,18.56665978,13.63317235,11.56773176
5822,0.818181818,0.545454545,0.571428571,0.818181818,0.552631579,0.548387097,0,0,0,0,0.515151515,1,0,0.25,0,1,0,0 days 01:43:33,-0.104255664,0.104255664,0.25,0,30,15,124,0.375,-0.375,0.515151515,24.03561867,13.86972234,16.70023566,8.621577097
5823,0.823529412,0.529411765,0.571428571,0.823529412,0.552631579,0.548387097,0,0,0,0,0.363636364,0.25,1,0.5,0,1,0,0 days 01:44:01,-0.195803818,0.195803818,0.25,0,40,15,125,0.625,-0.625,0.363636364,25.05819652,11.02967588,17.36577177,6.840157557
5824,0.828571429,0.542857143,0.571428571,0.828571429,0.552631579,0.548387097,0,0,0,0,0.393939394,1,0,0,0.25,1,0,0 days 01:44:31,-0.211972098,0.211972098,0.25,0,40,30,126,0.25,-0.25,0.393939394,20.49528211,16.13907456,14.39603764,10.04502859
5825,0.828571429,0.542857143,0.571428571,0.828571429,0.564102564,0.548387097,0,0,0,0,-0.121212121,1,0,0,0,2,0,0 days 01:45:34,-0.100957119,0.100957119,0,0.25,0,0,127,0,0,-0.121212121,11.4449785,18.12444572,8.505724338,11.29035293
5826,0.828571429,0.542857143,0.571428571,0.828571429,0.55,0.548387097,0,0,0,0,0.333333333,0.75,0,0,0.25,2,0,0 days 01:45:59,-0.133482939,0.133482939,0,0.25,0,15,128,-0.375,0.375,0.333333333,10.11955984,24.70904004,7.64308685,15.42054064
5827,0.828571429,0.542857143,0.571428571,0.828571429,0.536585366,0.548387097,0,0,0,0,0.090909091,0.5,1,0,0.5,2,0,0 days 01:46:21,-0.105796788,0.105796788,0,0.25,0,30,129,-0.75,0.75,0.090909091,6.240154363,27.86065818,5.118208709,17.39739356
5828,0.828571429,0.542857143,0.571428571,0.828571429,0.536585366,0.53125,0,0,0,0,0,0.75,1,0.25,0,2,1,0 days 01:46:59,-0.132414968,0.132414968,0,0.25,15,30,130,-0.375,0.375,0,12.52732461,24.8774559,9.21016012,15.52617951
5829,0.828571429,0.542857143,0.571428571,0.828571429,0.523809524,0.53125,0,0,0,0,0.060606061,1,0,0,0.25,2,0,0 days 01:47:38,-0.11366463,0.11366463,0,0.25,15,40,131,-0.625,0.625,0.060606061,7.039146599,25.40099218,5.638226027,15.85456772
5830,0.828571429,0.542857143,0.545454545,0.828571429,0.523809524,0.53125,0,0,0,0,-0.151515152,0,0,0,0,1,1,0 days 01:48:13,-0.216338615,0.216338615,0.25,0,0,0,132,0,0,-0.151515152,15.06677477,13.89201036,10.86293971,8.635557263
5831,0.833333333,0.527777778,0.545454545,0.833333333,0.523809524,0.53125,0,0,0,0,0.484848485,1,1,0,0.25,1,0,0 days 01:49:01,0.064105337,-0.064105337,0.25,0,0,15,133,-0.375,0.375,0.484848485,18.59553183,20.92110043,13.1596013,13.04455499
5832,0.833333333,0.527777778,0.52173913,0.833333333,0.523809524,0.53125,0,0,0,0,-0.212121212,0.25,1,0,0.5,1,1,0 days 01:49:40,-0.200913859,0.200913859,0.25,0,0,30,134,-0.75,0.75,-0.212121212,9.83294017,23.67525749,7.456542867,14.77210039
5833,0.833333333,0.527777778,0.541666667,0.833333333,0.523809524,0.53125,0,0,0,0,-0.363636364,0,1,0,0.75,1,1,0 days 01:50:41,-0.198994214,0.198994214,0.25,0,0,40,135,-1,1,-0.363636364,6.356681162,25.43805883,5.194049188,15.87781778
5834,0.837837838,0.540540541,0.541666667,0.837837838,0.523809524,0.53125,0.333333333,0.333333333,-0.333333333,-0.333333333,0.181818182,1,0,0.25,0,1,0,0 days 01:51:51,-0.168739523,0.168739523,0.25,0,15,40,136,-0.625,0.625,0.181818182,11.25512957,19.44596632,8.382162768,12.11927691
5835,0.842105263,0.552631579,0.541666667,0.842105263,0.523809524,0.53125,0.333333333,0.333333333,-0.333333333,-0.333333333,0.545454545,1,0,0.5,0,1,0,0 days 01:52:20,-0.154031255,0.154031255,0.25,0,30,40,137,-0.25,0.25,0.545454545,17.83906014,18.27837143,12.66725812,11.38690285
5836,0.842105263,0.552631579,0.56,0.842105263,0.523809524,0.53125,0.333333333,0.333333333,-0.333333333,-0.333333333,-0.03030303,1,1,0.75,0,1,1,0 days 01:52:48,-0.18277186,0.18277186,0.25,0,40,40,138,0,0,-0.03030303,20.83971892,16.30460658,14.62021143,10.14885858
5837,0.820512821,0.538461538,0.56,0.820512821,0.523809524,0.53125,0.333333333,0.333333333,-0.333333333,-0.333333333,0.454545455,1,0,1,0,1,0,0 days 01:53:33,-0.141634673,0.141634673,0.25,0,60,40,139,0.5,-0.5,0.454545455,25.73456414,11.05693975,17.8059799,6.857258829
5838,0.820512821,0.538461538,0.56,0.820512821,0.534883721,0.53125,0.333333333,0.333333333,-0.333333333,-0.333333333,0.03030303,1,1,0,0,2,0,0 days 01:55:27,-0.082287893,0.082287893,0,0.25,0,0,140,0,0,0.03030303,11.80419127,18.280122,8.739514922,11.3880009
5839,0.820512821,0.538461538,0.56,0.820512821,0.522727273,0.53125,0.333333333,0.333333333,-0.333333333,-0.333333333,0.424242424,1,1,0,0.25,2,0,0 days 01:56:00,-0.107784026,0.107784026,0,0.25,0,15,141,-0.375,0.375,0.424242424,10.71024555,25.00463234,8.027529629,15.60595095
5840,0.820512821,0.538461538,0.56,0.820512821,0.533333333,0.53125,0,0,0,0,0.333333333,0,1,0.25,0,2,0,0 days 01:56:28,-0.090642405,0.090642405,0,0.25,15,15,142,0,0,0.333333333,14.04193976,19.3756373,10.19593453,12.07516302
5841,0.820512821,0.538461538,0.56,0.820512821,0.52173913,0.53125,0,0,0,0,0.454545455,0.5,1,0,0.25,2,0,0 days 01:57:08,-0.109676634,0.109676634,0,0.25,15,30,143,-0.375,0.375,0.454545455,11.46128827,25.52200569,8.516339409,15.93047346
5842,0.820512821,0.538461538,0.56,0.820512821,0.531914894,0.53125,0,0,0,0,0.545454545,0.75,1,0.25,0,2,0,0 days 01:57:39,-0.113434813,0.113434813,0,0.25,30,30,144,0,0,0.545454545,16.73881818,22.39837783,11.95117497,13.97117745
5843,0.820512821,0.538461538,0.56,0.820512821,0.531914894,0.515151515,0,0,0,0,-0.454545455,0,1,0,0.25,2,1,0 days 01:58:09,-0.126466771,0.126466771,0,0.25,30,40,145,-0.25,0.25,-0.454545455,8.226604831,20.35524163,6.411073141,12.68961998
5844,0.820512821,0.538461538,0.56,0.820512821,0.541666667,0.515151515,0,0,0,0,0.181818182,1,0,0.25,0,2,0,0 days 01:58:54,-0.110798681,0.110798681,0,0.25,40,40,146,0,0,0.181818182,14.03359439,19.62780349,10.19050303,12.23333431
5845,0.820512821,0.538461538,0.56,0.820512821,0.541666667,0.529411765,0,0,0,0,-0.515151515,1,1,0,0.25,2,1,0 days 01:59:24,-0.081584924,0.081584924,0,0.25,40,60,147,-0.5,0.5,-0.515151515,8.193997659,24.10539162,6.38985104,15.04190208
5846,0.820512821,0.538461538,0.538461538,0.820512821,0.541666667,0.529411765,0,0,0,0,-0.242424242,0.75,1,0,0,1,1,0 days 02:00:35,0.073406154,-0.073406154,0.25,0,0,0,148,0,0,-0.242424242,19.27831679,14.00713295,13.6039861,8.707767925
5847,0.825,0.55,0.538461538,0.825,0.541666667,0.529411765,0,0,0,0,0.515151515,0.75,1,0,0.25,1,0,0 days 02:02:32,-0.193383983,0.193383983,0.25,0,0,15,149,-0.375,0.375,0.515151515,16.40758534,22.49596629,11.73559489,14.03238982
5848,0.825,0.55,0.555555556,0.825,0.541666667,0.529411765,0,0,0,0,-0.090909091,0.75,1,0.25,0,1,1,0 days 02:03:04,-0.15526145,0.15526145,0.25,0,15,15,150,0,0,-0.090909091,19.67431471,16.60526368,13.86171798,10.33744579
5849,0.825,0.55,0.535714286,0.825,0.541666667,0.529411765,0,0,0,0,0.090909091,0.25,0,0.5,0,1,1,0 days 02:03:43,-0.15585627,0.15585627,0.25,0,30,15,151,0.375,-0.375,0.090909091,22.6874639,12.25952777,15.82280056,7.611582326
5850,0.829268293,0.56097561,0.535714286,0.829268293,0.541666667,0.529411765,0,0,0,0,0.212121212,1,0,0,0.25,1,0,0 days 02:04:29,-0.165643757,0.165643757,0.25,0,30,30,152,0,0,0.212121212,17.55454749,16.72038001,12.48208547,10.40965252
5851,0.833333333,0.571428571,0.535714286,0.833333333,0.541666667,0.529411765,0,0,0,0,0.454545455,1,0,0.25,0,1,0,0 days 02:05:14,-0.133347753,0.133347753,0.25,0,40,30,153,0.25,-0.25,0.454545455,22.46385446,14.73033569,15.67726626,9.161396941
5852,0.833333333,0.571428571,0.535714286,0.833333333,0.551020408,0.529411765,0,0,0,0,0.424242424,0.75,1,0,0,2,0,0 days 02:07:14,-0.028456713,0.028456713,0,0.25,0,0,154,0,0,0.424242424,15.80835008,21.241932,11.3455877,13.24579664
5853,0.833333333,0.571428571,0.535714286,0.833333333,0.551020408,0.514285714,0,0,0,0,-0.03030303,0.75,1,0,0.25,2,1,0 days 02:07:48,-0.152936246,0.152936246,0,0.25,0,15,155,-0.375,0.375,-0.03030303,11.23249848,25.92890296,8.367433519,16.18569983
5854,0.833333333,0.571428571,0.535714286,0.833333333,0.56,0.514285714,0,0,0,0,0.121212121,0.5,1,0.25,0,2,0,0 days 02:08:35,-0.114475748,0.114475748,0,0.25,15,15,156,0,0,0.121212121,13.85219371,19.521168,10.07243993,12.16644718
5855,0.833333333,0.571428571,0.535714286,0.833333333,0.56,0.527777778,0,0,0,0,0.090909091,0.75,1,0,0.25,2,1,0 days 02:09:02,-0.197507165,0.197507165,0,0.25,15,30,157,-0.375,0.375,0.090909091,11.62081145,27.09497534,8.620163719,16.91711889
5856,0.833333333,0.571428571,0.535714286,0.833333333,0.568627451,0.527777778,0,0,0,0,0.090909091,1,0,0,0.5,2,0,0 days 02:10:11,-0.114462229,0.114462229,0,0.25,15,40,158,-0.625,0.625,0.090909091,7.246529965,26.91638511,5.773199731,16.80509814
5857,0.837209302,0.581395349,0.535714286,0.837209302,0.568627451,0.527777778,0,0,0,0,0.393939394,0,0,0,0,1,0,0 days 02:11:11,-0.160479641,0.160479641,0.25,0,0,0,159,0,0,0.393939394,16.68710363,14.75081049,11.917517,9.174239765
5858,0.818181818,0.568181818,0.535714286,0.818181818,0.568627451,0.527777778,0.333333333,0.333333333,-0.333333333,-0.333333333,0.515151515,1,0,0.25,0,1,0,0 days 02:11:41,-0.140728924,0.140728924,0.25,0,15,0,160,0.375,-0.375,0.515151515,22.0783581,12.71827068,15.42636922,7.899328886
5859,0.822222222,0.577777778,0.535714286,0.822222222,0.568627451,0.527777778,0.333333333,0.333333333,-0.333333333,-0.333333333,0.393939394,0.25,1,0.5,0,1,0,0 days 02:12:05,-0.21460823,0.21460823,0.25,0,30,0,161,0.75,-0.75,0.393939394,24.63930817,8.842397582,17.09314185,5.468186942
5860,0.826086957,0.586956522,0.535714286,0.826086957,0.568627451,0.527777778,0.333333333,0.333333333,-0.333333333,-0.333333333,0.575757576,0.5,1,0.75,0,1,0,0 days 02:12:30,-0.128494566,0.128494566,0.25,0,40,0,162,1,-1,0.575757576,30.11410207,7.690578236,20.656365,4.745708096
5861,0.826086957,0.586956522,0.535714286,0.826086957,0.557692308,0.527777778,0,0,0,0,0.393939394,0.25,1,0,0,2,0,0 days 02:14:23,-0.144946737,0.144946737,0,0.25,0,0,163,0,0,0.393939394,13.75693186,20.8291485,10.01043956,12.98687813
5862,0.826086957,0.586956522,0.535714286,0.826086957,0.557692308,0.540540541,0,0,0,0,-0.727272727,0,1,0.25,0,2,1,0 days 02:15:04,-0.050884118,0.050884118,0,0.25,15,0,164,0.375,-0.375,-0.727272727,13.77526653,12.07251531,10.02237252,7.49427874
5863,0.826086957,0.586956522,0.535714286,0.826086957,0.566037736,0.540540541,0,0,0,0,-0.060606061,1,0,0,0.25,2,0,0 days 02:15:49,-0.11031201,0.11031201,0,0.25,15,15,165,0,0,-0.060606061,11.82499013,19.55991426,8.75305168,12.19075078
5864,0.826086957,0.586956522,0.535714286,0.826086957,0.574074074,0.540540541,0,0,0,0,0.393939394,0.75,1,0,0.5,2,0,0 days 02:16:17,-0.017114584,0.017114584,0,0.25,15,30,166,-0.375,0.375,0.393939394,12.53810004,26.4704637,9.217173213,16.52539388
5865,0.826086957,0.586956522,0.535714286,0.826086957,0.581818182,0.540540541,0,0,0,0,0.151515152,1,0,0,0.75,2,0,0 days 02:16:56,-0.119355973,0.119355973,0,0.25,15,40,167,-0.625,0.625,0.151515152,7.624810904,28.46503684,6.01940067,17.77649015
5866,0.826086957,0.586956522,0.551724138,0.826086957,0.581818182,0.540540541,0,0,0,0,0.090909091,0.25,1,0,0,1,1,0 days 02:17:38,-0.139931325,0.139931325,0.25,0,0,0,168,0,0,0.090909091,19.00319068,16.79373014,13.4249226,10.4556614
5867,0.829787234,0.595744681,0.551724138,0.829787234,0.581818182,0.540540541,0,0,0,0,0.484848485,0.25,1,0.25,0,1,0,0 days 02:18:24,-0.143486725,0.143486725,0.25,0,15,0,169,0.375,-0.375,0.484848485,23.35817211,13.685391,16.25932531,8.505955239
5868,0.829787234,0.595744681,0.566666667,0.829787234,0.581818182,0.540540541,0,0,0,0,0.03030303,0.75,1,0.5,0,1,1,0 days 02:19:00,-0.157194614,0.157194614,0.25,0,30,0,170,0.75,-0.75,0.03030303,28.20348426,11.19786777,19.41285561,6.945655947
5869,0.833333333,0.583333333,0.566666667,0.833333333,0.581818182,0.540540541,0,0,0,0,0.393939394,0.5,1,0.75,0,1,0,0 days 02:19:41,-0.157667766,0.157667766,0.25,0,40,0,171,1,-1,0.393939394,30.65434719,8.426773144,21.00797895,5.207486455
5870,0.836734694,0.591836735,0.566666667,0.836734694,0.581818182,0.540540541,0,0,0,0,0.242424242,1,1,0,0.25,1,0,0 days 02:20:13,-0.186137998,0.186137998,0.25,0,40,15,172,0.625,-0.625,0.242424242,24.46754767,13.12274676,16.98135298,8.153036564
5871,0.836734694,0.591836735,0.566666667,0.836734694,0.589285714,0.540540541,0,0,0,0,0.151515152,0.5,1,0,0,2,0,0 days 02:22:19,-0.20780836,0.20780836,0,0.25,0,0,173,0,0,0.151515152,12.64106777,20.71661435,9.284188888,12.91629107
5872,0.836734694,0.591836735,0.566666667,0.836734694,0.589285714,0.526315789,0,0,0,0,-0.424242424,0.5,1,0,0.25,2,1,0 days 02:22:58,-0.168834153,0.168834153,0,0.25,0,15,174,-0.375,0.375,-0.424242424,8.548670929,23.49455935,6.620687128,14.65875746
5873,0.836734694,0.591836735,0.566666667,0.836734694,0.589285714,0.512820513,0,0,0,0,-0.090909091,0.5,1,0.25,0,2,1,0 days 02:23:50,-0.111501649,0.111501649,0,0.25,15,15,175,0,0,-0.090909091,15.16698185,20.68456407,10.92815863,12.89618752
5874,0.836734694,0.591836735,0.566666667,0.836734694,0.578947368,0.512820513,0,0,0,0,0.303030303,0.25,1,0.5,0,2,0,0 days 02:24:43,-0.107135132,0.107135132,0,0.25,30,15,176,0.375,-0.375,0.303030303,18.96696894,16.89675543,13.40134799,10.52028403
5875,0.836734694,0.591836735,0.566666667,0.836734694,0.578947368,0.525,0,0,0,0,-0.181818182,0.75,1,0.75,0,2,1,0 days 02:25:34,-0.088790353,0.088790353,0,0.25,40,15,177,0.625,-0.625,-0.181818182,22.72003515,15.13641941,15.84399928,9.416113014
5876,0.836734694,0.591836735,0.566666667,0.836734694,0.586206897,0.525,0,0,0,0,0.484848485,1,0,0,0.25,2,0,0 days 02:26:49,-0.094062618,0.094062618,0,0.25,40,30,178,0.25,-0.25,0.484848485,17.55438196,20.60775577,12.48197774,12.84800951
5877,0.836734694,0.591836735,0.566666667,0.836734694,0.586206897,0.536585366,0,0,0,0,-0.333333333,0,1,0,0.5,2,1,0 days 02:27:33,-0.130008652,0.130008652,0,0.25,40,40,179,0,0,-0.333333333,11.52596697,20.52981598,8.558434993,12.79912177
5878,0.836734694,0.591836735,0.566666667,0.836734694,0.586206897,0.547619048,0,0,0,0,-0.393939394,0,0,0,0.75,2,1,0 days 02:28:32,-0.04327313,0.04327313,0,0.25,40,60,180,-0.5,0.5,-0.393939394,6.37952279,23.84000298,5.208915468,14.87543702
5879,0.836734694,0.591836735,0.580645161,0.836734694,0.586206897,0.547619048,0,0,0,0,-0.242424242,0.25,1,0,0,1,1,0 days 02:29:32,-0.182839453,0.182839453,0.25,0,0,0,181,0,0,-0.242424242,16.95007204,15.26984721,12.08866776,9.499805619
5880,0.836734694,0.591836735,0.59375,0.836734694,0.586206897,0.547619048,0,0,0,0,-0.121212121,0.5,1,0.25,0,1,1,0 days 02:30:25,-0.147244903,0.147244903,0.25,0,15,0,182,0.375,-0.375,-0.121212121,22.75760452,13.0302589,15.86845099,8.095023536
5881,0.82,0.58,0.59375,0.82,0.586206897,0.547619048,0.333333333,0.333333333,-0.333333333,-0.333333333,0.454545455,0.75,0,0,0,1,0,0 days 02:31:36,-0.144757476,0.144757476,0.25,0,30,15,184,0.375,-0.375,0.454545455,20.51516678,12.07223999,14.40897941,7.494106041
5882,0.82,0.58,0.606060606,0.82,0.586206897,0.547619048,0.333333333,0.333333333,-0.333333333,-0.333333333,-0.060606061,0.75,1,0.25,0,1,1,0 days 02:32:00,-0.239928622,0.239928622,0.25,0,40,15,185,0.625,-0.625,-0.060606061,23.35747752,10.94318606,16.25887325,6.785906808
5883,0.82,0.58,0.606060606,0.82,0.586206897,0.558139535,0.333333333,0.333333333,-0.333333333,-0.333333333,-0.151515152,1,1,0,0,2,1,0 days 02:34:06,-0.089831288,0.089831288,0,0.25,0,0,186,0,0,-0.151515152,13.40307014,19.95509873,9.780131663,12.43863029
5884,0.82,0.58,0.606060606,0.82,0.576271186,0.558139535,0,0,0,0,0.393939394,0.75,1,0,0.25,2,0,0 days 02:34:57,-0.109311631,0.109311631,0,0.25,0,15,187,-0.375,0.375,0.393939394,12.12081093,26.16067031,8.945584136,16.33107593
5885,0.82,0.58,0.606060606,0.82,0.583333333,0.558139535,0,0,0,0,0.090909091,1,0,0.25,0,2,0,0 days 02:35:32,-0.124749905,0.124749905,0,0.25,15,15,188,0,0,0.090909091,13.87184828,19.66338642,10.08523194,12.2556537
5886,0.82,0.58,0.606060606,0.82,0.573770492,0.558139535,0,0,0,0,0.454545455,1,0,0,0.25,2,0,0 days 02:35:58,-0.145636187,0.145636187,0,0.25,15,30,189,-0.375,0.375,0.454545455,11.63291872,26.19068491,8.628043634,16.34990259
5887,0.82,0.58,0.606060606,0.82,0.564516129,0.558139535,0,0,0,0,0.121212121,1,0,0.25,0,2,0,0 days 02:36:41,-0.116895582,0.116895582,0,0.25,30,30,190,0,0,0.121212121,14.10823191,19.67299252,10.23908022,12.26167913
5888,0.82,0.58,0.606060606,0.82,0.564516129,0.568181818,0,0,0,0,0.181818182,0.75,1,0,0.25,2,1,0 days 02:37:32,-0.106797166,0.106797166,0,0.25,30,40,191,-0.25,0.25,0.181818182,14.21480935,26.04665608,10.30844524,16.25956049
5889,0.823529412,0.588235294,0.606060606,0.823529412,0.564516129,0.568181818,0,0,0,0,0.242424242,0.5,1,0,0,1,0,0 days 02:38:35,-0.213215811,0.213215811,0.25,0,0,0,192,0,0,0.242424242,17.90067604,16.53947918,12.7073603,10.29618245
5890,1,1,1,1,1,1,0,0,0,0,0.090909091,1,0,0,0,2,0,0 days 00:00:00,-0.121789326,0.121789326,0,0.25,0,0,1,0,0,0.090909091,18.40658251,25.53027726,13.03662524,15.9356618
5891,1,1,1,1,0.5,1,0,0,0,0,0.545454545,0.5,1,0,0.25,2,0,0 days 00:00:25,-0.191072298,0.191072298,0,0.25,0,15,2,-0.375,0.375,0.545454545,17.39072366,30.08213998,12.37546212,18.79081832
5892,1,1,1,1,0.5,1,0,0,0,0,-0.181818182,0.5,1,0.25,0,2,1,0 days 00:01:19,-0.114489266,0.114489266,0,0.25,15,15,3,0,0,-0.181818182,20.14262294,23.19425502,14.16651242,14.47039152
5893,1,1,1,1,0.5,0.5,0,0,0,0,0.363636364,0.25,0,0.5,0,2,1,0 days 00:02:17,-0.130197913,0.130197913,0,0.25,30,15,4,0.375,-0.375,0.363636364,25.82273825,19.01730334,17.86336727,11.850398
5894,1,1,1,1,0.333333333,0.5,0,0,0,0,0,1,0,0,0.25,2,0,0 days 00:03:02,-0.082788082,0.082788082,0,0.25,30,30,5,0,0,0,18.15621499,19.18375167,12.87367566,11.95480274
5895,1,1,1,1,0.5,0.5,0,0,0,0,0.575757576,1,1,0.25,0,2,0,0 days 00:03:38,-0.145190072,0.145190072,0,0.25,40,30,6,0.25,-0.25,0.575757576,25.3663409,21.93493099,17.56632493,13.68048035
5896,1,1,1,1,0.6,0.5,0,0,0,0,0.090909091,1,0,0,0.25,2,0,0 days 00:04:05,-0.088912021,0.088912021,0,0.25,40,40,7,0,0,0.090909091,18.64767179,21.34635548,13.19353615,13.31129628
5897,1,1,1,1,0.5,0.5,0,0,0,0,0.484848485,0.5,1,0,0.5,2,0,0 days 00:04:41,-0.158573514,0.158573514,0,0.25,40,60,8,-0.5,0.5,0.484848485,16.19438648,28.99249314,11.59683622,18.10733719
5898,1,1,1,1,0.571428571,0.5,0,0,0,0,0.575757576,0.75,1,0,0,2,0,0 days 00:06:03,-0.132658303,0.132658303,0,0.25,40,40,9,0,0,0.575757576,21.76658636,23.88325696,15.22345523,14.90256809
5899,1,1,1,1,0.625,0.5,0,0,0,0,0.515151515,1,0,0,0.25,2,0,0 days 00:06:43,-0.124425458,0.124425458,0,0.25,40,60,10,-0.5,0.5,0.515151515,16.58198205,28.56635582,11.84909951,17.8400425
5900,1,1,1,1,0.625,0.5,0,0,0,0,0.454545455,0.5,1,0,0,1,0,0 days 00:08:02,-0.204374628,0.204374628,0.25,0,0,0,11,0,0,0.454545455,24.65887153,18.80334733,17.10587449,11.71619406
5901,1,1,1,1,0.625,0.5,0,0,0,0,0.333333333,0.75,1,0,0.25,1,0,0 days 00:08:28,-0.182650192,0.182650192,0.25,0,0,15,12,-0.375,0.375,0.333333333,21.40930031,22.75178302,14.99091864,14.1928509
5902,1,1,1,1,0.625,0.5,0,0,0,0,-0.03030303,0,1,0,0.5,1,1,0 days 00:09:22,-0.168117666,0.168117666,0.25,0,0,30,13,-0.75,0.75,-0.03030303,16.77668778,25.42265397,11.97582208,15.86815507
5903,1,0.333333333,1,1,0.625,0.5,0,0,0,0,0.393939394,0.75,0,0,0.75,1,0,0 days 00:10:25,-0.213472665,0.213472665,0.25,0,0,40,14,-1,1,0.393939394,10.8722132,29.71248998,8.1329449,18.55895531
5904,1,0.5,1,1,0.625,0.5,0,0,0,0,0.606060606,0.25,1,0.25,0,1,0,0 days 00:10:57,-0.136321852,0.136321852,0.25,0,15,40,15,-0.625,0.625,0.606060606,18.00396694,24.04613071,12.77458631,15.00473067
5905,1,0.5,1,1,0.625,0.5,0,0,0,0,-0.212121212,0.5,1,0.5,0,1,1,0 days 00:11:29,-0.094373547,0.094373547,0.25,0,30,40,16,-0.25,0.25,-0.212121212,20.50302613,18.46752607,14.40107778,11.50555013
5906,1,0.5,1,1,0.666666667,0.5,0,0,0,0,0.424242424,0.75,1,0,0,2,0,0 days 00:12:45,-0.119748013,0.119748013,0,0.25,0,0,17,0,0,0.424242424,17.84231813,23.45940832,12.66937855,14.63670897
5907,1,0.5,1,1,0.666666667,0.333333333,0,0,0,0,-0.03030303,0.75,1,0,0.25,2,1,0 days 00:13:23,-0.205821122,0.205821122,0,0.25,0,15,18,-0.375,0.375,-0.03030303,13.54810084,27.06915674,9.874523663,16.90092417
5908,1,0.5,1,1,0.666666667,0.25,0,0,0,0,-0.696969697,0.75,1,0.25,0,2,1,0 days 00:14:24,-0.110433678,0.110433678,0,0.25,15,15,19,0,0,-0.696969697,14.54546863,17.71345478,10.52365203,11.03255881
